Player,Class,Pos,Summary,Player-additional
Tyler Shough,SO,QB,106 Cmp 167 Att 1559 Yds 13 TD,tyler-shough-1
Anthony Brown,SR,QB,15 Cmp 23 Att 164 Yds 2 TD,anthony-brown-11
Cale Millen,FR,QB,,cale-millen-1
Robby Ashford,FR,QB,,robby-ashford-1
Jay Butterfield,FR,QB,,jay-butterfield-1
Bradley Yaffe,SO,QB,,bradley-yaffe-1
Travis Dye,JR,RB,64 Att 443 Yds 6.9 Avg,travis-dye-1
CJ Verdell,JR,RB,65 Att 285 Yds 4.4 Avg,cj-verdell-1
Cyrus Habibi-Likio,JR,RB,19 Att 36 Yds 1.9 Avg,cyrus-habibi-likio-1
Sean Dollars,FR,RB,8 Att 47 Yds 5.9 Avg,sean-dollars-1
KJ Maduike,SO,RB,,kj-maduike-1
Cross Patton,FR,RB,,cross-patton-1
Trey Benson,FR,RB,,trey-benson-2
Jayvaun Wilson,FR,RB,,jayvaun-wilson-1
Jaylon Redd,SR,WR,25 Rec 281 Yds 11.2 Avg,jaylon-redd-1
Mycah Pittman,SO,WR,8 Rec 123 Yds 15.4 Avg,mycah-pittman-1
Johnny Johnson III,SR,WR,19 Rec 267 Yds 14.1 Avg,johnny-johnson-iii-1
Devon Williams,SO,WR,15 Rec 286 Yds 19.1 Avg,devon-williams-2
Kris Hutson,FR,WR,4 Rec 37 Yds 9.3 Avg,kris-hutson-1
Josh Delgado,SO,WR,3 Rec 36 Yds 12.0 Avg,josh-delgado-2
Tevin Jeannis,SO,WR,,tevin-jeannis-1
JR Waters,FR,WR,,jr-waters-1
Korbin Williams,SO,WR,,korbin-williams-1
Justin Collins,SR,WR,,justin-collins-3
Isaah Crocker,SO,WR,,isaah-crocker-1
Spencer Curtis,FR,WR,,spencer-curtis-1
Vincenzo Logan,SO,WR,,vincenzo-logan-1
Jack Vecchi,JR,WR,,jack-vecchi-1
Lance Wilhoite,FR,WR,,lance-wilhoite-1
Hunter Kampmoyer,SR,TE,14 Rec 161 Yds 11.5 Avg,hunter-kampmoyer-1
D.J. Johnson,JR,TE,10 Rec 113 Yds 11.3 Avg,dj-johnson-9
Patrick Hebert,FR,TE,,patrick-hebert-1
Cam McCormick,SR,TE,,cam-mccormick-1
Tyler Nanney,FR,TE,,tyler-nanney-1
Cooper Shults,FR,TE,,cooper-shults-1
Spencer Webb,SO,TE,,spencer-webb-1
Ryan Walk,JR,OL,,ryan-walk-3
Kai Arneson,FR,OL,,kai-arneson-1
Malaesala Aumavae-Laulu,JR,OL,,malaesala-aumavae-laulu-1
T.J. Bass,JR,OL,,tj-bass-1
Jonathan Denis,FR,OL,,jonathan-denis-1
Alex Forsyth,JR,OL,,alex-forsyth-1
Marcus Harper II,FR,OL,,marcus-harper-ii-1
Dawson Jaramillo,SO,OL,,dawson-jaramillo-1
Jaylan Jeffers,FR,OL,,jaylan-jeffers-1
Steven Jones,SO,OL,,steven-jones-2
Faaope Laloulu,FR,OL,,faaope-laloulu-1
Devin Lewis,SO,OL,,devin-lewis-1
George Moore,SR,OL,,george-moore-3
Miguel Nevarez,SO,OL,,miguel-nevarez-1
Sam Poutasi,SR,OL,,sam-poutasi-1
Chris Randazzo,SO,OL,,chris-randazzo-1
Logan Sagapolu,FR,OL,,logan-sagapolu-1
Penei Sewell,JR,OL,,penei-sewell-1
Jaylen Smith,FR,OL,,jaylen-smith-2
Jonah Tauanu'u,FR,OL,,jonah-tauanuu-1
Cole Young,FR,OL,,cole-young-1
Henry Katleman,SO,K,,henry-katleman-1
Camden Lewis,SO,K,,camden-lewis-1
Taylor Koth,SO,K,,taylor-koth-1
Louie Cresto,FR,DL,,louie-cresto-1
Isaia Porter,FR,DL,,isaia-porter-1
Jake Shipley,FR,DL,,jake-shipley-1
Andrew Faoliu,SO,LB,,andrew-faoliu-1
Justin Flowe,FR,LB,,justin-flowe-1
Mase Funa,SO,LB,,mase-funa-1
Adrian Jackson,SO,LB,,adrian-jackson-1
Jackson LaDuke,FR,LB,,jackson-laduke-1
Treven Ma'ae,FR,LB,,treven-maae-1
Dru Mathis,SR,LB,,dru-mathis-1
Noah Sewell,FR,LB,,noah-sewell-1
Isaac Slade-Matautia,JR,LB,,isaac-slade-matautia-1
Nick Wiebe,SO,LB,,nick-wiebe-1
MJ Cunningham,SO,LB,,mj-cunningham-1
TJ Gilbert,FR,LB,,tj-gilbert-1
Nate Heaukulani,SR,LB,,nate-heaukulani-1
Andrew Johnson Jr.,SO,LB,,andrew-johnson-jr-1
Jaden Navarrette,FR,LB,,jaden-navarrette-1
Sampson Niu,SR,LB,,sampson-niu-1
John Harvey,SR,DB,,john-harvey-3
Tom Snee,SO,P,,tom-snee-1
Harrison Beattie,FR,P,,harrison-beattie-1
Race Mahlum,FR,P,,race-mahlum-1
Bryan Addison,SO,CB,,bryan-addison-2
Jordan Adeyemi-John,SO,CB,,jordan-adeyemi-john-1
Popo Aumavae,JR,DT,,popo-aumavae-1
Karsten Battles,JR,LS,,karsten-battles-1
Trikweze Bridges,FR,CB,,trikweze-bridges-1
Brandon Dorlus,SO,DT,,brandon-dorlus-1
Austin Faoliu,SR,DT,,austin-faoliu-1
JJ Greenfield,FR,S,,jj-greenfield-1
Jordan Happle,SR,S,,jordan-happle-1
Jamal Hill,SO,S,,jamal-hill-1
DJ James,SO,CB,,dj-james-1
Deommodore Lenoir,SR,CB,,deommodore-lenoir-1
Verone McKinley III,SO,S,,verone-mckinley-iii-1
Nick Pickett,SR,S,,nick-pickett-1
Jordon Scott,SR,DT,,jordon-scott-1
Steve Stephens,SO,S,,steve-stephens-2
Bradyn Swinson,FR,DE,,bradyn-swinson-1
Kayvon Thibodeaux,SO,DE,,kayvon-thibodeaux-1
Keyon Ware-Hudson,FR,DT,,keyon-ware-hudson-1
Bennett Williams,JR,S,,bennett-williams-1
Kristian Williams,FR,DT,,kristian-williams-1
Mykael Wright,SO,CB,,mykael-wright-1
Maceal Afaese,FR,DT,,maceal-afaese-1
Brady Breeze,SR,S,,brady-breeze-1
Daewood Davis,JR,CB,,daewood-davis-1
Jake Foggia,FR,LS,,jake-foggia-1
Thomas Graham Jr.,SR,CB,,thomas-graham-jr-1
Jevon Holland,JR,S,,jevon-holland-1
Jayson Jones,FR,DT,,jayson-jones-2
Dontae Manning,FR,CB,,dontae-manning-1
Lucas Noland,SO,S,,lucas-noland-1
Sua'ava Poti,FR,DT,,suaava-poti-1
Isaac Townsend,FR,DE,,isaac-townsend-1
Marko Vidackovic,FR,S,,marko-vidackovic-1
Max Wysocki,FR,S,,max-wysocki-1
Peyton Yanagi,SO,LS,,peyton-yanagi-1
