Player,Class,Pos,Summary,Player-additional
Emory Jones,SR,QB,197 Cmp 322 Att 2219 Yds 18 TD,emory-jones-1
Brady Lichtenberg,SO,QB,19 Cmp 34 Att 252 Yds 2 TD,brady-lichtenberg-1
Brady Drogosh,FR,QB,,brady-drogosh-1
Jacob Hoying,SO,QB,,jacob-hoying-1
Will Kocher,FR,QB,,will-kocher-1
Jack Perry,SR,QB,,jack-perry-1
Ryan Montgomery,SR,RB,54 Att 329 Yds 6.1 Avg,ryan-montgomery-1
Corey Kiner,JR,RB,192 Att 1047 Yds 5.5 Avg,corey-kiner-1
Myles Montgomery,SO,RB,66 Att 428 Yds 6.5 Avg,myles-montgomery-1
Ethan Wright,SR,RB,7 Att 19 Yds 2.7 Avg,ethan-wright-1
Shaun Thomas,SO,RB,7 Att 12 Yds 1.7 Avg,shaun-thomas-1
Stephan Byrd,FR,RB,,stephan-byrd-1
Manny Covey,FR,RB,,manny-covey-1
Victor Dawson,SO,RB,,victor-dawson-1
Braden Smith,SR,WR,43 Rec 557 Yds 13.0 Avg,braden-smith-4
Aaron Turner,JR,WR,11 Rec 89 Yds 8.1 Avg,aaron-turner-2
Evan Prater,JR,WR,12 Rec 114 Yds 9.5 Avg,evan-prater-1
Dee Wiggins,SR,WR,20 Rec 246 Yds 12.3 Avg,dee-wiggins-2
Xzavier Henderson,SR,WR,58 Rec 782 Yds 13.5 Avg,xzavier-henderson-1
Barry Jackson Jr.,FR,WR,4 Rec 100 Yds 25.0 Avg,barry-jackson-jr-1
Donovan Ollie,SR,WR,2 Rec 50 Yds 25.0 Avg,donovan-ollie-1
Chris Scott,JR,WR,2 Rec 32 Yds 16.0 Avg,chris-scott-4
Lesley Andoh,FR,WR,,lesley-andoh-1
Sterling Berkhalter,JR,WR,,sterling-berkhalter-1
Jiair Thomas,SR,WR,,jiair-thomas-1
Stanley Clyne,FR,WR,,stanley-clyne-1
Michael Mussari,FR,WR,,michael-mussari-1
Ty Perkins,FR,WR,,ty-perkins-1
Chamon Metayer,SO,TE,23 Rec 258 Yds 11.2 Avg,chamon-metayer-1
Payten Singletary,JR,TE,12 Rec 115 Yds 9.6 Avg,payten-singletary-1
Michael McCalmont,JR,TE,1 Rec 6 Yds 6.0 Avg,michael-mccalmont-1
Caleb Schmitz,SO,TE,1 Rec 4 Yds 4.0 Avg,caleb-schmitz-1
Barak Faulk,JR,TE,,barak-faulk-1
Joey Beljan,SR,TE,,joey-beljan-1
Jesse Meyer,FR,TE,,jesse-meyer-2
Deondre Buford,JR,OL,,deondre-buford-1
Gavin Gerhardt,JR,OL,,gavin-gerhardt-1
Ethan Green,FR,OL,,ethan-green-1
Jonathan Harder,FR,OL,,jonathan-harder-1
Cameron Jones,SR,OL,,cameron-jones-4
Luke Kandra,JR,OL,,luke-kandra-1
Matt Mason,FR,OL,,matt-mason-1
Trevor Radosevich,SR,OL,,trevor-radosevich-1
Mitch Raifsnider,SO,OL,,mitch-raifsnider-1
Dartanyan Tinsley,SR,OL,,dartanyan-tinsley-1
Phillip Wilder,JR,OL,,phillip-wilder-1
John Williams,JR,OL,,john-williams-19
Luke Dalton,FR,OL,,luke-dalton-1
