Player,Class,Pos,Summary,Player-additional
Cornelious Brown,FR,QB,178 Cmp 304 Att 2278 Yds 17 TD,cornelious-brown-1
Mikele Colasurdo,FR,QB,1 Cmp 3 Att 25 Yds 1 TD,mikele-colasurdo-1
Jamil Muhammad,FR,QB,,jamil-muhammad-1
Kierston Harvey,FR,QB,,kierston-harvey-1
Destin Coates,JR,RB,166 Att 769 Yds 4.6 Avg,destin-coates-1
Tucker Gregg,JR,RB,90 Att 468 Yds 5.2 Avg,tucker-gregg-1
Marcus Carroll,FR,RB,17 Att 48 Yds 2.8 Avg,marcus-carroll-1
Seth Paige,JR,RB,5 Att 13 Yds 2.6 Avg,seth-paige-1
Makari Pruitt,FR,RB,3 Att -4 Yds -1.3 Avg,makari-pruitt-1
Ahijah Blackwell,FR,RB,,ahijah-blackwell-1
Dawson Hill,SO,RB,,dawson-hill-1
Terrance Dixon,JR,WR,21 Rec 226 Yds 10.8 Avg,terrance-dixon-1
Matlin Marshall,SR,WR,3 Rec 39 Yds 13.0 Avg,matlin-marshall-1
Sam Pinckney,SO,WR,47 Rec 815 Yds 17.3 Avg,sam-pinckney-1
Cornelius McCoy,JR,WR,31 Rec 447 Yds 14.4 Avg,cornelius-mccoy-1
Jamari Thrash,FR,WR,9 Rec 161 Yds 17.9 Avg,jamari-thrash-1
Jonathan Ifedi,SR,WR,8 Rec 37 Yds 4.6 Avg,jonathan-ifedi-1
Cadarrius Thompson,SO,WR,4 Rec 62 Yds 15.5 Avg,cadarrius-thompson-1
Kellan Autenrieth,FR,WR,,kellan-autenrieth-1
Deandre Bowman,SR,WR,,deandre-bowman-1
Sam Elegrett,FR,WR,,sam-elegrett-1
Jacob Freeman,FR,WR,,jacob-freeman-1
Spencer Gaddis,SO,WR,,spencer-gaddis-1
Donavon Grier,JR,WR,,donavon-grier-1
Robert Lewis,FR,WR,,robert-lewis-9
Kerryon Richardson,JR,WR,,kerryon-richardson-1
Christian Thomas,FR,WR,,christian-thomas-2
Maysoe Wiley,SO,WR,,maysoe-wiley-1
Tailique Williams,FR,WR,,tailique-williams-1
Roger Carter,SR,TE,23 Rec 285 Yds 12.4 Avg,roger-carter-2
Aubry Payne,SR,TE,10 Rec 71 Yds 7.1 Avg,aubry-payne-1
Herman McCray,SO,TE,,herman-mccray-1
Kris Byrd,FR,TE,,kris-byrd-1
Ahmon Green,FR,TE,,ahmon-green-1
Luke Purnell,FR,TE,,luke-purnell-1
Trey Bonner,FR,OL,,trey-bonner-1
Jonathan Brown,FR,OL,,jonathan-brown-3
Ben Chukwuma,JR,OL,,ben-chukwuma-1
Mason Cook,FR,OL,,mason-cook-1
Chandler Durham,FR,OL,,chandler-durham-1
Ronald Folkes,FR,OL,,ronald-folkes-1
Cameron Golden,FR,OL,,cameron-golden-1
Jeff Miller,FR,OL,,jeff-miller-8
Mateo Rengifo,SO,K,,mateo-rengifo-1
Hunter Williamson,FR,K,,hunter-williamson-1
Jeffery Clark,FR,DL,,jeffery-clark-1
Thomas Gore,FR,DL,,thomas-gore-1
Jeremy Butler,FR,DL,,jeremy-butler-1
Tahji Gilbert,SR,DL,,tahji-gilbert-1
Edward Verdree,JR,DL,,edward-verdree-1
Justin Abraham,FR,LB,,justin-abraham-1
Marcus Anderson,FR,LB,,marcus-anderson-6
Blake Carroll,JR,LB,,blake-carroll-1
Jacorey Crawford,JR,LB,,jacorey-crawford-1
Terrell Gordon,FR,LB,,terrell-gordon-1
Victor Heyward,SR,LB,,victor-heyward-1
Jontrey Hunter,SO,LB,,jontrey-hunter-1
Trajan Stephens-McQueen,SR,LB,,trajan-stephens-mcqueen-1
Jordan Strachan,JR,LB,,jordan-strachan-1
Jhi'Shawn Taylor,JR,LB,,jhishawn-taylor-1
Jordan Veneziale,SO,LB,,jordan-veneziale-1
Kyle Wright,SO,LB,,kyle-wright-5
Markland Davis,SO,LB,,markland-davis-1
Zach Dixon,SO,LB,,zach-dixon-1
Jay Lepkoske,FR,LB,,jay-lepkoske-1
Joseph Lopez,FR,LB,,joseph-lopez-1
Ikenine Ochie,JR,LB,,ikenine-ochie-1
T.J. Smith,SO,LB,,tj-smith-4
Darius Snellings,JR,LB,,darius-snellings-1
Jamyest Williams,JR,CB,,jamyest-williams-1
Chris Moore,SR,S,,chris-moore-6
Chris Bacon,JR,S,,chris-bacon-1
Pat Bartlett,JR,G,,pat-bartlett-1
Bryquice Brown,FR,CB,,bryquice-brown-1
Keon Carter,SR,S,,keon-carter-1
Javon Denis,FR,DE,,javon-denis-1
Seth Glausier,SO,LS,,seth-glausier-1
Tyler Gore,JR,CB,,tyler-gore-1
Michael Hayes,FR,PK,,michael-hayes-4
Jaylon Jones,JR,CB,,jaylon-jones-2
Antavious Lane,FR,S,,antavious-lane-1
Tre Moore,SO,DE,,tre-moore-2
Jaquez Pennimon,FR,S,,jaquez-pennimon-1
Noel Ruiz,SR,PK,,noel-ruiz-1
Cameron Sims,FR,CB,,cameron-sims-1
Akeem Smith,SO,G,,akeem-smith-1
Jalen Tate,FR,CB,,jalen-tate-1
Quavian White,JR,CB,,quavian-white-1
Hardrick Willis,JR,DE,,hardrick-willis-1
Dontae Wilson,SR,G,,dontae-wilson-1
Despelado Alexandre,SO,T,,despelado-alexandre-1
TJ Arnold,SR,DE,,tj-arnold-1
Johnathan Bass,SO,T,,johnathan-bass-1
Luis Cristobal,FR,G,,luis-cristobal-1
Miles Dickens,FR,DE,,miles-dickens-1
Charlie Flint,SO,LS,,charlie-flint-1
Shamarious Gilmore,SR,G,,shamarious-gilmore-1
Travis Glover,SO,T,,travis-glover-1
Tyreke Harrison,FR,S,,tyreke-harrison-1
Evan Jones,SR,S,,evan-jones-2
Javonte Lain,SR,DE,,javonte-lain-1
Kade Loggins,FR,PK,,kade-loggins-1
Avery Reece,FR,C,,avery-reece-1
Malik Sumter,JR,C,,malik-sumter-1
Collin Westfelt,FR,LS,,collin-westfelt-1
Courtney Williams,SO,S,,courtney-williams-3
