Player,Class,Pos,Summary,Player-additional
Max Johnson,SO,QB,225 Cmp 373 Att 2815 Yds 27 TD,max-johnson-2
Garrett Nussmeier,FR,QB,29 Cmp 57 Att 329 Yds 2 TD,garrett-nussmeier-1
Myles Brennan,SR,QB,,myles-brennan-1
Tavion Faulk,FR,QB,,tavion-faulk-1
Matt O'Dowd,FR,QB,,matt-odowd-1
Tyrion Davis-Price,JR,RB,211 Att 1003 Yds 4.8 Avg,tyrion-davis-price-1
Corey Kiner,FR,RB,79 Att 324 Yds 4.1 Avg,corey-kiner-1
Josh Williams,SO,RB,23 Att 107 Yds 4.7 Avg,josh-williams-10
Armoni Goodwin,FR,RB,16 Att 65 Yds 4.1 Avg,armoni-goodwin-1
Tre Bradford,SO,RB,2 Att 11 Yds 5.5 Avg,tre-bradford-1
Corren Norman,SO,RB,1 Att 7 Yds 7.0 Avg,corren-norman-1
Nick Demas,FR,RB,,nick-demas-1
John Emery Jr.,JR,RB,,john-emery-jr-1
Jontre Kirklin,SR,WR,4 Rec 49 Yds 12.3 Avg,jontre-kirklin-1
Malik Nabers,FR,WR,28 Rec 417 Yds 14.9 Avg,malik-nabers-1
Trey Palmer,JR,WR,30 Rec 344 Yds 11.5 Avg,trey-palmer-1
Brian Thomas Jr.,FR,WR,28 Rec 359 Yds 12.8 Avg,brian-thomas-jr-1
Jack Bech,FR,WR,43 Rec 489 Yds 11.4 Avg,jack-bech-1
Kayshon Boutte,SO,WR,38 Rec 509 Yds 13.4 Avg,kayshon-boutte-1
Jaray Jenkins,JR,WR,34 Rec 502 Yds 14.8 Avg,jaray-jenkins-1
Deion Smith,FR,WR,11 Rec 186 Yds 16.9 Avg,deion-smith-2
Devonta Lee,JR,WR,9 Rec 85 Yds 9.4 Avg,devonta-lee-1
Koy Moore,SO,WR,5 Rec 71 Yds 14.2 Avg,koy-moore-1
Chris Hilton Jr.,FR,WR,2 Rec 81 Yds 40.5 Avg,chris-hilton-jr-1
Alex Adams,SO,WR,1 Rec 5 Yds 5.0 Avg,alex-adams-1
Carter Arcemeaux,FR,WR,,carter-arcemeaux-1
Evan Francioni,JR,WR,,evan-francioni-1
LJ Gilyot,SO,WR,,lj-gilyot-1
Ethan Laing,FR,WR,,ethan-laing-1
Jack Rilling,FR,WR,,jack-rilling-1
Kole Taylor,SO,TE,6 Rec 68 Yds 11.3 Avg,kole-taylor-1
Jack Mashburn,SO,TE,4 Rec 53 Yds 13.3 Avg,jack-mashburn-1
Caleb Bonine,FR,TE,,caleb-bonine-1
Jake Chiasson,FR,TE,,jake-chiasson-1
Charlie Drost,FR,TE,,charlie-drost-1
Stephen King,JR,TE,,stephen-king-2
Gabe Leonards,FR,TE,,gabe-leonards-1
Aaron Moffitt,SR,TE,,aaron-moffitt-1
Josh Billedeaux,FR,OL,,josh-billedeaux-1
Anthony Bradford,SO,OL,,anthony-bradford-1
Garrett Dellinger,FR,OL,,garrett-dellinger-1
Marcus Dumervil,FR,OL,,marcus-dumervil-1
Xavier Hill,FR,OL,,xavier-hill-1
Kimo Makaneole,FR,OL,,kimo-makaneole-1
Marlon Martinez,SO,OL,,marlon-martinez-1
Spencer Payne,FR,OL,,spencer-payne-1
Thomas Perry,SO,OL,,thomas-perry-3
Lanson Smith,FR,OL,,lanson-smith-1
Kardell Thomas,SO,OL,,kardell-thomas-1
Charles Turner,SO,OL,,charles-turner-2
Maason Smith,FR,DL,,maason-smith-1
Landon Jackson,FR,DL,,landon-jackson-1
Bryce Langston,FR,DL,,bryce-langston-1
Vincent Valdez,FR,DL,,vincent-valdez-1
Micah Baskerville,SR,LB,,micah-baskerville-1
Damone Clark,SR,LB,,damone-clark-1
Mike Jones Jr.,SO,LB,,mike-jones-jr-1
Greg Penn III,FR,LB,,greg-penn-iii-1
Navonteque Strong,SO,LB,,navonteque-strong-1
Phillip Webb,FR,LB,,phillip-webb-1
Aaron Benfield,SO,LB,,aaron-benfield-1
Lane Blue,FR,LB,,lane-blue-1
Hunter Faust,JR,LB,,hunter-faust-1
Dylan Gibbs,FR,LB,,dylan-gibbs-1
Nate Harris,FR,LB,,nate-harris-4
Matt Jayne,FR,LB,,matt-jayne-1
Blake McLaughlin,FR,LB,,blake-mclaughlin-1
Kyler Rodriguez,FR,LB,,kyler-rodriguez-1
Antoine Sampah,SO,LB,,antoine-sampah-1
Jared Small,SR,LB,,jared-small-1
Josh White,SO,LB,,josh-white-2
Sloan Wright,FR,LB,,sloan-wright-1
Major Burns,FR,DB,,major-burns-1
Pig Cage,FR,DB,,pig-cage-1
Derrick Davis Jr.,FR,DB,,derrick-davis-jr-1
Damarius McGhee,FR,DB,,damarius-mcghee-1
Sage Ryan,FR,DB,,sage-ryan-1
Everett Garard,FR,DB,,everett-garard-1
Matthew Langlois,FR,DB,,matthew-langlois-1
Ralph Walker,FR,DB,,ralph-walker-1
Peyton Todd,FR,P,,peyton-todd-1
Avery Atkins,SR,PK,,avery-atkins-2
Andre Anthony,SR,DE,,andre-anthony-1
Zavier Carter,FR,DE,,zavier-carter-1
Jarell Cherry,JR,DE,,jarell-cherry-1
Lloyd Cole,SR,CB,,lloyd-cole-1
Austin Deculus,SR,T,,austin-deculus-1
Darren Evans,SR,CB,,darren-evans-2
Joseph Evans,SO,DT,,joseph-evans-1
Neil Farrell Jr.,SR,DT,,neil-farrell-jr-1
Neil Farrell Jr.,SR,DT,,neil-farrell-jr-1
Cordale Flott,JR,CB,,cordale-flott-1
Soni Fonua,SR,DE,,soni-fonua-1
Ali Gaye,SR,DE,,ali-gaye-1
Jacobian Guillory,FR,DT,,jacobian-guillory-1
Todd Harris Jr.,SR,S,,todd-harris-jr-1
Chasen Hines,SR,G,,chasen-hines-1
Raydarious Jones,SO,CB,,raydarious-jones-1
Savion Jones,FR,DE,,savion-jones-1
Cameron Lewis,SR,S,,cameron-lewis-2
Desmond Little,SO,DE,,desmond-little-1
Glen Logan,SR,DT,,glen-logan-1
Dwight McGlothern,SO,CB,,dwight-mcglothern-1
BJ Ojulari,SO,DE,,bj-ojulari-1
Eli Ricks,SO,CB,,eli-ricks-1
Jaquelin Roy,SO,DT,,jaquelin-roy-1
Preston Stafford,JR,PK,,preston-stafford-2
Derek Stingley Jr.,JR,CB,,derek-stingley-jr-1
Jordan Toles,SO,S,,jordan-toles-1
Jay Ward,JR,S,,jay-ward-2
Cade York,JR,PK,,cade-york-1
Peyton Badyrka,FR,PK,,peyton-badyrka-1
Messiah Farinas,FR,S,,messiah-farinas-1
Jonathan Ferguson,FR,LS,,jonathan-ferguson-1
Ed Ingram,SR,G,,ed-ingram-1
Luke Laforge,FR,LS,,luke-laforge-1
Ezekeal Mata,FR,PK,,ezekeal-mata-1
Max Peterson,FR,LS,,max-peterson-1
Damian Ramos,FR,PK,,damian-ramos-1
Liam Shanahan,SR,C,,liam-shanahan-1
Quentin Skinner,SO,LS,,quentin-skinner-1
Cameron Wire,JR,T,,cameron-wire-1
Matt Worch,FR,DE,,matt-worch-1
