Player,Class,Pos,Summary,Player-additional
Max Johnson,FR,QB,88 Cmp 150 Att 1069 Yds 8 TD,max-johnson-2
TJ Finley,FR,QB,80 Cmp 140 Att 941 Yds 5 TD,tj-finley-1
Myles Brennan,JR,QB,79 Cmp 131 Att 1112 Yds 11 TD,myles-brennan-1
AJ Aycock,SO,QB,,aj-aycock-1
Walker Kinney,FR,QB,,walker-kinney-1
Tyrion Davis-Price,SO,RB,104 Att 446 Yds 4.3 Avg,tyrion-davis-price-1
John Emery Jr.,SO,RB,75 Att 378 Yds 5.0 Avg,john-emery-jr-1
Chris Curry,SO,RB,45 Att 145 Yds 3.2 Avg,chris-curry-2
Josh Williams,FR,RB,22 Att 88 Yds 4.0 Avg,josh-williams-10
Tre Bradford,FR,RB,10 Att 58 Yds 5.8 Avg,tre-bradford-1
Corren Norman,FR,RB,,corren-norman-1
Keenen Dunn,SO,RB,,keenen-dunn-1
Terrace Marshall Jr.,JR,WR,48 Rec 731 Yds 15.2 Avg,terrace-marshall-jr-1
Kayshon Boutte,FR,WR,45 Rec 735 Yds 16.3 Avg,kayshon-boutte-1
Jaray Jenkins,SO,WR,23 Rec 397 Yds 17.3 Avg,jaray-jenkins-1
Koy Moore,FR,WR,22 Rec 177 Yds 8.0 Avg,koy-moore-1
Racey McMath,SR,WR,14 Rec 195 Yds 13.9 Avg,racey-mcmath-1
Jontre Kirklin,SR,WR,13 Rec 184 Yds 14.2 Avg,jontre-kirklin-1
Trey Palmer,SO,WR,10 Rec 108 Yds 10.8 Avg,trey-palmer-1
Alex Adams,FR,WR,1 Rec 6 Yds 6.0 Avg,alex-adams-1
Evan Francioni,SO,WR,,evan-francioni-1
Ja'Marr Chase,JR,WR,,jamarr-chase-1
Nick Demas,FR,WR,,nick-demas-1
Jack Jackson,FR,WR,,jack-jackson-4
Ethan Laing,FR,WR,,ethan-laing-1
Michael Martin,SO,WR,,michael-martin-5
Nick Rocha,FR,WR,,nick-rocha-1
Arik Gilbert,FR,TE,35 Rec 368 Yds 10.5 Avg,arik-gilbert-1
Kole Taylor,FR,TE,6 Rec 36 Yds 6.0 Avg,kole-taylor-1
Nick Storz,SO,TE,,nick-storz-1
Charlie Drost,FR,TE,,charlie-drost-1
Brandon Hubicz,FR,TE,,brandon-hubicz-1
Stephen King,SO,TE,,stephen-king-2
Jack Mashburn,FR,TE,,jack-mashburn-1
Jansen Mayea,SO,TE,,jansen-mayea-1
Aaron Moffitt,JR,TE,,aaron-moffitt-1
Jamal Pettigrew,SR,TE,,jamal-pettigrew-1
Joseph Evans,FR,OL,,joseph-evans-1
Jace Benoit,FR,OL,,jace-benoit-1
Anthony Bradford,FR,OL,,anthony-bradford-1
Austin Deculus,SR,OL,,austin-deculus-1
Marcus Dumervil,FR,OL,,marcus-dumervil-1
Austin Harden,FR,OL,,austin-harden-1
Xavier Hill,FR,OL,,xavier-hill-1
Riley Lawrence,FR,OL,,riley-lawrence-1
Marlon Martinez,FR,OL,,marlon-martinez-1
