Player,Class,Pos,Summary,Player-additional
Jase Bauer,SO,QB,163 Cmp 287 Att 1881 Yds 12 TD,jase-bauer-1
Bert Emanuel Jr.,FR,QB,19 Cmp 37 Att 286 Yds 3 TD,bert-emanuel-jr-1
Tyler Jefferson,FR,QB,,tyler-jefferson-1
Tyler Pape,SO,QB,,tyler-pape-1
Ethan Lane,FR,QB,,ethan-lane-3
Marion Lukes,JR,RB,144 Att 737 Yds 5.1 Avg,marion-lukes-1
Myles Bailey,JR,RB,101 Att 476 Yds 4.7 Avg,myles-bailey-1
BJ Harris,JR,RB,19 Att 39 Yds 2.1 Avg,bj-harris-1
Sam Hicks,SR,RB,11 Att 47 Yds 4.3 Avg,sam-hicks-1
Jake Tafelski,SO,RB,3 Att 12 Yds 4.0 Avg,jake-tafelski-1
Christian Brown,SO,RB,,christian-brown-2
Tyler DeWitt,SO,RB,,tyler-dewitt-1
Germanuel Tanelus,FR,RB,,germanuel-tanelus-1
Jakivion Calip,FR,RB,,jakivion-calip-1
Mekhi Jenkins,FR,RB,,mekhi-jenkins-1
Thomas Pannunzio,SR,WR,12 Rec 99 Yds 8.3 Avg,thomas-pannunzio-1
Stephan Bracey,JR,WR,10 Rec 66 Yds 6.6 Avg,stephan-bracey-1
Jesse Prewitt III,JR,WR,31 Rec 438 Yds 14.1 Avg,jesse-prewitt-iii-1
Tyson Davis,SO,WR,29 Rec 444 Yds 15.3 Avg,tyson-davis-1
Chris Parker,SO,WR,23 Rec 409 Yds 17.8 Avg,chris-parker-5
Jalen McGaughy,JR,WR,4 Rec 50 Yds 12.5 Avg,jalen-mcgaughy-1
Kenny Brewer III,JR,WR,3 Rec 35 Yds 11.7 Avg,kenny-brewer-iii-1
Langston Lewis,FR,WR,2 Rec 27 Yds 13.5 Avg,langston-lewis-1
Javorian Wimberly,FR,WR,2 Rec 19 Yds 9.5 Avg,javorian-wimberly-1
Shatavious Hogan,FR,WR,1 Rec 17 Yds 17.0 Avg,shatavious-hogan-1
Evan Boyd,FR,WR,,evan-boyd-1
Javon Gantt,JR,WR,,javon-gantt-1
Kyren Ware,FR,WR,,kyren-ware-1
Jordyn Williams,SO,WR,,jordyn-williams-2
Matteo Carriere,FR,WR,,matteo-carriere-1
Troy Wertman,FR,WR,,troy-wertman-1
Mitchel Collier,SO,TE,10 Rec 88 Yds 8.8 Avg,mitchel-collier-1
D.C. Temple,FR,TE,6 Rec 75 Yds 12.5 Avg,dc-temple-1
Jacob Kaminski,SO,TE,1 Rec 16 Yds 16.0 Avg,jacob-kaminski-1
Lucas Dailey,SO,TE,,lucas-dailey-1
Bailey Smith,JR,TE,,bailey-smith-2
Nathan VanTimmeren,FR,TE,,nathan-vantimmeren-1
Marcus Young,SO,TE,,marcus-young-3
Rory Callahan,FR,TE,,rory-callahan-1
Alec Palella,SO,TE,,alec-palella-1
Jesiah Stevens-Silva,FR,TE,,jesiah-stevens-silva-1
Vashon Bailey,JR,OL,,vashon-bailey-1
Ryan Blum,FR,OL,,ryan-blum-1
Jacob Booth,FR,OL,,jacob-booth-1
Jonathan Decker,SO,OL,,jonathan-decker-1
Davis Heinzen,SO,OL,,davis-heinzen-1
Cade Klimczak,JR,OL,,cade-klimczak-1
Martin Koivisto,SO,OL,,martin-koivisto-1
