Player,Class,Pos,Summary,Player-additional
D.J. Uiagalelei,SO,QB,208 Cmp 374 Att 2246 Yds 9 TD,dj-uiagalelei-1
Taisun Phommachanh,SO,QB,11 Cmp 19 Att 131 Yds 1 TD,taisun-phommachanh-1
Hunter Helms,FR,QB,5 Cmp 13 Att 58 Yds 0 TD,hunter-helms-1
Billy Wiles,FR,QB,2 Cmp 4 Att 31 Yds 1 TD,billy-wiles-1
Will Taylor,FR,QB,,will-taylor-2
Bubba Chandler,FR,QB,,bubba-chandler-1
Will Shipley,FR,RB,149 Att 739 Yds 5.0 Avg,will-shipley-1
Kobe Pace,SO,RB,104 Att 641 Yds 6.2 Avg,kobe-pace-1
Phil Mafah,FR,RB,68 Att 292 Yds 4.3 Avg,phil-mafah-1
Darien Rencher,SR,RB,19 Att 62 Yds 3.3 Avg,darien-rencher-1
Lyn-J Dixon,SR,RB,10 Att 48 Yds 4.8 Avg,lyn-j-dixon-1
Ty Lucas,JR,RB,4 Att 13 Yds 3.3 Avg,ty-lucas-1
Michel Dukes,JR,RB,2 Att 7 Yds 3.5 Avg,michel-dukes-1
Kevin McNeal,FR,RB,,kevin-mcneal-1
Trsiten Rigby,FR,RB,,trsiten-rigby-1
Wise Segars Jr.,FR,RB,,wise-segars-jr-1
Will Swinney,SR,WR,7 Rec 27 Yds 3.9 Avg,will-swinney-1
Justyn Ross,JR,WR,46 Rec 514 Yds 11.2 Avg,justyn-ross-1
Beaux Collins,FR,WR,31 Rec 407 Yds 13.1 Avg,beaux-collins-1
Joseph Ngata,JR,WR,23 Rec 438 Yds 19.0 Avg,joseph-ngata-1
Dacari Collins,FR,WR,16 Rec 221 Yds 13.8 Avg,dacari-collins-1
E.J. Williams,SO,WR,9 Rec 66 Yds 7.3 Avg,ej-williams-2
Ajou Ajou,SO,WR,6 Rec 73 Yds 12.2 Avg,ajou-ajou-1
Frank Ladson Jr.,JR,WR,4 Rec 19 Yds 4.8 Avg,frank-ladson-jr-1
Will Brown,SR,WR,2 Rec 38 Yds 19.0 Avg,will-brown-2
Troy Stellato,FR,WR,2 Rec 15 Yds 7.5 Avg,troy-stellato-1
Hampton Earle,SO,WR,1 Rec 6 Yds 6.0 Avg,hampton-earle-1
Max May,JR,WR,1 Rec 32 Yds 32.0 Avg,max-may-1
Drew Swinney,JR,WR,1 Rec 4 Yds 4.0 Avg,drew-swinney-1
Jackson Crosby,FR,WR,,jackson-crosby-1
Hamp Greene,SO,WR,,hamp-greene-3
Tye Herbstreit,SO,WR,,tye-herbstreit-1
Blackmon Huckabee Jr.,FR,WR,,blackmon-huckabee-jr-1
Zach Jackson CLEM,FR,WR,,zach-jackson-clem-1
Brannon Spector,SO,WR,,brannon-spector-1
Davis Allen,JR,TE,28 Rec 208 Yds 7.4 Avg,davis-allen-1
Braden Galloway,SR,TE,4 Rec 14 Yds 3.5 Avg,braden-galloway-1
Jake Briningstool,FR,TE,3 Rec 67 Yds 22.3 Avg,jake-briningstool-1
Sage Ennis,FR,TE,1 Rec 8 Yds 8.0 Avg,sage-ennis-1
Luke Price,SR,TE,1 Rec 7 Yds 7.0 Avg,luke-price-1
Will Blackston,FR,TE,,will-blackston-1
Jaelyn Lay,SO,TE,,jaelyn-lay-1
Banks Pope,FR,TE,,banks-pope-1
Matt Bockhorst,SR,OL,,matt-bockhorst-1
Will Boggs,FR,OL,,will-boggs-1
Nathan Brooks,FR,OL,,nathan-brooks-1
Mac Cranford,SO,OL,,mac-cranford-1
Jacob Edwards,SR,OL,,jacob-edwards-1
Connor Graham,FR,OL,,connor-graham-1
Trent Howard,FR,OL,,trent-howard-1
Tristan Leigh,FR,OL,,tristan-leigh-1
Mitchell Mayes,SO,OL,,mitchell-mayes-1
Zac McIntosh,SR,OL,,zac-mcintosh-1
Walker Parks,SO,OL,,walker-parks-1
Dietrick Pennington,FR,OL,,dietrick-pennington-1
Hunter Rayburn,SO,OL,,hunter-rayburn-1
Marcus Tate,FR,OL,,marcus-tate-2
Paul Tchio,SO,OL,,paul-tchio-1
Mason Trotter,SO,OL,,mason-trotter-1
Bryn Tucker,FR,OL,,bryn-tucker-1
John Williams,FR,OL,,john-williams-20
Jabriel Robinson,FR,DL,,jabriel-robinson-1
Sergio Allen,SO,LB,,sergio-allen-1
LaVonta Bentley,SO,LB,,lavonta-bentley-1
Barrett Carter,FR,LB,,barrett-carter-1
Keith Maguire,SO,LB,,keith-maguire-1
Matthew Maloney,SO,LB,,matthew-maloney-1
Kane Patterson,JR,LB,,kane-patterson-1
Trenton Simpson,SO,LB,,trenton-simpson-1
James Skalski,SR,LB,,james-skalski-1
Baylon Spector,SR,LB,,baylon-spector-1
Jeremiah Trotter Jr.,FR,LB,,jeremiah-trotter-jr-1
Jake Venables,JR,LB,,jake-venables-1
David Cote,SO,LB,,david-cote-1
Colby Doolittle,FR,LB,,colby-doolittle-1
Joey Eddis,FR,LB,,joey-eddis-1
Riggs Faulkenberry,FR,LB,,riggs-faulkenberry-1
Jacob Hendricks,FR,LB,,jacob-hendricks-1
Matt McMahan,SO,LB,,matt-mcmahan-1
Reed Morrissey,FR,LB,,reed-morrissey-1
Will Spiers,SR,P,,will-spiers-1
Aidan Swanson,SO,P,,aidan-swanson-1
Andrew Booth Jr.,JR,CB,,andrew-booth-jr-1
Bryan Bresee,SO,DT,,bryan-bresee-1
Joseph Charleston,JR,S,,joseph-charleston-1
Fred Davis II,SO,CB,,fred-davis-ii-1
Tyler Davis,JR,DT,,tyler-davis-4
Carson Donnelly,JR,S,,carson-donnelly-1
Justin Foster,SR,DE,,justin-foster-1
Mario Goodrich,SR,CB,,mario-goodrich-1
Malcolm Greene,SO,CB,,malcolm-greene-1
K.J. Henry,JR,DE,,kj-henry-1
Darnell Jefferies,JR,DT,,darnell-jefferies-1
Sheridan Jones,JR,CB,,sheridan-jones-1
Jack Maddox,SR,LS,,jack-maddox-1
Justin Mascoll,JR,DE,,justin-mascoll-1
Jack McCall,SR,CB,,jack-mccall-1
R.J. Mickens,SO,S,,rj-mickens-1
Andrew Mukuba,FR,S,,andrew-mukuba-1
Myles Murphy,SO,DE,,myles-murphy-1
Ruke Orhorhoro,SO,DT,,ruke-orhorhoro-1
Payton Page,FR,DT,,payton-page-1
Jalyn Phillips,JR,S,,jalyn-phillips-1
B.T. Potter,SR,PK,,bt-potter-1
Etinosa Reuben,SO,DT,,etinosa-reuben-1
Elijah Rodgers,JR,CB,,elijah-rodgers-1
Kevin Swint,SO,DE,,kevin-swint-1
Xavier Thomas,SR,DE,,xavier-thomas-1
Ray Thornton III,SO,S,,ray-thornton-iii-1
Nolan Turner,SR,S,,nolan-turner-1
Regan Upshaw,SR,DE,,regan-upshaw-2
Tyler Venables,SO,S,,tyler-venables-1
Jonathan Weitz,SO,PK,,jonathan-weitz-1
Nate Wiggins,FR,CB,,nate-wiggins-1
Greg Williams,SO,DE,,greg-williams-14
Tre Williams,FR,DT,,tre-williams-4
Lannden Zanders,JR,S,,lannden-zanders-1
Michael Becker,JR,S,,michael-becker-1
Demonte Capehart,FR,DT,,demonte-capehart-1
Holden Caspersen,FR,LS,,holden-caspersen-1
Quinn Castner,FR,PK,,quinn-castner-1
Cade Denhoff,FR,DE,,cade-denhoff-1
Nick Eddis,SR,DT,,nick-eddis-1
James Edwards,SR,DT,,james-edwards-2
Philip Florenzo,FR,LS,,philip-florenzo-1
Tayquon Johnson,SO,G,,tayquon-johnson-1
Ryan Linthicum,FR,C,,ryan-linthicum-1
Armon Mason,FR,DE,,armon-mason-1
Bubba McAtee,FR,S,,bubba-mcatee-1
Evan McCutchen,FR,DE,,evan-mccutchen-1
Jordan McFadden,JR,T,,jordan-mcfadden-1
Hogan Morton,FR,PK,,hogan-morton-1
Peter Nearn,FR,S,,peter-nearn-1
Zaire Patterson,FR,DE,,zaire-patterson-1
Will Putnam,JR,G,,will-putnam-2
Klayton Randolph,JR,DE,,klayton-randolph-1
Andrew Roberts,JR,DE,,andrew-roberts-2
