Player,Class,Pos,Summary,Player-additional
N'Kosi Perry,SR,QB,210 Cmp 346 Att 2771 Yds 20 TD,nkosi-perry-1
Nick Tronti,JR,QB,19 Cmp 36 Att 200 Yds 0 TD,nick-tronti-1
Javion Posey,FR,QB,1 Cmp 1 Att 11 Yds 0 TD,javion-posey-1
Michael Johnson Jr.,FR,QB,,michael-johnson-jr-1
Willie Taggart Jr.,FR,QB,,willie-taggart-jr-1
Johnny Ford,SO,RB,131 Att 831 Yds 6.3 Avg,johnny-ford-1
Malcolm Davidson,JR,RB,62 Att 274 Yds 4.4 Avg,malcolm-davidson-1
James Charles,SR,RB,47 Att 168 Yds 3.6 Avg,james-charles-1
Larry McCammon III,SO,RB,32 Att 141 Yds 4.4 Avg,larry-mccammon-iii-1
Kelvin Dean Jr.,FR,RB,21 Att 131 Yds 6.2 Avg,kelvin-dean-jr-1
Zuberi Mobley,FR,RB,8 Att 33 Yds 4.1 Avg,zuberi-mobley-1
Tyrick Tisdale,SR,RB,,tyrick-tisdale-1
Rayquan Berry,FR,RB,,rayquan-berry-1
Daniel Leconte,JR,RB,,daniel-leconte-1
Je'Quan Burton,SO,WR,27 Rec 483 Yds 17.9 Avg,jequan-burton-1
LaJohntay Wester,FR,WR,65 Rec 702 Yds 10.8 Avg,lajohntay-wester-1
Willie Wright,SR,WR,6 Rec 104 Yds 17.3 Avg,willie-wright-4
Brandon Robinson,JR,WR,37 Rec 481 Yds 13.0 Avg,brandon-robinson-2
John Mitchell,SR,WR,19 Rec 257 Yds 13.5 Avg,john-mitchell-1
T.J. Chase,SR,WR,14 Rec 200 Yds 14.3 Avg,tj-chase-1
Jahmal Edrine,FR,WR,1 Rec 9 Yds 9.0 Avg,jahmal-edrine-1
Kobe Stewart,FR,WR,,kobe-stewart-1
Aaron Young,SR,WR,,aaron-young-3
Marvin Alexander,SO,WR,,marvin-alexander-1
Damian Alloway,SR,WR,,damian-alloway-1
Tony Johnson,FR,WR,,tony-johnson-10
Jefftey Joseph,JR,WR,,jefftey-joseph-1
Zaire Mitchell-Paden,SR,TE,9 Rec 90 Yds 10.0 Avg,zaire-mitchell-paden-1
Austin Evans,JR,TE,1 Rec 8 Yds 8.0 Avg,austin-evans-1
Adam Boselli,SR,TE,,adam-boselli-1
William Ford,FR,TE,,william-ford-1
Lucas Luft,JR,TE,,lucas-luft-1
Jacob Pasley,FR,TE,,jacob-pasley-1
Rahmod Smith,FR,TE,,rahmod-smith-1
Deondrick Harper,FR,OL,,deondrick-harper-1
Chaz Neal,JR,OL,,chaz-neal-1
Alex Atcavage,FR,OL,,alex-atcavage-1
