Player,Class,Pos,Summary,Player-additional
Bo Nix,SO,QB,214 Cmp 357 Att 2415 Yds 12 TD,bo-nix-1
Grant Loy,SR,QB,0 Cmp 2 Att 0 Yds 0 TD,grant-loy-1
Cord Sandberg,SO,QB,1 Cmp 1 Att 8 Yds 0 TD,cord-sandberg-1
Chayil Garnett,FR,QB,,chayil-garnett-1
Trey Lindsey,FR,QB,,trey-lindsey-1
Sawyer Pate,FR,QB,,sawyer-pate-1
Tank Bigsby,FR,RB,138 Att 834 Yds 6.0 Avg,tank-bigsby-1
Shaun Shivers,JR,RB,62 Att 276 Yds 4.5 Avg,shaun-shivers-1
D.J. Williams,SO,RB,38 Att 199 Yds 5.2 Avg,dj-williams-7
Mark-Antony Richards,FR,RB,20 Att 76 Yds 3.8 Avg,mark-antony-richards-1
Payton Anderson,FR,RB,,payton-anderson-1
Jacob Jasinski,SO,RB,,jacob-jasinski-1
Harold Joiner,SO,RB,,harold-joiner-1
Jay Sharp,FR,RB,,jay-sharp-2
Eli Stove,SR,WR,44 Rec 359 Yds 8.2 Avg,eli-stove-1
Anthony Schwartz,JR,WR,54 Rec 636 Yds 11.8 Avg,anthony-schwartz-1
Seth Williams,JR,WR,47 Rec 760 Yds 16.2 Avg,seth-williams-1
Ze'Vian Capers,FR,WR,7 Rec 77 Yds 11.0 Avg,zevian-capers-1
Kobe Hudson,FR,WR,7 Rec 70 Yds 10.0 Avg,kobe-hudson-1
Shedrick Jackson,JR,WR,6 Rec 84 Yds 14.0 Avg,shedrick-jackson-1
Elijah Canion,FR,WR,3 Rec 80 Yds 26.7 Avg,elijah-canion-1
Matthew Hill,JR,WR,,matthew-hill-1
Malcolm Johnson Jr.,FR,WR,,malcolm-johnson-jr-1
Jackson Billings,FR,WR,,jackson-billings-1
J.J. Evans,FR,WR,,jj-evans-1
Ja'Varrius Johnson,FR,WR,,javarrius-johnson-1
Trent Mason,FR,WR,,trent-mason-1
Jackson McFadden,SO,WR,,jackson-mcfadden-1
James Owens Moss,SR,WR,,james-owens-moss-1
Tommy Nesmith,FR,WR,,tommy-nesmith-1
Caylin Newton,JR,WR,,caylin-newton-1
Cameron Payne,JR,WR,,cameron-payne-1
Malcolm Russell,SO,WR,,malcolm-russell-1
J.J. Pegues,FR,TE,7 Rec 57 Yds 8.1 Avg,jj-pegues-1
John Samuel Shenker,JR,TE,9 Rec 97 Yds 10.8 Avg,john-samuel-shenker-1
Luke Deal,FR,TE,2 Rec 11 Yds 5.5 Avg,luke-deal-1
Brandon Frazier,FR,TE,2 Rec 13 Yds 6.5 Avg,brandon-frazier-2
Hayden Brice,JR,TE,,hayden-brice-1
Grant Calcaterra,,TE,,grant-calcaterra-1
