Player,Class,Pos,Summary,Player-additional
Rocky Lombardi,JR,QB,84 Cmp 157 Att 1090 Yds 8 TD,rocky-lombardi-1
Payton Thorne,FR,QB,48 Cmp 85 Att 582 Yds 3 TD,payton-thorne-1
Theo Day,SO,QB,,theo-day-1
Zach Gillespie,FR,QB,,zach-gillespie-1
Noah Kim,FR,QB,,noah-kim-1
Eli McLean,SO,QB,,eli-mclean-1
Andrew Schorfaar,FR,QB,,andrew-schorfaar-1
Connor Heyward,JR,RB,65 Att 200 Yds 3.1 Avg,connor-heyward-1
Jordon Simmons,FR,RB,56 Att 219 Yds 3.9 Avg,jordon-simmons-1
Elijah Collins,SO,RB,41 Att 90 Yds 2.2 Avg,elijah-collins-1
Brandon Wright,SO,RB,6 Att 13 Yds 2.2 Avg,brandon-wright-4
Anthony Williams Jr.,SO,RB,4 Att 5 Yds 1.3 Avg,anthony-williams-jr-1
Donovan Eaglin,FR,RB,,donovan-eaglin-1
Alante Thomas,SR,RB,,alante-thomas-1
Andre Welch,JR,RB,,andre-welch-1
Jayden Reed,SO,WR,33 Rec 407 Yds 12.3 Avg,jayden-reed-1
Jalen Nailor,SO,WR,26 Rec 515 Yds 19.8 Avg,jalen-nailor-1
Ricky White,FR,WR,10 Rec 223 Yds 22.3 Avg,ricky-white-2
Tre Mosley,SO,WR,7 Rec 71 Yds 10.1 Avg,tre-mosley-1
Cade McDonald,FR,WR,2 Rec 15 Yds 7.5 Avg,cade-mcdonald-1
Tre'von Morgan,FR,WR,2 Rec 46 Yds 23.0 Avg,trevon-morgan-1
Terry Lockett Jr.,FR,WR,1 Rec 4 Yds 4.0 Avg,terry-lockett-jr-1
Montorie Foster,FR,WR,,montorie-foster-1
Javez Alexander,SO,WR,,javez-alexander-1
Sebastian Brown,FR,WR,,sebastian-brown-1
Aubrey Dawkins,FR,WR,,aubrey-dawkins-1
C.J. Hayes,JR,WR,,cj-hayes-1
Nick Hunter,FR,WR,,nick-hunter-1
Joseph Martinez,FR,WR,,joseph-martinez-1
Laress Nelson,SR,WR,,laress-nelson-1
Ian Stewart,FR,WR,,ian-stewart-1
Jahz Watts,JR,WR,,jahz-watts-1
Tyler Hunt,JR,TE,8 Rec 78 Yds 9.8 Avg,tyler-hunt-6
