Player,Class,Pos,Summary,Player-additional
Bailey Zappe,SR,QB,475 Cmp 686 Att 5967 Yds 62 TD,bailey-zappe-1
Chance McDonald,FR,QB,1 Cmp 5 Att 13 Yds 0 TD,chance-mcdonald-1
Drew Zaubi,SO,QB,3 Cmp 4 Att 38 Yds 0 TD,drew-zaubi-1
Carson Baker,SO,QB,1 Cmp 1 Att 54 Yds 1 TD,carson-baker-2
Darius Ocean,FR,QB,,darius-ocean-1
Grady Robison,FR,QB,,grady-robison-1
Noah Whittington,FR,RB,101 Att 617 Yds 6.1 Avg,noah-whittington-1
Adam Cofield,SR,RB,81 Att 373 Yds 4.6 Avg,adam-cofield-1
Kye Robichaux,FR,RB,67 Att 332 Yds 5.0 Avg,kye-robichaux-1
Jakairi Moses,SO,RB,27 Att 142 Yds 5.3 Avg,jakairi-moses-1
C.J. Jones,JR,RB,4 Att 17 Yds 4.3 Avg,cj-jones-10
Jamale Carothers,SR,RB,3 Att 9 Yds 3.0 Avg,jamale-carothers-2
Javy Bunton,FR,RB,,javy-bunton-1
Tysean Jefferson,FR,RB,,tysean-jefferson-1
Jerreth Sterns,JR,WR,150 Rec 1902 Yds 12.7 Avg,jerreth-sterns-1
Malachi Corley,FR,WR,73 Rec 691 Yds 9.5 Avg,malachi-corley-1
Daewood Davis,JR,WR,43 Rec 763 Yds 17.7 Avg,daewood-davis-1
Mitchell Tinsley,JR,WR,87 Rec 1402 Yds 16.1 Avg,mitchell-tinsley-1
Josh Sterns,FR,WR,16 Rec 118 Yds 7.4 Avg,josh-sterns-1
Craig Burt Jr.,JR,WR,13 Rec 220 Yds 16.9 Avg,craig-burt-jr-1
Ben Ratzlaff,SR,WR,12 Rec 118 Yds 9.8 Avg,ben-ratzlaff-1
Dalvin Smith,FR,WR,11 Rec 151 Yds 13.7 Avg,dalvin-smith-1
Dakota Thomas,FR,WR,9 Rec 99 Yds 11.0 Avg,dakota-thomas-1
Deangelo Wilson,SR,WR,3 Rec 53 Yds 17.7 Avg,deangelo-wilson-3
Kendall Abdur-Rahman,SO,WR,1 Rec -5 Yds -5.0 Avg,kendall-abdur-rahman-1
Matthew Smith,JR,WR,1 Rec -2 Yds -2.0 Avg,matthew-smith-2
Kyle McNamara,FR,WR,,kyle-mcnamara-1
Rony Bourdeau,FR,WR,,rony-bourdeau-1
B.K. Smith,JR,WR,,bk-smith-1
Tyke Tabor,FR,WR,,tyke-tabor-1
Terence Taylor,FR,WR,,terence-taylor-1
Carson Vetor,FR,WR,,carson-vetor-1
Dayton Wade,SO,WR,,dayton-wade-1
Joey Beljan,SO,TE,14 Rec 91 Yds 6.5 Avg,joey-beljan-1
Joshua Simon,SO,TE,3 Rec 73 Yds 24.3 Avg,joshua-simon-1
River Helms,FR,TE,,river-helms-1
Dane Saltarelli,SO,TE,,dane-saltarelli-1
Alex Williams,FR,TE,,alex-williams-6
Colt Jackson,FR,OL,,colt-jackson-1
Rusty Staats,SO,OL,,rusty-staats-1
Thomas Aronokhale Jr.,FR,OL,,thomas-aronokhale-jr-1
Gunner Britton,SO,OL,,gunner-britton-1
Mason Brooks,JR,OL,,mason-brooks-1
Wes Dorsey,FR,OL,,wes-dorsey-1
Mark Goode,FR,OL,,mark-goode-2
Wesley Horton,FR,OL,,wesley-horton-1
Marshall Jackson,FR,OL,,marshall-jackson-1
Quantavious Leslie,FR,OL,,quantavious-leslie-1
Michael Ondelacy,FR,OL,,michael-ondelacy-1
Jack Randolph,FR,OL,,jack-randolph-1
Stone Roston,FR,OL,,stone-roston-1
Cole Spencer,SR,OL,,cole-spencer-1
Cameron Stage,SO,OL,,cameron-stage-1
Boe Wilson,SR,OL,,boe-wilson-1
Cory Munson,SO,K,,cory-munson-1
Brayden Narveson,SO,K,,brayden-narveson-1
Chase Tidmore,FR,K,,chase-tidmore-1
Aaron Key,FR,LB,,aaron-key-1
Demetrius Cain,SR,LB,,demetrius-cain-2
Nick Days,SO,LB,,nick-days-1
Matthew Flint,SO,LB,,matthew-flint-1
Christian Gomez,JR,LB,,christian-gomez-1
Will Ignont,JR,LB,,will-ignont-1
Malik Staples,SR,LB,,malik-staples-1
Bryson Washington,SO,LB,,bryson-washington-1
Nathan Griffin,FR,LB,,nathan-griffin-1
Dezmion Roberson,FR,LB,,dezmion-roberson-1
Omari Alexander,SR,DB,,omari-alexander-1
Beanie Bishop,SO,DB,,beanie-bishop-1
Dominique Bradshaw,JR,DB,,dominique-bradshaw-1
A.J. Brathwaite Jr.,SO,DB,,aj-brathwaite-jr-1
Miguel Edwards,SO,DB,,miguel-edwards-1
Kahlef Hailassie,SO,DB,,kahlef-hailassie-1
Desmond Johnson,FR,DB,,desmond-johnson-3
Antwon Kincade,SR,DB,,antwon-kincade-1
Cardavion Myers,SO,DB,,cardavion-myers-1
Kaleb Oliver,JR,DB,,kaleb-oliver-1
Tre Shaw,JR,DB,,tre-shaw-1
Kendrick Simpkins,FR,DB,,kendrick-simpkins-1
T.J. Springer,FR,DB,,tj-springer-1
Davion Williams,SO,DB,,davion-williams-1
Talique Allen,FR,DB,,talique-allen-1
Will Arthur,FR,DB,,will-arthur-1
Travis Collier,FR,DB,,travis-collier-2
Devvan Darden,FR,DB,,devvan-darden-1
Xavier Shaw,FR,DB,,xavier-shaw-1
Demarquez Trotter,JR,DB,,demarquez-trotter-1
Barry Wagner,FR,DB,,barry-wagner-1
John Haggerty,SR,P,,john-haggerty-1
Wes Pahl,FR,P,,wes-pahl-1
Mike Allen,JR,DT,,mike-allen-3
Marcus Bragg,JR,DE,,marcus-bragg-1
Niko Cooper,SO,DE,,niko-cooper-1
Jeremy Darvin,SR,DT,,jeremy-darvin-1
JaQues Evans,FR,DE,,jaques-evans-1
Jaden Hunter,JR,DE,,jaden-hunter-1
Juwuan Jones,JR,DE,,juwuan-jones-1
Jarett Lucombe,FR,DE,,jarett-lucombe-1
DeAngelo Malone,SR,DE,,deangelo-malone-1
Brodric Martin,JR,DT,,brodric-martin-1
David Ndukwe,FR,DT,,david-ndukwe-1
Michael Pitts,SR,DE,,michael-pitts-1
Darius Shipp,JR,DT,,darius-shipp-1
Lichon Terrell,SO,DT,,lichon-terrell-1
Terrion Thompson,FR,DT,,terrion-thompson-1
Matt Baldeck,JR,LS,,matt-baldeck-1
Jake Bowman,FR,LS,,jake-bowman-1
Chase Jones,FR,DT,,chase-jones-3
C.J. Marria,SR,DE,,cj-marria-1
Dante Walker,FR,DE,,dante-walker-1
