Player,Class,Pos,Summary,Player-additional
Chandler Rogers,FR,QB,112 Cmp 179 Att 1311 Yds 9 TD,chandler-rogers-3
Rhett Rodriguez,JR,QB,70 Cmp 137 Att 799 Yds 4 TD,rhett-rodriguez-1
Jiya Wright,SO,QB,10 Cmp 20 Att 164 Yds 2 TD,jiya-wright-1
Colby Suits,SO,QB,8 Cmp 13 Att 54 Yds 0 TD,colby-suits-1
Hayes Crockett,FR,QB,,hayes-crockett-1
Garrett Hable,SO,QB,,garrett-hable-1
Jeremy Hunt,JR,QB,,jeremy-hunt-1
Garrett Kahmann,FR,QB,,garrett-kahmann-1
Andrew Henry,SO,RB,131 Att 485 Yds 3.7 Avg,andrew-henry-2
Kadyn Roach,FR,RB,21 Att 58 Yds 2.8 Avg,kadyn-roach-1
Isaiah Phillips,SO,RB,16 Att 28 Yds 1.8 Avg,isaiah-phillips-1
Jakyle Holmes,JR,RB,13 Att 105 Yds 8.1 Avg,jakyle-holmes-1
Charles Norman,FR,RB,3 Att 6 Yds 2.0 Avg,charles-norman-1
Zack Martin,FR,RB,,zack-martin-2
Zach Murphy,FR,RB,,zach-murphy-2
Javin Myers,JR,RB,,javin-myers-1
Dallas Reagor,FR,RB,,dallas-reagor-1
Jared Sparks,SR,WR,30 Rec 336 Yds 11.2 Avg,jared-sparks-1
Malik Jackson,SO,WR,10 Rec 40 Yds 4.0 Avg,malik-jackson-6
Boogie Knight,JR,WR,45 Rec 588 Yds 13.1 Avg,boogie-knight-1
Jevin Frett,JR,WR,12 Rec 218 Yds 18.2 Avg,jevin-frett-1
Will Derrick,JR,WR,25 Rec 353 Yds 14.1 Avg,will-derrick-1
Zachari Jackson,JR,WR,25 Rec 301 Yds 12.0 Avg,zachari-jackson-1
Dariyan Wiley,FR,WR,9 Rec 82 Yds 9.1 Avg,dariyan-wiley-1
Frederick Lloyd Jr.,JR,WR,8 Rec 114 Yds 14.3 Avg,frederick-lloyd-jr-1
Coby Cavil,FR,WR,6 Rec 68 Yds 11.3 Avg,coby-cavil-1
Jahquan Bloomfield,SO,WR,1 Rec 5 Yds 5.0 Avg,jahquan-bloomfield-1
Jordan Carroll,SO,WR,,jordan-carroll-1
Perry Carter,JR,WR,,perry-carter-2
CJ Fletcher,JR,WR,,cj-fletcher-1
Jonathan Hodoh,SR,WR,,jonathan-hodoh-1
Justin Kimber,FR,WR,,justin-kimber-1
Fred Lloyd Jr.,JR,WR,,fred-lloyd-jr-1
Jahmeel Rice,FR,WR,,jahmeel-rice-1
Trey Williams,FR,WR,,trey-williams-3
Zach Rasmussen,JR,TE,6 Rec 94 Yds 15.7 Avg,zach-rasmussen-1
Brock Booker,SO,TE,,brock-booker-1
Jordan Crumpton,FR,TE,,jordan-crumpton-1
Cameron Darling,JR,TE,,cameron-darling-1
Donavan Hickman,JR,TE,,donavan-hickman-1
Noah Patty,FR,TE,,noah-patty-1
Willie Tyler,SO,OL,,willie-tyler-1
Calum Sutherland,SR,K,,calum-sutherland-1
Aidan Mulreed,SO,K,,aidan-mulreed-1
Seth Mason,FR,DL,,seth-mason-1
Taylor Behl,FR,LB,,taylor-behl-1
Quae Drake,SO,LB,,quae-drake-1
Keyshawn Johnson,SO,LB,,keyshawn-johnson-2
Tralon Thomas,JR,LB,,tralon-thomas-1
Traveion Webster,SR,LB,,traveion-webster-1
Ja'Cquez Williams,SR,LB,,jacquez-williams-3
Zack Woodard,JR,LB,,zack-woodard-1
Bobby Bell,SO,LB,,bobby-bell-3
Amontae Jernigan,FR,LB,,amontae-jernigan-1
Justin Macias,FR,LB,,justin-macias-1
Lance Rockwood,FR,LB,,lance-rockwood-1
Devyn McCormick,JR,P,,devyn-mccormick-1
Kip Warren,FR,P,,kip-warren-1
Abraham Alce,SO,FB,,abraham-alce-2
Tyrese Black,SO,DT,,tyrese-black-1
Keydrain Calligan,FR,S,,keydrain-calligan-1
Anthony Campbell,SO,DE,,anthony-campbell-2
Myles Cole,SO,DE,,myles-cole-1
Trey Corley,SO,LS,,trey-corley-1
Peyton Dunn,FR,T,,peyton-dunn-1
Sir'Darrius Ellis,SO,DT,,sirdarrius-ellis-1
Fitzroy Gardner,SO,DE,,fitzroy-gardner-1
Tyler Glass,SR,S,,tyler-glass-1
David Godsey Jr.,FR,CB,,david-godsey-jr-1
Ky Halton,FR,CB,,ky-halton-1
Austin Hawley,SR,S,,austin-hawley-1
Garrett Hirsch,SR,C,,garrett-hirsch-1
Jabari Johnson,SO,S,,jabari-johnson-4
Kevin Jones,SO,CB,,kevin-jones-9
Quincy Ledet Jr.,FR,DT,,quincy-ledet-jr-1
Jahaziel Lee,SR,DT,,jahaziel-lee-1
Brandon Nettles,SO,DE,,brandon-nettles-1
Josh Newton,SO,CB,,josh-newton-1
Tre Odom,FR,S,,tre-odom-1
James Perkins,SO,DE,,james-perkins-1
Jordyn Riley,JR,S,,jordyn-riley-1
Nick Roberts,JR,S,,nick-roberts-1
Ty Shelby,SR,DE,,ty-shelby-1
Adam Sparks,SR,CB,,adam-sparks-1
Keilos Swinney,SR,S,,keilos-swinney-1
Caleb Thomas,JR,DT,,caleb-thomas-1
LU Tillery,FR,CB,,lu-tillery-1
Mark Williams,SR,CB,,mark-williams-12
Tavier Williams,FR,S,,tavier-williams-1
Peyton Beckley,SO,DE,,peyton-beckley-1
John Bolding,SO,G,,john-bolding-2
Zach Breaux,SO,G,,zach-breaux-1
Dillon Brooks,SO,C,,dillon-brooks-1
Avante Burnham,FR,C,,avante-burnham-1
Bobbie Conklin,SR,LS,,bobbie-conklin-1
Victor Cutler,FR,T,,victor-cutler-1
Elijah Fisher,FR,DE,,elijah-fisher-1
Tavion Grant,SO,S,,tavion-grant-1
Zac Gulley,FR,S,,zac-gulley-1
Nate Heidecker,FR,T,,nate-heidecker-1
Evan Henry,FR,T,,evan-henry-1
Jahaziel Lee,,UT,,jahaziel-lee-2
Blake Lodes,SO,T,,blake-lodes-1
Kenderick Marbles,JR,CB,,kenderick-marbles-1
Brandon Marshall,FR,S,,brandon-marshall-4
LaTayeveon McFee,FR,CB,,latayeveon-mcfee-1
Deion McNeal,FR,DT,,deion-mcneal-1
Marcus Moore,FR,DT,,marcus-moore-4
Jordan Oilver,SO,CB,,jordan-oilver-1
Connor Parsons,SO,G,,connor-parsons-1
D'andre Patin,SO,CB,,dandre-patin-1
Fabian Pickering,SO,G,,fabian-pickering-1
Sam Plants,FR,DT,,sam-plants-1
Kevin Pointer,FR,DT,,kevin-pointer-1
Colby Rivera,FR,DT,,colby-rivera-1
Dakota Torbert,JR,G,,dakota-torbert-1
D.J. Travis,JR,CB,,dj-travis-1
Qua'veon Turner,FR,CB,,quaveon-turner-1
Andrew Wells,FR,LS,,andrew-wells-1
Kevric Wiggins,FR,CB,,kevric-wiggins-1
