Player,Class,Pos,Summary,Player-additional
Joe Milton,SR,QB,229 Cmp 354 Att 2813 Yds 20 TD,joe-milton-2
Nico Iamaleava,FR,QB,28 Cmp 45 Att 314 Yds 2 TD,nico-iamaleava-1
Gaston Moore,JR,QB,4 Cmp 10 Att 36 Yds 0 TD,gaston-moore-1
Navy Shuler,JR,QB,1 Cmp 1 Att -1 Yds 0 TD,navy-shuler-1
Ryan Damron,FR,QB,,ryan-damron-1
Jaylen Wright,JR,RB,137 Att 1013 Yds 7.4 Avg,jaylen-wright-1
Dylan Sampson,SO,RB,106 Att 604 Yds 5.7 Avg,dylan-sampson-1
Jabari Small,SR,RB,95 Att 475 Yds 5.0 Avg,jabari-small-1
Cameron Seldon,FR,RB,25 Att 106 Yds 4.2 Avg,cameron-seldon-1
Khalifa Keith,FR,RB,11 Att 24 Yds 2.2 Avg,khalifa-keith-1
Hunter Barnes,SO,RB,4 Att 17 Yds 4.3 Avg,hunter-barnes-1
Patrick Wilk,SO,RB,2 Att 33 Yds 16.5 Avg,patrick-wilk-1
DeSean Bishop,FR,RB,,desean-bishop-1
Squirrel White,SO,WR,67 Rec 803 Yds 12.0 Avg,squirrel-white-1
Bru McCoy,SR,WR,17 Rec 217 Yds 12.8 Avg,bru-mccoy-1
Ramel Keyton,SR,WR,35 Rec 642 Yds 18.3 Avg,ramel-keyton-1
Chas Nimrod,FR,WR,19 Rec 194 Yds 10.2 Avg,chas-nimrod-1
Kaleb Webb,FR,WR,16 Rec 166 Yds 10.4 Avg,kaleb-webb-1
Dont'e Thornton,JR,WR,13 Rec 224 Yds 17.2 Avg,donte-thornton-1
Nathan Roberts,FR,WR,1 Rec -1 Yds -1.0 Avg,nathan-roberts-1
Dayton Sneed,FR,WR,1 Rec 7 Yds 7.0 Avg,dayton-sneed-1
Michael Bittner,SR,WR,,michael-bittner-1
Jack-Henry Jakobik,FR,WR,,jack-henry-jakobik-1
Jack Jancek,JR,WR,,jack-jancek-1
Nathan Leacock,FR,WR,,nathan-leacock-1
Jackson Locke,SO,WR,,jackson-locke-1
Trey Weary,FR,WR,,trey-weary-1
Garrett Young,FR,WR,,garrett-young-1
Nate Spillman,FR,WR,,nate-spillman-1
McCallan Castles,SR,TE,22 Rec 283 Yds 12.9 Avg,mccallan-castles-2
Jacob Warren,SR,TE,16 Rec 191 Yds 11.9 Avg,jacob-warren-1
Charlie Browder,SO,TE,2 Rec 10 Yds 5.0 Avg,charlie-browder-1
Ethan Davis,FR,TE,2 Rec 33 Yds 16.5 Avg,ethan-davis-2
Hunter Salmon,SR,TE,2 Rec 21 Yds 10.5 Avg,hunter-salmon-1
Cody Duncan,SO,TE,,cody-duncan-1
Titus Rohrer,FR,TE,,titus-rohrer-1
Emmanuel Okoye,FR,TE,,emmanuel-okoye-1
Luke Shouse,JR,TE,,luke-shouse-1
Parker Ball,SR,OL,,parker-ball-1
John Campbell Jr.,SR,OL,,john-campbell-jr-1
Mo Clipper Jr.,FR,OL,,mo-clipper-jr-1
Jeremiah Crawford,SR,OL,,jeremiah-crawford-1
Dayne Davis,SR,OL,,dayne-davis-1
Brian Grant,FR,OL,,brian-grant-1
Gus Hill,FR,OL,,gus-hill-1
Larry Johnson III,SO,OL,,larry-johnson-iii-1
Andrej Karic,JR,OL,,andrej-karic-1
Braeden Krivosh,JR,OL,,braeden-krivosh-1
Jackson Lampley,SR,OL,,jackson-lampley-1
Ollie Lane,SR,OL,,ollie-lane-1
Vysen Lang,FR,OL,,vysen-lang-1
Cooper Mays,SR,OL,,cooper-mays-1
Connor Meadows,FR,OL,,connor-meadows-1
Gerald Mincey,JR,OL,,gerald-mincey-1
Addison Nichols,FR,OL,,addison-nichols-1
Masai Reddick,FR,OL,,masai-reddick-1
Javontez Spraggins,SR,OL,,javontez-spraggins-1
Shamurad Umarov,FR,OL,,shamurad-umarov-1
Ayden Bussell,FR,OL,,ayden-bussell-1
Charles Campbell,SR,K,,charles-campbell-3
JT Carver,SO,K,,jt-carver-1
Max Gilbert,FR,K,,max-gilbert-1
Dominic Bailey,JR,DL,,dominic-bailey-2
Tyler Baron,SR,DL,,tyler-baron-1
Trevor Duncan,FR,DL,,trevor-duncan-1
Bryson Eason,JR,DL,,bryson-eason-1
Kurott Garland,SR,DL,,kurott-garland-1
Isaac Green,SR,DL,,isaac-green-1
Roman Harrison,SR,DL,,roman-harrison-1
Joshua Helsdon,FR,DL,,joshua-helsdon-1
Caleb Herring,FR,DL,,caleb-herring-3
Daevin Hobbs,FR,DL,,daevin-hobbs-1
Jayson Jenkins,FR,DL,,jayson-jenkins-1
Joshua Josephs,SO,DL,,joshua-josephs-1
Austin Lewis,SR,DL,,austin-lewis-3
Omarr Norman-Lott,JR,DL,,omarr-norman-lott-1
James Pearce Jr.,SO,DL,,james-pearce-jr-1
Nathan Robinson,FR,DL,,nathan-robinson-1
Elijah Simmons,SR,DL,,elijah-simmons-1
Omari Thomas,SR,DL,,omari-thomas-1
Tyre West,SO,DL,,tyre-west-1
Chandavian Bradley,FR,DL,,chandavian-bradley-1
Camron Douglas,FR,DL,,camron-douglas-1
Tyree Weathersby,FR,DL,,tyree-weathersby-1
Aaron Beasley,SR,LB,,aaron-beasley-2
Mekhi Bigelow,FR,LB,,mekhi-bigelow-1
Ben Bolton,FR,LB,,ben-bolton-1
Arion Carter,FR,LB,,arion-carter-1
Elijah Herring,SO,LB,,elijah-herring-1
Kalib Perry,SO,LB,,kalib-perry-1
Keenan Pili,SR,LB,,keenan-pili-1
Jalen Smith,FR,LB,,jalen-smith-4
Jeremiah Telander,FR,LB,,jeremiah-telander-1
Will Albright,JR,LB,,will-albright-1
Kwauze Garland,JR,LB,,kwauze-garland-1
Caleb Williams,FR,LB,,caleb-williams-5
Dee Williams,SR,DB,,dee-williams-1
Will Brooks,JR,DB,,will-brooks-1
Warren Burrell,SR,DB,,warren-burrell-1
Christian Charles,JR,DB,,christian-charles-1
Cristian Conyer,FR,DB,,cristian-conyer-1
Rickey Gibson III,FR,DB,,rickey-gibson-iii-1
Kamal Hadden,SR,DB,,kamal-hadden-1
Christian Harrison,SO,DB,,christian-harrison-1
Gabe Jeudy-Lally,SR,DB,,gabe-jeudy-lally-1
Jack Luttrell,FR,DB,,jack-luttrell-1
Jordan Matthews,FR,DB,,jordan-matthews-2
Jaylen McCollough,SR,DB,,jaylen-mccollough-1
Tamarion McDonald,SR,DB,,tamarion-mcdonald-1
De'Shawn Rucker,JR,DB,,deshawn-rucker-1
Doneiko Slaughter,SR,DB,,doneiko-slaughter-1
John Slaughter,FR,DB,,john-slaughter-1
Jourdan Thomas,SO,DB,,jourdan-thomas-1
Brandon Turnage,SR,DB,,brandon-turnage-1
Andre Turrentine,SO,DB,,andre-turrentine-1
Wesley Walker,SR,DB,,wesley-walker-3
William Wright,JR,DB,,william-wright-2
Montrell Bandy,SO,DB,,montrell-bandy-1
Malik Ganaway,FR,DB,,malik-ganaway-1
Carson Whitehead,FR,DB,,carson-whitehead-1
Jackson Ross,FR,P,,jackson-ross-1
Josh Turbyville,FR,P,,josh-turbyville-1
Bennett Brady,FR,LS,,bennett-brady-1
Matthew Salansky,SR,LS,,matthew-salansky-1
Alton Stephens,SR,LS,,alton-stephens-1
