Player,Class,Pos,Summary,Player-additional
Sam Hartman,SR,QB,270 Cmp 428 Att 3701 Yds 38 TD,sam-hartman-1
Mitch Griffis,SO,QB,29 Cmp 41 Att 348 Yds 5 TD,mitch-griffis-1
Michael Kern,JR,QB,3 Cmp 4 Att 6 Yds 0 TD,michael-kern-1
Brett Griffis,SO,QB,,brett-griffis-1
Troy Hoilman,SO,QB,,troy-hoilman-1
Santino Marucci,SO,QB,,santino-marucci-1
Justice Ellison,JR,RB,170 Att 699 Yds 4.1 Avg,justice-ellison-1
Christian Turner,SR,RB,128 Att 516 Yds 4.0 Avg,christian-turner-1
Quinton Cooley,JR,RB,51 Att 246 Yds 4.8 Avg,quinton-cooley-1
Demond Claiborne,SO,RB,14 Att 57 Yds 4.1 Avg,demond-claiborne-1
Will Towns,SO,RB,12 Att 71 Yds 5.9 Avg,will-towns-1
Tate Carney,SO,RB,,tate-carney-1
Zach Igwebe,SO,RB,,zach-igwebe-1
Mason Andrade,SO,RB,,mason-andrade-1
A.T. Perry,SR,WR,81 Rec 1096 Yds 13.5 Avg,at-perry-1
Taylor Morin,JR,WR,47 Rec 575 Yds 12.2 Avg,taylor-morin-1
Jahmal Banks,JR,WR,42 Rec 636 Yds 15.1 Avg,jahmal-banks-1
Ke'Shawn Williams,JR,WR,39 Rec 553 Yds 14.2 Avg,keshawn-williams-2
Donavon Greene,JR,WR,37 Rec 642 Yds 17.4 Avg,donavon-greene-1
Wesley Grimes,SO,WR,4 Rec 33 Yds 8.3 Avg,wesley-grimes-1
Nick Ragano,SO,WR,3 Rec 15 Yds 5.0 Avg,nick-ragano-1
Jackson Hensley,SO,WR,1 Rec 15 Yds 15.0 Avg,jackson-hensley-1
Jarrett Brown,JR,WR,,jarrett-brown-2
Andy Elkins Jr.,JR,WR,,andy-elkins-jr-1
Walker Ferguson,SO,WR,,walker-ferguson-1
Horatio Fields,SO,WR,,horatio-fields-1
Jaydn Girard,SO,WR,,jaydn-girard-1
Christian Greene,SO,WR,,christian-greene-1
Andrew Gregerson,SO,WR,,andrew-gregerson-1
AK Kelly,SO,WR,,ak-kelly-1
Wesley Stroebel,SO,WR,,wesley-stroebel-1
Ian Ver Steeg,SO,WR,,ian-ver-steeg-1
Dez Williams,SO,WR,,dez-williams-1
Blake Whiteheart,SR,TE,24 Rec 295 Yds 12.3 Avg,blake-whiteheart-1
Jaeger Bull,SR,TE,6 Rec 49 Yds 8.2 Avg,jaeger-bull-1
Cameron Hite,JR,TE,2 Rec 20 Yds 10.0 Avg,cameron-hite-1
Trey Boll,JR,TE,1 Rec 5 Yds 5.0 Avg,trey-boll-1
Ryan Dupont,SO,TE,,ryan-dupont-1
Gavin Ellis,SO,TE,,gavin-ellis-2
Kevin Check,SO,TE,,kevin-check-1
Michael Frogge,SO,TE,,michael-frogge-1
Harry Lodge,SO,TE,,harry-lodge-1
Spencer Clapp,SR,OL,,spencer-clapp-1
Jaydon Collins,SO,OL,,jaydon-collins-1
CJ Elmonus,JR,OL,,cj-elmonus-1
Christian Forbes,SO,OL,,christian-forbes-1
DeVonte Gordon,JR,OL,,devonte-gordon-1
Thomas Grippo,SO,OL,,thomas-grippo-1
Matt Gulbin,SO,OL,,matt-gulbin-1
Michael Jurgens,SR,OL,,michael-jurgens-1
Sean Maginn,SR,OL,,sean-maginn-1
Je'Vionte' Nash,SR,OL,,jevionte-nash-1
Loic Ngassam Nya,SR,OL,,loic-ngassam-nya-1
Erik Russell,SO,OL,,erik-russell-1
George Sell,SO,OL,,george-sell-1
Nick Sharpe,JR,OL,,nick-sharpe-1
Hampton Tanner,SO,OL,,hampton-tanner-1
Zach Vaughan,SO,OL,,zach-vaughan-2
Cale Doyle,SO,OL,,cale-doyle-1
Derrell Johnson II,SO,OL,,derrell-johnson-ii-1
Hank Lucas,SO,OL,,hank-lucas-1
Jake Pascual,SO,OL,,jake-pascual-1
Luke Petitbon,JR,OL,,luke-petitbon-1
Sebastian Pierre,SO,OL,,sebastian-pierre-1
Matthew Dennis,SO,K,,matthew-dennis-1
Caleb Carlson,SO,K,,caleb-carlson-1
Ben Morgan,SO,K,,ben-morgan-1
Dion Bergan,SR,DL,,dion-bergan-1
Rondell Bothroyd,SR,DL,,rondell-bothroyd-1
Wyatt Crespi,SO,DL,,wyatt-crespi-1
Jasheen Davis,JR,DL,,jasheen-davis-1
Bernard Gooden,SO,DL,,bernard-gooden-1
Kevin Pointer,JR,DL,,kevin-pointer-2
Kobie Turner,SR,DL,,kobie-turner-1
Kendron Wayman,JR,DL,,kendron-wayman-1
BJ Williams,SO,DL,,bj-williams-3
Justin Williams,JR,DL,,justin-williams-6
Tyler Williams,SR,DL,,tyler-williams-9
Claude Bragg,SO,DL,,claude-bragg-1
Carter Broers,SO,DL,,carter-broers-1
Isaiah Chaney,JR,DL,,isaiah-chaney-1
Eli Hall,SO,DL,,eli-hall-1
Brandon Hoyle,SO,DL,,brandon-hoyle-1
Zach Lohavichan,SO,DL,,zach-lohavichan-1
Quincy Williams,SO,DL,,quincy-williams-1
Mark Balbis,SO,LB,,mark-balbis-1
Quincey Bryant,SO,LB,,quincey-bryant-1
Dylan Hazen,SO,LB,,dylan-hazen-1
Jaylen Hudson,JR,LB,,jaylen-hudson-1
Chase Jones,SR,LB,,chase-jones-2
Eldrick Robinson II,JR,LB,,eldrick-robinson-ii-1
Ryan Smenda Jr.,SR,LB,,ryan-smenda-jr-1
Tommy Bebie,SO,LB,,tommy-bebie-1
Matthew Lusardi,SO,LB,,matthew-lusardi-1
Max Miller,SO,LB,,max-miller-2
Luke White,SO,LB,,luke-white-1
Jarrett Alston Jr.,JR,DB,,jarrett-alston-jr-1
Caelen Carson,JR,DB,,caelen-carson-1
Coby Davis,SR,DB,,coby-davis-1
Chelen Garnes,SR,DB,,chelen-garnes-1
Jacobi Gilbert,SO,DB,,jacobi-gilbert-1
Brendon Harris,SR,DB,,brendon-harris-1
Gavin Holmes,JR,DB,,gavin-holmes-2
DaShawn Jones,SO,DB,,dashawn-jones-1
Jermal Martin Jr.,SR,DB,,jermal-martin-jr-1
Christian Masterson,SO,DB,,christian-masterson-1
Malik Mustapha,JR,DB,,malik-mustapha-1
Zach Ranson,JR,DB,,zach-ranson-1
J.J Roberts,JR,DB,,jj-roberts-1
Evan Slocum,JR,DB,,evan-slocum-1
Zamari Stevenson,SO,DB,,zamari-stevenson-1
AJ Williams,JR,DB,,aj-williams-2
Isaiah Wingfield,SR,DB,,isaiah-wingfield-1
Nick Andersen,JR,DB,,nick-andersen-1
Anthony Borriello,SO,DB,,anthony-borriello-1
Cody Cater,SO,DB,,cody-cater-1
Jamare Glasker,SO,DB,,jamare-glasker-1
Andre Hodge,SO,DB,,andre-hodge-1
Derek Matthews,SO,DB,,derek-matthews-1
Trent Nicholson,SO,DB,,trent-nicholson-1
John Peterson III,SO,DB,,john-peterson-iii-1
Justin Simpkins,SO,DB,,justin-simpkins-1
Zavier Simpson,SO,DB,,zavier-simpson-1
Ivan Mora,JR,P,,ivan-mora-1
Zach Murphy,SR,P,,zach-murphy-1
Will Cobb,JR,LS,,will-cobb-1
JaCorey Johns,SR,DE,,jacorey-johns-1
Jacob Zuhr,JR,LS,,jacob-zuhr-1
