Player,Class,Pos,Summary,Player-additional
Cam Fancher,SO,QB,202 Cmp 309 Att 2162 Yds 11 TD,cam-fancher-1
Cole Pennington,FR,QB,64 Cmp 112 Att 695 Yds 0 TD,cole-pennington-1
TJ Mcmahon,SR,QB,1 Cmp 1 Att 8 Yds 0 TD,tj-mcmahon-1
Colin Parachek,FR,QB,0 Cmp 1 Att 0 Yds 0 TD,colin-parachek-1
Chase Harrison,FR,QB,,chase-harrison-1
Jack Scheirholz,FR,QB,,jack-scheirholz-1
Rasheen Ali,JR,RB,212 Att 1135 Yds 5.4 Avg,rasheen-ali-1
Ethan Payne,JR,RB,83 Att 335 Yds 4.0 Avg,ethan-payne-1
A.J. Turner,SO,RB,6 Att 20 Yds 3.3 Avg,aj-turner-3
Antwan Roberts,SO,RB,2 Att 11 Yds 5.5 Avg,antwan-roberts-2
Maurice Jones,SO,RB,,maurice-jones-5
DeMarcus McElroy,SO,RB,,demarcus-mcelroy-1
Randy Young,JR,RB,,randy-young-1
C.J. Fazio,FR,RB,,cj-fazio-1
Charles Montgomery,SO,WR,20 Rec 269 Yds 13.5 Avg,charles-montgomery-1
Talik Keaton,SR,WR,14 Rec 143 Yds 10.2 Avg,talik-keaton-1
Jayden Harrison,JR,WR,28 Rec 410 Yds 14.6 Avg,jayden-harrison-1
Caleb McMillan,JR,WR,18 Rec 275 Yds 15.3 Avg,caleb-mcmillan-1
Caleb Coombs,SO,WR,39 Rec 310 Yds 7.9 Avg,caleb-coombs-1
DeMarcus Harris,JR,WR,24 Rec 396 Yds 16.5 Avg,demarcus-harris-1
Darryle Simmons,SR,WR,24 Rec 249 Yds 10.4 Avg,darryle-simmons-2
Mason Pierce,JR,WR,16 Rec 171 Yds 10.7 Avg,mason-pierce-1
Bryan Robinson,JR,WR,5 Rec 35 Yds 7.0 Avg,bryan-robinson-1
Antwaan Mays,FR,WR,,antwaan-mays-1
Sean Reese,FR,WR,,sean-reese-1
Antonio Robinson,FR,WR,,antonio-robinson-2
