Player,Class,Pos,Summary,Player-additional
Johnathan Bennett,SR,QB,131 Cmp 224 Att 1534 Yds 12 TD,johnathan-bennett-1
Kaidon Salter,SO,QB,87 Cmp 149 Att 1088 Yds 8 TD,kaidon-salter-1
Charlie Brewer,SR,QB,8 Cmp 13 Att 52 Yds 0 TD,charlie-brewer-1
Nate Hampton,SO,QB,3 Cmp 8 Att 76 Yds 0 TD,nate-hampton-1
Sean Brown,JR,QB,,sean-brown-5
Zak Burnett,SO,QB,,zak-burnett-1
Dae Dae Hunter,SR,RB,130 Att 854 Yds 6.6 Avg,dae-dae-hunter-1
Shedro Louis,SR,RB,122 Att 529 Yds 4.3 Avg,shedro-louis-1
TJ Green,SR,RB,44 Att 232 Yds 5.3 Avg,tj-green-4
Malik Caper,JR,RB,18 Att 32 Yds 1.8 Avg,malik-caper-1
Justin Gipson,SO,RB,,justin-gipson-1
Kyle Hanks,SO,RB,,kyle-hanks-1
Russians Williams,JR,RB,,russians-williams-1
CJ Daniels,JR,WR,3 Rec 38 Yds 12.7 Avg,cj-daniels-1
Demario Douglas,JR,WR,79 Rec 993 Yds 12.6 Avg,demario-douglas-1
Noah Frith,SR,WR,25 Rec 446 Yds 17.8 Avg,noah-frith-1
Caleb Snead,SR,WR,19 Rec 195 Yds 10.3 Avg,caleb-snead-2
CJ Yarbrough,SR,WR,16 Rec 221 Yds 13.8 Avg,cj-yarbrough-2
Treon Sibley,JR,WR,11 Rec 186 Yds 16.9 Avg,treon-sibley-1
Jaivian Lofton,SR,WR,10 Rec 102 Yds 10.2 Avg,jaivian-lofton-1
Khaleb Coleman,SR,WR,3 Rec 37 Yds 12.3 Avg,khaleb-coleman-1
Cole Peterlin,SR,WR,2 Rec 25 Yds 12.5 Avg,cole-peterlin-1
Kylen Austin,SO,WR,,kylen-austin-1
Brody Brumm,SR,WR,,brody-brumm-1
D`Wayne Crawford,SR,WR,,dwayne-crawford-1
Ed Ogle,JR,WR,,ed-ogle-1
Coleman Baker,SO,WR,,coleman-baker-1
Jaylin Belford,SO,WR,,jaylin-belford-1
Markel Fortenberry,SO,WR,,markel-fortenberry-1
Mark Hutzel,SO,WR,,mark-hutzel-1
Michael Bollinger,SR,TE,3 Rec 22 Yds 7.3 Avg,michael-bollinger-1
Jerome Jackson,SR,TE,15 Rec 120 Yds 8.0 Avg,jerome-jackson-2
Bentley Hanshaw,SR,TE,6 Rec 117 Yds 19.5 Avg,bentley-hanshaw-1
Austin Henderson,JR,TE,5 Rec 50 Yds 10.0 Avg,austin-henderson-1
Teigan Martin,SO,TE,,teigan-martin-1
Brayden Monday,JR,TE,,brayden-monday-1
Jacob Bodden,SR,OL,,jacob-bodden-1
Will Buchanan,JR,OL,,will-buchanan-1
X'Zauvea Gadlin,SR,OL,,xzauvea-gadlin-1
Jonathan Graham,SR,OL,,jonathan-graham-1
