Player,Class,Pos,Summary,Player-additional
Austin Aune,SO,QB,101 Cmp 185 Att 1650 Yds 13 TD,austin-aune-1
Jason Bean,SO,QB,79 Cmp 145 Att 1131 Yds 14 TD,jason-bean-1
Kason Martin,SO,QB,5 Cmp 6 Att 49 Yds 1 TD,kason-martin-1
Will Kuehne,FR,QB,,will-kuehne-1
Amani Gilmore,FR,QB,,amani-gilmore-1
Luke Gombert,FR,QB,,luke-gombert-1
Cole Johnson,FR,QB,,cole-johnson-4
Greyson Thompson,FR,QB,,greyson-thompson-1
Deandre Torrey,SR,RB,113 Att 656 Yds 5.8 Avg,deandre-torrey-1
Oscar Adaway III,FR,RB,99 Att 572 Yds 5.8 Avg,oscar-adaway-iii-1
Tre Siggers,JR,RB,85 Att 458 Yds 5.4 Avg,tre-siggers-1
Nic Smith,SR,RB,35 Att 164 Yds 4.7 Avg,nic-smith-1
Isaiah Johnson,FR,RB,17 Att 68 Yds 4.0 Avg,isaiah-johnson-10
Evan Johnson,SR,RB,6 Att 17 Yds 2.8 Avg,evan-johnson-1
Rajan Cunningham,JR,RB,,rajan-cunningham-1
Dawson Nobriga,SO,RB,,dawson-nobriga-1
Caleb Osuofa,JR,RB,,caleb-osuofa-1
Ikaika Ragsdale,FR,RB,,ikaika-ragsdale-1
Jaelon Darden,SR,WR,74 Rec 1190 Yds 16.1 Avg,jaelon-darden-1
Roderic Burns,SO,WR,12 Rec 161 Yds 13.4 Avg,roderic-burns-1
Deonte Simpson,SO,WR,25 Rec 517 Yds 20.7 Avg,deonte-simpson-1
Austin Ogumakin,SO,WR,23 Rec 349 Yds 15.2 Avg,austin-ogumakin-1
Greg White,JR,WR,8 Rec 179 Yds 22.4 Avg,greg-white-3
Jyaire Shorter,SO,WR,4 Rec 97 Yds 24.3 Avg,jyaire-shorter-1
Kealon Jackson,FR,WR,3 Rec 23 Yds 7.7 Avg,kealon-jackson-1
Deion Hair-Griffin,SR,WR,1 Rec 14 Yds 14.0 Avg,deion-hair-griffin-1
David Chapple,SO,WR,,david-chapple-1
Detraveon Brown,FR,WR,,detraveon-brown-1
Thomas Clancy,SR,WR,,thomas-clancy-1
Troy Edwards,JR,WR,,troy-edwards-3
Evan Greene,FR,WR,,evan-greene-1
Trey Henderson,FR,WR,,trey-henderson-1
Deven Langston,SO,WR,,deven-langston-1
Calen Mayfield,SO,WR,,calen-mayfield-1
Damon Ward,FR,WR,,damon-ward-2
Jason Pirtle,SR,TE,16 Rec 154 Yds 9.6 Avg,jason-pirtle-1
Jake Roberts,FR,TE,4 Rec 49 Yds 12.3 Avg,jake-roberts-1
Asher Alberding,FR,TE,2 Rec 18 Yds 9.0 Avg,asher-alberding-1
Edward Bautista,FR,TE,,edward-bautista-1
Cole McCrary,SO,TE,,cole-mccrary-1
Christian Lee,FR,TE,,christian-lee-1
Khatib Lyles,FR,TE,,khatib-lyles-1
Jacob Brammer,JR,OL,,jacob-brammer-1
Kade Bond,FR,OL,,kade-bond-1
Cole Brown,SO,OL,,cole-brown-2
John Brunner,FR,OL,,john-brunner-2
Daxton Byers,FR,OL,,daxton-byers-1
Daizion Carroll,SO,OL,,daizion-carroll-1
Chris Cassidy,FR,OL,,chris-cassidy-2
Jett Duncan,FR,OL,,jett-duncan-1
Jacob Farrell,SO,OL,,jacob-farrell-1
Anterrious Gray,JR,OL,,anterrious-gray-1
Chad Hickson,SR,OL,,chad-hickson-1
Dane Jackson,FR,OL,,dane-jackson-2
