Player,Class,Pos,Summary,Player-additional
Connor Bazelak,FR,QB,218 Cmp 324 Att 2366 Yds 7 TD,connor-bazelak-1
Brady Cook,FR,QB,6 Cmp 7 Att 72 Yds 1 TD,brady-cook-1
Taylor Powell,JR,QB,,taylor-powell-1
Larry Rountree III,SR,RB,209 Att 972 Yds 4.7 Avg,larry-rountree-iii-1
Tyler Badie,JR,RB,48 Att 242 Yds 5.0 Avg,tyler-badie-1
Elijah Young,FR,RB,10 Att 78 Yds 7.8 Avg,elijah-young-1
Jerney Jones,SR,RB,4 Att 18 Yds 4.5 Avg,jerney-jones-1
Dawson Downing,SR,RB,,dawson-downing-1
Simi Bakare,JR,RB,,simi-bakare-1
Nick Collins,SR,RB,,nick-collins-1
Michael Cox,FR,RB,,michael-cox-3
Keke Chism,SR,WR,35 Rec 458 Yds 13.1 Avg,keke-chism-1
Chritauskie Dove,SO,WR,30 Rec 300 Yds 10.0 Avg,chritauskie-dove-1
Jalen Knox,JR,WR,31 Rec 305 Yds 9.8 Avg,jalen-knox-1
Damon Hazelton Jr.,SR,WR,30 Rec 397 Yds 13.2 Avg,damon-hazelton-jr-1
D'ionte Smith,JR,WR,8 Rec 65 Yds 8.1 Avg,dionte-smith-1
Kris Abrams-Draine,FR,WR,2 Rec 4 Yds 2.0 Avg,kris-abrams-draine-1
Barrett Banister,JR,WR,27 Rec 252 Yds 9.3 Avg,barrett-banister-1
Micah Wilson,SR,WR,5 Rec 81 Yds 16.2 Avg,micah-wilson-1
Dominic Gicinto,JR,WR,4 Rec 52 Yds 13.0 Avg,dominic-gicinto-1
Chance Luper,FR,WR,1 Rec 69 Yds 69.0 Avg,chance-luper-1
Jay Maclin,FR,WR,1 Rec 5 Yds 5.0 Avg,jay-maclin-1
Cade Musser,SO,WR,,cade-musser-1
C.J. Boone,FR,WR,,cj-boone-1
Daniel Ellinger,SR,WR,,daniel-ellinger-1
Javian Hester,FR,WR,,javian-hester-1
Maurice Massey,FR,WR,,maurice-massey-1
Carson McCarty,JR,WR,,carson-mccarty-1
Jaden Nash,FR,WR,,jaden-nash-1
Niko Hea,SO,TE,14 Rec 130 Yds 9.3 Avg,niko-hea-1
Daniel Parker,JR,TE,8 Rec 37 Yds 4.6 Avg,daniel-parker-1
Logan Christopherson,JR,TE,3 Rec 47 Yds 15.7 Avg,logan-christopherson-1
Messiah Swinson,SO,TE,2 Rec 38 Yds 19.0 Avg,messiah-swinson-1
Kibet Chepyator,FR,TE,,kibet-chepyator-1
Shawn Hendershot,FR,TE,,shawn-hendershot-1
Brendan Scales,SR,TE,,brendan-scales-1
Zac Schachtner,SO,TE,,zac-schachtner-1
Michael Maietti,SR,OL,,michael-maietti-1
Larry Borom,JR,OL,,larry-borom-1
Jack Buford,FR,OL,,jack-buford-1
D.J. Bullard,FR,OL,,dj-bullard-1
Case Cook,JR,OL,,case-cook-1
