Player,Class,Pos,Summary,Player-additional
Frank Harris,SR,QB,218 Cmp 336 Att 2506 Yds 18 TD,frank-harris-3
Owen McCown,FR,QB,43 Cmp 58 Att 442 Yds 4 TD,owen-mccown-1
Eddie Lee Marburger,SO,QB,29 Cmp 47 Att 300 Yds 3 TD,eddie-lee-marburger-1
Jackson Gilkey,FR,QB,,jackson-gilkey-1
Brandon Tennison,FR,QB,,brandon-tennison-1
Kevorian Barnes,SO,RB,147 Att 715 Yds 4.9 Avg,kevorian-barnes-1
Robert Henry,JR,RB,127 Att 588 Yds 4.6 Avg,robert-henry-1
Rocko Griffin,SR,RB,91 Att 483 Yds 5.3 Avg,rocko-griffin-1
Kaedric Cobbs,JR,RB,12 Att 49 Yds 4.1 Avg,kaedric-cobbs-1
Brandon High,FR,RB,6 Att 14 Yds 2.3 Avg,brandon-high-1
Mason Culton,FR,RB,,mason-culton-1
Justin Rodriguez,JR,RB,,justin-rodriguez-1
Joshua Cephus,SR,WR,89 Rec 1151 Yds 12.9 Avg,joshua-cephus-1
Willie McCoy,JR,WR,18 Rec 164 Yds 9.1 Avg,willie-mccoy-1
David Amador II,FR,WR,11 Rec 102 Yds 9.3 Avg,david-amador-ii-1
Devin McCuin,FR,WR,42 Rec 546 Yds 13.0 Avg,devin-mccuin-1
Tykee Ogle-Kellogg,SR,WR,33 Rec 575 Yds 17.4 Avg,tykee-ogle-kellogg-1
Chris Carpenter,JR,WR,7 Rec 52 Yds 7.4 Avg,chris-carpenter-2
Jaren Randle,JR,WR,2 Rec 15 Yds 7.5 Avg,jaren-randle-1
Jace Wilson,FR,WR,2 Rec 26 Yds 13.0 Avg,jace-wilson-1
De'Corian Clark,SR,WR,,decorian-clark-1
Chu-Chu Doe,JR,WR,,chu-chu-doe-1
Kyle Eaves,JR,WR,,kyle-eaves-1
Jamel Hardy,FR,WR,,jamel-hardy-1
Justice Hurt,FR,WR,,justice-hurt-1
Grayson Medford,FR,WR,,grayson-medford-1
Oscar Cardenas,SR,TE,32 Rec 280 Yds 8.8 Avg,oscar-cardenas-1
Houston Thomas,FR,TE,9 Rec 101 Yds 11.2 Avg,houston-thomas-1
Dan Dishman,JR,TE,3 Rec 30 Yds 10.0 Avg,dan-dishman-1
Camron Cooper,SO,TE,,camron-cooper-1
Patrick Overmyer,FR,TE,,patrick-overmyer-1
Devin Scura,FR,TE,,devin-scura-1
Demetrris Allen,JR,OL,,demetrris-allen-1
Ernesto Almaraz,SR,OL,,ernesto-almaraz-1
Walker Baty,JR,OL,,walker-baty-1
Cory Godinet,SO,OL,,cory-godinet-1
Makai Hart,SR,OL,,makai-hart-1
Terrell Haynes,SR,OL,,terrell-haynes-1
Payne He'Bert,SR,OL,,payne-hebert-1
Buffalo Kruize,SR,OL,,buffalo-kruize-1
Luke Lapeze,SO,OL,,luke-lapeze-1
Deandre Marshall,FR,OL,,deandre-marshall-1
Frankie Martinez,JR,OL,,frankie-martinez-1
Kamron Scott,SO,OL,,kamron-scott-1
Venly Tatafu,JR,OL,,venly-tatafu-1
Jack Anderson,SO,OL,,jack-anderson-4
Ty Bentley,SO,OL,,ty-bentley-1
Caleb Hernandez,JR,OL,,caleb-hernandez-1
Daniel Ogundipe,SO,OL,,daniel-ogundipe-2
Robert Rigsby,SO,OL,,robert-rigsby-1
Ben Rios,FR,OL,,ben-rios-1
Etueni Ropati,FR,OL,,etueni-ropati-1
