Player,Class,Pos,Summary,Player-additional
Devin Leary,SR,QB,209 Cmp 371 Att 2746 Yds 25 TD,devin-leary-1
Kaiya Sheron,SO,QB,2 Cmp 4 Att 5 Yds 0 TD,kaiya-sheron-1
Shane Hamm,SO,QB,,shane-hamm-1
Deuce Hogan,JR,QB,,deuce-hogan-1
Destin Wade,SO,QB,,destin-wade-1
Re'Mahn Davis,SR,RB,199 Att 1129 Yds 5.7 Avg,remahn-davis-1
Ramon Jefferson,SR,RB,28 Att 184 Yds 6.6 Avg,ramon-jefferson-2
Jutahn McClain,SR,RB,26 Att 138 Yds 5.3 Avg,jutahn-mcclain-1
Demie Sumo,JR,RB,20 Att 139 Yds 7.0 Avg,demie-sumo-1
Henry Bennett,FR,RB,,henry-bennett-1
Jaquez Keyes,FR,RB,,jaquez-keyes-1
Jamarion Wilcox,FR,RB,,jamarion-wilcox-1
La'Vell Wright,SO,RB,,lavell-wright-1
Barion Brown,SO,WR,43 Rec 539 Yds 12.5 Avg,barion-brown-1
Tayvion Robinson,SR,WR,41 Rec 552 Yds 13.5 Avg,tayvion-robinson-1
Dane Key,SO,WR,42 Rec 636 Yds 15.1 Avg,dane-key-1
Anthony Brown,FR,WR,5 Rec 44 Yds 8.8 Avg,anthony-brown-15
Dekel Crowdus,SO,WR,,dekel-crowdus-1
Cole Lanter,SO,WR,,cole-lanter-1
Brandon White,FR,WR,,brandon-white-5
Santos Alvarez,FR,WR,,santos-alvarez-1
Ardell Banks,FR,WR,,ardell-banks-1
Darius Cannon,FR,WR,,darius-cannon-1
Max DeGraff,FR,WR,,max-degraff-1
Trey Dennis,JR,WR,,trey-dennis-1
Dylan Gary,SO,WR,,dylan-gary-1
Spencer Leadbetter,FR,WR,,spencer-leadbetter-1
Shamar Porter,FR,WR,,shamar-porter-1
Chy Rivers,FR,WR,,chy-rivers-1
Josh Terrell,SO,WR,,josh-terrell-1
Izayah Cummings,SR,TE,4 Rec 98 Yds 24.5 Avg,izayah-cummings-1
Jordan Dingle,SO,TE,12 Rec 270 Yds 22.5 Avg,jordan-dingle-1
Josh Kattus,SO,TE,8 Rec 108 Yds 13.5 Avg,josh-kattus-1
Brenden Bates,SR,TE,4 Rec 89 Yds 22.3 Avg,brenden-bates-1
Khamari Anderson,FR,TE,1 Rec 11 Yds 11.0 Avg,khamari-anderson-1
Tanner Lemaster,FR,TE,,tanner-lemaster-1
Jack Monday,SO,TE,,jack-monday-1
Grant Bingham,FR,OL,,grant-bingham-1
Tanner Bowles,SR,OL,,tanner-bowles-1
Jager Burton,SO,OL,,jager-burton-1
Eli Cox,SR,OL,,eli-cox-1
Marques Cox,SR,OL,,marques-cox-1
Jeremy Flax,SR,OL,,jeremy-flax-1
Courtland Ford,JR,OL,,courtland-ford-1
Kenneth Horsey,SR,OL,,kenneth-horsey-1
Dylan Ray,SO,OL,,dylan-ray-1
Paul Rodriguez,SO,OL,,paul-rodriguez-2
Malachi Wood,FR,OL,,malachi-wood-1
Jackson Bunn,FR,OL,,jackson-bunn-1
Ben Christman,SO,OL,,ben-christman-1
Nikolas Hall,FR,OL,,nikolas-hall-1
Max Ishmael,FR,OL,,max-ishmael-1
Koby Keenum,FR,OL,,koby-keenum-1
Tino Merlo,FR,OL,,tino-merlo-1
