Player,Class,Pos,Summary,Player-additional
Zachar Larrier,SR,QB,40 Cmp 67 Att 789 Yds 7 TD,zachar-larrier-1
John Busha,SO,QB,9 Cmp 19 Att 152 Yds 0 TD,john-busha-1
Jensen Jones,SR,QB,5 Cmp 15 Att 160 Yds 0 TD,jensen-jones-1
Ben Brittain,SR,QB,0 Cmp 3 Att 0 Yds 0 TD,ben-brittain-1
Cannon Turner,SR,QB,,cannon-turner-1
Jake Smith,SR,QB,,jake-smith-9
John Lee Eldridge III,SR,RB,84 Att 599 Yds 7.1 Avg,john-lee-eldridge-iii-1
Owen Burk,SR,RB,81 Att 439 Yds 5.4 Avg,owen-burk-1
Dylan Carson,SO,RB,68 Att 493 Yds 7.3 Avg,dylan-carson-1
Aiden Calvert,JR,RB,23 Att 177 Yds 7.7 Avg,aiden-calvert-1
Kaden Cloud,SO,RB,2 Att 11 Yds 5.5 Avg,kaden-cloud-1
Jalen Johnson,SR,RB,2 Att 7 Yds 3.5 Avg,jalen-johnson-7
Kade Frew,SO,RB,1 Att 3 Yds 3.0 Avg,kade-frew-1
Darius Stone,SO,RB,1 Att 6 Yds 6.0 Avg,darius-stone-1
Kale Gibbs,JR,RB,,kale-gibbs-1
Taylor Latham,SO,RB,,taylor-latham-1
Brandon Engel,JR,WR,10 Rec 178 Yds 17.8 Avg,brandon-engel-1
Cade Harris,JR,WR,5 Rec 179 Yds 35.8 Avg,cade-harris-1
Dane Kinamon,SR,WR,5 Rec 126 Yds 25.2 Avg,dane-kinamon-1
Kendin Alexander,JR,WR,,kendin-alexander-1
Jared Roznos,FR,WR,12 Rec 374 Yds 31.2 Avg,jared-roznos-1
Wyatt Wilson,SR,WR,5 Rec 106 Yds 21.2 Avg,wyatt-wilson-1
Quin Smith,SO,WR,1 Rec 10 Yds 10.0 Avg,quin-smith-2
Cameron Breier,JR,WR,,cameron-breier-1
Dylan Evans,SO,WR,,dylan-evans-3
Evan Rau,SO,WR,,evan-rau-1
Tre Roberson,SO,WR,,tre-roberson-2
Jordan Scarbrough,SO,WR,,jordan-scarbrough-1
Parker St. John,JR,WR,,parker-st-john-1
Caleb Rillos,SR,TE,8 Rec 97 Yds 12.1 Avg,caleb-rillos-1
James Bryant,SR,TE,,james-bryant-3
Carter Chances-Hill,SO,TE,,carter-chances-hill-1
Bruin Fleischmann,SO,TE,,bruin-fleischmann-1
Connor McIntee,SR,TE,,connor-mcintee-1
Parker Menefee,SO,TE,,parker-menefee-1
Samuel Floysand,SO,OL,,samuel-floysand-1
John Gordon Jr.,JR,OL,,john-gordon-jr-1
Luke Hallstrom,SR,OL,,luke-hallstrom-1
Christien Hawks,SO,OL,,christien-hawks-1
Matthew Heitmann,JR,OL,,matthew-heitmann-1
Mark Hiestand,SR,OL,,mark-hiestand-1
Steven Iles,SR,OL,,steven-iles-1
Ethan Jackman,SR,OL,,ethan-jackman-1
Jackson Kohal,JR,OL,,jackson-kohal-1
Michael McAnninch,JR,OL,,michael-mcanninch-1
Alex Moore,FR,OL,,alex-moore-5
Wesley Ndago,SR,OL,,wesley-ndago-1
Thor Paglialong,SR,OL,,thor-paglialong-1
Luke Vonderhaar,SO,OL,,luke-vonderhaar-1
Nick Blessing,SO,OL,,nick-blessing-1
Cameron Collins,SO,OL,,cameron-collins-2
Trevor Tate,SO,OL,,trevor-tate-1
Colton Corrao,FR,K,,colton-corrao-1
Luke Freer,SO,K,,luke-freer-1
Bryce Olson,FR,K,,bryce-olson-1
Reagan Tubbs,SO,K,,reagan-tubbs-1
Logan Lehrer,FR,K,,logan-lehrer-1
Kupono Blake,SR,DL,,kupono-blake-1
Caden Blum,SR,DL,,caden-blum-1
Andrew BoisD'Enghien,SR,DL,,andrew-boisdenghien-1
Daniel Grobe,SO,DL,,daniel-grobe-1
Aiden Swartz,SO,DL,,aiden-swartz-1
Jayd Thiergood,SR,DL,,jayd-thiergood-1
James Tomasi,JR,DL,,james-tomasi-1
Kaleb Tompkins,JR,DL,,kaleb-tompkins-1
Brent Winfree,SO,DL,,brent-winfree-1
Payton Zdroik,JR,DL,,payton-zdroik-1
Brian Bradley,SO,DL,,brian-bradley-1
Jackson Garrett,SO,DL,,jackson-garrett-1
Colin Stewart,SO,DL,,colin-stewart-1
Jackson Adams,SO,LB,,jackson-adams-1
Osaro Aihie,JR,LB,,osaro-aihie-1
Are'an Burr,SO,LB,,arean-burr-1
Jack Curtis,SO,LB,,jack-curtis-1
Zach Juckel,SO,LB,,zach-juckel-1
Matthew Malloy,SR,LB,,matthew-malloy-1
Robert Mbroh,JR,LB,,robert-mbroh-1
Jalen Mergerson,SR,LB,,jalen-mergerson-1
Luke Meyer,FR,LB,,luke-meyer-1
Alec Mock,SR,LB,,alec-mock-1
Cole Palmer,JR,LB,,cole-palmer-1
PJ Ramsey,SR,LB,,pj-ramsey-1
Bo Richter,SR,LB,,bo-richter-1
Elijah Sanders,JR,LB,,elijah-sanders-1
Grant Uyl,JR,LB,,grant-uyl-1
Julian Williams,JR,LB,,julian-williams-3
Johnathan Youngblood,SR,LB,,johnathan-youngblood-1
Matt Devine,JR,LB,,matt-devine-1
Drew Dubuclet,SO,LB,,drew-dubuclet-1
Ty Hubert,SO,LB,,ty-hubert-1
Kyler Orr,SO,LB,,kyler-orr-1
Matthew Reddick,SO,LB,,matthew-reddick-1
K.C. Beard,JR,DB,,kc-beard-1
Jamari Bellamy,JR,DB,,jamari-bellamy-1
CJ Boyd,JR,DB,,cj-boyd-1
Levi Brown,SO,DB,,levi-brown-5
Tyme Collins,JR,DB,,tyme-collins-1
Terrance Cullivan,SO,DB,,terrance-cullivan-1
Patrick Dahlen,SR,DB,,patrick-dahlen-1
Jerome Gaillard Jr.,JR,DB,,jerome-gaillard-jr-1
Camby Goff,SR,DB,,camby-goff-1
Jayden Goodwin,SR,DB,,jayden-goodwin-1
Zion Kelly,JR,DB,,zion-kelly-1
Jake Martin,JR,DB,,jake-martin-1
Aidan Plate,JR,DB,,aidan-plate-1
Trey Taylor,SR,DB,,trey-taylor-1
Lincoln Tuioti-Mariner,FR,DB,,lincoln-tuioti-mariner-1
Trey Williams,JR,DB,,trey-williams-4
Christian Hughes,SO,DB,,christian-hughes-1
Jakobi McGowan,JR,DB,,jakobi-mcgowan-1
Carson Bay,JR,P,,carson-bay-1
Matthew Dapore,JR,P,,matthew-dapore-1
Ripp Perez,FR,P,,ripp-perez-1
Emmanuel Michel,SR,FB,,emmanuel-michel-1
Jet Harris,SR,FB,,jet-harris-1
Gabriel Averitt,SO,OC,,gabriel-averitt-1
Mason Carlan,SR,OT,,mason-carlan-1
Kurt Chesney,SO,LS,,kurt-chesney-1
Corey Collins,SR,CB,,corey-collins-1
Costen Cooley,SO,OG,,costen-cooley-1
Anthony DeBerardino,JR,LS,,anthony-deberardino-1
Kaleb Holcomb,SR,OT,,kaleb-holcomb-1
Adam Karas,SR,OT,,adam-karas-1
J. Frank Melgarejo III,SR,LS,,j-frank-melgarejo-iii-1
Jace Sutulovich,SO,OG,,jace-sutulovich-1
