Player,Class,Pos,Summary,Player-additional
Kyle Vantrease,JR,QB,96 Cmp 154 Att 1326 Yds 7 TD,kyle-vantrease-1
Matt Myers,SO,QB,2 Cmp 2 Att 11 Yds 0 TD,matt-myers-2
Trevor Bycznski,FR,QB,0 Cmp 1 Att 0 Yds 0 TD,trevor-bycznski-1
Casey Case III,FR,QB,,casey-case-iii-1
Aaron Chase,FR,QB,,aaron-chase-1
Jaret Patterson,JR,RB,141 Att 1072 Yds 7.6 Avg,jaret-patterson-1
Kevin Marks,JR,RB,112 Att 741 Yds 6.6 Avg,kevin-marks-1
Ron Cook Jr.,SO,RB,20 Att 81 Yds 4.1 Avg,ron-cook-jr-1
Caron Robinson,FR,RB,5 Att 36 Yds 7.2 Avg,caron-robinson-1
Tajay Ahmed,SO,RB,1 Att 44 Yds 44.0 Avg,tajay-ahmed-1
Dylan McDuffie,SO,RB,1 Att 4 Yds 4.0 Avg,dylan-mcduffie-1
Kolbe Burrell,FR,RB,,kolbe-burrell-1
Jailen Nias,FR,RB,,jailen-nias-1
Ryan Razzano,FR,RB,,ryan-razzano-1
Antonio Nunn,SR,WR,37 Rec 584 Yds 15.8 Avg,antonio-nunn-1
Jovany Ruiz,SR,WR,20 Rec 192 Yds 9.6 Avg,jovany-ruiz-1
Trevor Wilson,FR,WR,16 Rec 319 Yds 19.9 Avg,trevor-wilson-1
Dominic Johnson,SR,WR,5 Rec 43 Yds 8.6 Avg,dominic-johnson-1
Bernard Porter,SO,WR,1 Rec 6 Yds 6.0 Avg,bernard-porter-1
Javien Cuff,FR,WR,,javien-cuff-1
Tahliq Battle,FR,WR,,tahliq-battle-1
Jelani Foster,FR,WR,,jelani-foster-1
Dajuan Hudson,SR,WR,,dajuan-hudson-1
Marlyn Johnson,FR,WR,,marlyn-johnson-1
Daniel Lee,SR,WR,,daniel-lee-1
Tyree O'Neil,JR,WR,,tyree-oneil-1
LeMaro Smith Jr.,SO,WR,,lemaro-smith-jr-1
Carlton Todd,SR,WR,,carlton-todd-1
Jackson Westfall,FR,WR,,jackson-westfall-1
