Player,Class,Pos,Summary,Player-additional
Jake Haener,JR,QB,150 Cmp 232 Att 2021 Yds 14 TD,jake-haener-1
Ben Wooldridge,SO,QB,8 Cmp 16 Att 117 Yds 0 TD,ben-wooldridge-1
Joseph Campbell,FR,QB,,joseph-campbell-1
Jalan Early,FR,QB,,jalan-early-1
Logan Fife,FR,QB,,logan-fife-1
Braden Wingle,SO,QB,,braden-wingle-1
Ronnie Rivers,SR,RB,100 Att 507 Yds 5.1 Avg,ronnie-rivers-1
Jordan Mims,JR,RB,28 Att 145 Yds 5.2 Avg,jordan-mims-1
Jevon Bigelow,SO,RB,11 Att 45 Yds 4.1 Avg,jevon-bigelow-1
Saevion Johnson,SR,RB,1 Att 1 Yds 1.0 Avg,saevion-johnson-1
Malik Sherrod,FR,RB,1 Att 3 Yds 3.0 Avg,malik-sherrod-1
Estevan Barragan,FR,RB,,estevan-barragan-1
Zion Echols,SR,RB,,zion-echols-1
Elijah Gilliam,FR,RB,,elijah-gilliam-1
McKinley Lee III,FR,RB,,mckinley-lee-iii-1
Jalen Cropper,SO,WR,37 Rec 520 Yds 14.1 Avg,jalen-cropper-1
Josh Kelly,FR,WR,22 Rec 330 Yds 15.0 Avg,josh-kelly-2
Keric Wheatfall,SR,WR,23 Rec 363 Yds 15.8 Avg,keric-wheatfall-1
Erik Brooks,SO,WR,13 Rec 178 Yds 13.7 Avg,erik-brooks-1
Zane Pope,JR,WR,7 Rec 119 Yds 17.0 Avg,zane-pope-1
Mac Dalena,FR,WR,4 Rec 88 Yds 22.0 Avg,mac-dalena-1
Chris Coleman,JR,WR,3 Rec 67 Yds 22.3 Avg,chris-coleman-2
Jamal Glaspie,SO,WR,3 Rec 42 Yds 14.0 Avg,jamal-glaspie-1
Jordan Brown,FR,WR,,jordan-brown-2
Emoryie Edwards,SO,WR,,emoryie-edwards-1
Patrick Elima-Jeune,JR,WR,,patrick-elima-jeune-1
Grant Lake,FR,WR,,grant-lake-1
Kevin Parker,SR,WR,,kevin-parker-2
Rodney Wright III,FR,WR,,rodney-wright-iii-1
Rory Hanson,JR,TE,3 Rec 25 Yds 8.3 Avg,rory-hanson-1
Juan Rodriguez,SR,TE,3 Rec 24 Yds 8.0 Avg,juan-rodriguez-2
Raymond Pauwels,JR,TE,2 Rec 16 Yds 8.0 Avg,raymond-pauwels-1
Matt Lowe,FR,TE,,matt-lowe-2
Micah Pasion,FR,TE,,micah-pasion-1
David Tate Jr.,SR,TE,,david-tate-jr-1
Jared Torres,SO,TE,,jared-torres-1
Dontae Bull,JR,OL,,dontae-bull-1
Nick Abbs,SR,OL,,nick-abbs-1
Dante Adkins Jr.,FR,OL,,dante-adkins-jr-1
Alex Akingbulu,SR,OL,,alex-akingbulu-1
Tim Anderson,JR,OL,,tim-anderson-4
Marc-David Bien-Aime,SO,OL,,marc-david-bien-aime-1
Elijah Carson,FR,OL,,elijah-carson-1
Joseph Church,FR,OL,,joseph-church-1
Zack Gieg,FR,OL,,zack-gieg-1
Matt Kjeldgaard,SO,OL,,matt-kjeldgaard-1
Tilini Livai,FR,OL,,tilini-livai-1
Paul Matavao-Poialii,FR,OL,,paul-matavao-poialli-1
Toreon Penright,FR,OL,,toreon-penright-1
Julian Polendo,FR,OL,,julian-polendo-1
Tyrone Sampson Jr.,SO,OL,,tyrone-sampson-jr-1
Bula Schmidt,SO,OL,,bula-schmidt-1
Matt Smith,SR,OL,,matt-smith-6
Clive Truschel,SO,OL,,clive-truschel-1
Syrus Tuitele,SR,OL,,syrus-tuitele-1
Mose Vavao,FR,OL,,mose-vavao-1
Osmar Velez,FR,OL,,osmar-velez-1
Quireo Woodley,JR,OL,,quireo-woodley-1
Asa Fuller,JR,K,,asa-fuller-1
Cesar R. Silva,SR,K,,cesar-r-silva-1
Mateo Thompson,SR,K,,mateo-thompson-1
Kurtis Brown,JR,DL,,kurtis-brown-1
Alex Dumais,SO,DL,,alex-dumais-1
Da'Marcus Johnson,SO,DL,,damarcus-johnson-1
Isaiah Johnson,JR,DL,,isaiah-johnson-8
Matt Lawson,SO,DL,,matt-lawson-1
David Perales,JR,DL,,david-perales-1
Leevel Tatum III,SR,DL,,leevel-tatum-iii-1
Nikko Thomas,JR,DL,,nikko-thomas-1
Leonard Payne,SO,DL,,leonard-payne-1
Tanner Rice,SR,DL,,tanner-rice-2
Colby Warkentin,FR,DL,,colby-warkentin-1
Levelle Bailey,SO,LB,,levelle-bailey-1
Tanner Blount,FR,LB,,tanner-blount-1
Jacob Hollins,SO,LB,,jacob-hollins-1
Justin Houston,FR,LB,,justin-houston-2
Deven Jarvis,FR,LB,,deven-jarvis-1
Sherwin King Jr.,SO,LB,,sherwin-king-jr-1
Malachi Langley,FR,LB,,malachi-langley-1
Tyler Mello,FR,LB,,tyler-mello-1
Arron Mosby,SR,LB,,arron-mosby-1
Devo Bridges,FR,LB,,devo-bridges-1
Richard Cage,JR,LB,,richard-cage-1
Kyvin Carroll,FR,LB,,kyvin-carroll-1
Rian Fields,SO,LB,,rian-fields-1
Cameron Lamanuzzi,JR,LB,,cameron-lamanuzzi-1
Jack Rice,FR,LB,,jack-rice-3
Kosi Agina,FR,DB,,kosi-agina-1
Jason Diaz Jr.,SR,DB,,jason-diaz-jr-1
LJ Early,JR,DB,,lj-early-1
Wylan Free,JR,DB,,wylan-free-1
Kenny Gagnon,SR,DB,,kenny-gagnon-1
Chris Gaston,JR,DB,,chris-gaston-1
Randy Jordan,SO,DB,,randy-jordan-3
Bralyn Lux,FR,DB,,bralyn-lux-1
Deonte Perry,SR,DB,,deonte-perry-1
Mathew Sanchez,FR,DB,,mathew-sanchez-1
Reggie Strong,FR,DB,,reggie-strong-1
Evan Williams,SO,DB,,evan-williams-3
Steven Comstock,SO,DB,,steven-comstock-1
Kamron Forest,FR,DB,,kamron-forest-1
CJ Jones,FR,DB,,cj-jones-9
Myles Martin,FR,DB,,myles-martin-1
Deshawn Ruffin,FR,DB,,deshawn-ruffin-1
Dupree Williams,FR,DB,,dupree-williams-1
Cade Fuller,FR,P,,cade-fuller-1
Carson King,SO,P,,carson-king-2
Kevin Atkins,SR,DT,,kevin-atkins-2
Alex Cruz,JR,DE,,alex-cruz-1
Kwami Jones,SR,DE,,kwami-jones-1
Jacob Westberry,SR,LS,,jacob-westberry-1
Michael Munoz,FR,LS,,michael-munoz-2
Dario Pizzuti,SO,DT,,dario-pizzuti-1
Andrew Wright,SR,DE,,andrew-wright-3
