Player,Class,Pos,Summary,Player-additional
Taulia Tagovailoa,SR,QB,262 Cmp 391 Att 3008 Yds 18 TD,taulia-tagovailoa-1
Billy Edwards Jr.,SO,QB,28 Cmp 46 Att 313 Yds 3 TD,billy-edwards-jr-1
Eric Najarian,SR,QB,4 Cmp 9 Att 62 Yds 0 TD,eric-najarian-1
Ryan Duell,JR,QB,,ryan-duell-1
Cameron Edge,SO,QB,,cameron-edge-1
David Foust,SR,QB,,david-foust-2
John Griffith,SO,QB,,john-griffith-3
Jayden Sauray,SO,QB,,jayden-sauray-1
Roman Hemby,JR,RB,188 Att 989 Yds 5.3 Avg,roman-hemby-1
Antwaine Littleton,JR,RB,76 Att 379 Yds 5.0 Avg,antwaine-littleton-1
Ramon Brown,SO,RB,30 Att 116 Yds 3.9 Avg,ramon-brown-1
Colby McDonald,JR,RB,30 Att 140 Yds 4.7 Avg,colby-mcdonald-1
Challen Faamatau,SR,RB,,challen-faamatau-1
Isaiah Jacobs,SO,RB,,isaiah-jacobs-1
Eli Mason,SO,RB,,eli-mason-1
Aeneas Smith,SO,RB,,aeneas-smith-1
Rakim Jarrett,SR,WR,40 Rec 471 Yds 11.8 Avg,rakim-jarrett-1
Jeshaun Jones,SR,WR,44 Rec 557 Yds 12.7 Avg,jeshaun-jones-1
Jacob Copeland,SR,WR,26 Rec 376 Yds 14.5 Avg,jacob-copeland-1
Octavian Smith Jr.,SO,WR,12 Rec 157 Yds 13.1 Avg,octavian-smith-jr-1
Shaleak Knotts,SO,WR,5 Rec 30 Yds 6.0 Avg,shaleak-knotts-1
Tai Felton,JR,WR,23 Rec 309 Yds 13.4 Avg,tai-felton-1
Dontay Demus,SR,WR,22 Rec 233 Yds 10.6 Avg,dontay-demus-1
Leon Haughton Jr.,SO,WR,1 Rec 25 Yds 25.0 Avg,leon-haughton-jr-1
Shane Carroll,SO,WR,,shane-carroll-1
Kai Holloway,JR,WR,,kai-holloway-1
Khalid Jones,SO,WR,,khalid-jones-2
DeaJaun McDougle,SO,WR,,deajaun-mcdougle-1
Robert Smith Jr.,JR,WR,,robert-smith-jr-1
Corey Dyches,SR,TE,39 Rec 494 Yds 12.7 Avg,corey-dyches-1
CJ Dippre,JR,TE,30 Rec 314 Yds 10.5 Avg,cj-dippre-1
Leron Husbands,JR,TE,,leron-husbands-1
Weston Wolff,JR,TE,,weston-wolff-1
Kameron Blount,SR,TE,,kameron-blount-1
Terrance Ellis,JR,TE,,terrance-ellis-1
Connor Fagan,SR,TE,,connor-fagan-1
Preston Howard,SO,TE,,preston-howard-1
Joshua Jennings,SO,TE,,joshua-jennings-1
Clayton Allen,JR,OL,,clayton-allen-1
Spencer Anderson,SR,OL,,spencer-anderson-1
Johari Branch,SR,OL,,johari-branch-1
Coltin Deery,SO,OL,,coltin-deery-1
Jalen Duncan,SR,OL,,jalen-duncan-1
Delmar Glaze,SR,OL,,delmar-glaze-1
Ja'Khi Green,SR,OL,,jakhi-green-1
Aric Harris,SR,OL,,aric-harris-1
Mason Lunsford,SR,OL,,mason-lunsford-1
Maximus McCree,JR,OL,,maximus-mccree-1
Amelio Moran,SR,OL,,amelio-moran-1
Andre Roye Jr.,SO,OL,,andre-roye-jr-1
Sean Wilkins,SR,OL,,sean-wilkins-1
Marcus Finger,JR,OL,,marcus-finger-1
Keon Kindred,SO,OL,,keon-kindred-1
Kyle Long,JR,OL,,kyle-long-1
Kristopher Love,SR,OL,,kristopher-love-1
Ja'kavion Nonar,SO,OL,,jakavion-nonar-1
Bruno Onwuazor,JR,OL,,bruno-onwuazor-1
Tommy Varhall,JR,OL,,tommy-varhall-1
Chad Ryland,SR,K,,chad-ryland-1
Harrison Beattie,JR,K,,harrison-beattie-1
Jack Howes,JR,K,,jack-howes-1
Tommy Akingbesote,JR,DL,,tommy-akingbesote-1
Tyler Baylor,SR,DL,,tyler-baylor-1
Anthony Booker Jr.,SR,DL,,anthony-booker-jr-1
Isaac Bunyun,SR,DL,,isaac-bunyun-1
Ami Finau,SR,DL,,ami-finau-1
Austin Fontaine,SR,DL,,austin-fontaine-1
Quashon Fuller,SR,DL,,quashon-fuller-1
Taizse Johnson,JR,DL,,taizse-johnson-1
Mosiah Nasili-Kite,SR,DL,,mosiah-nasili-kite-1
Greg Rose,SR,DL,,greg-rose-2
Zion Shockley,JR,DL,,zion-shockley-1
Riyad Wilmot,SR,DL,,riyad-wilmot-1
Daniel Owens,SO,DL,,daniel-owens-1
Andre Porter,FR,DL,,andre-porter-1
Jacob Purell,JR,DL,,jacob-purell-1
Almosse Titi,JR,DL,,almosse-titi-1
Raymon Brown Jr.,SO,LB,,raymon-brown-jr-1
Jaishawn Barham,SO,LB,,jaishawn-barham-1
David Brownlee,SR,LB,,david-brownlee-1
Vandarius Cowan,SR,LB,,vandarius-cowan-1
Fa'Najae Gotay,SR,LB,,fanajae-gotay-1
Sean Greely,SR,LB,,sean-greely-1
Ruban Hyppolite II,SR,LB,,ruban-hyppolite-ii-1
Ahmad Mccullough,SR,LB,,ahmad-mccullough-1
Durell Nchami,SR,LB,,durell-nchami-1
Alex Simet,SR,LB,,alex-simet-1
Gereme Spraggins,SR,LB,,gereme-spraggins-1
Kobi Thomas,SR,LB,,kobi-thomas-1
Caleb Wheatland,SO,LB,,caleb-wheatland-1
Kellan Wyatt,SO,LB,,kellan-wyatt-1
Andrew Booker,SO,LB,,andrew-booker-1
Maxwell Brown,JR,LB,,maxwell-brown-1
Frankie Burgess,SO,LB,,frankie-burgess-1
Terrance Butler Jr.,JR,LB,,terrance-butler-jr-1
Jordan Cannon,SO,LB,,jordan-cannon-1
Ian Maloney,SO,LB,,ian-maloney-1
Josh Morris,SR,LB,,josh-morris-1
Deonte Banks,SR,DB,,deonte-banks-1
Jakorian Bennett,SR,DB,,jakorian-bennett-1
Owura Berko,SR,DB,,owura-berko-1
Beau Brade,SR,DB,,beau-brade-2
Corey Coley Jr.,JR,DB,,corey-coley-jr-1
Perry Fisher,SO,DB,,perry-fisher-1
Rex Fleming,SR,DB,,rex-fleming-1
Gavin Gibson,SO,DB,,gavin-gibson-1
Chantz Harley,SO,DB,,chantz-harley-1
Isaiah Hazel,SR,DB,,isaiah-hazel-1
Glendon Miller,SR,DB,,glendon-miller-1
Shane Mosley,SR,DB,,shane-mosley-1
Lavain Scruggs,SO,DB,,lavain-scruggs-1
Tarheeb Still,SR,DB,,tarheeb-still-1
Dante Trader,JR,DB,,dante-trader-1
Lionell Whitaker,SO,DB,,lionell-whitaker-1
Osita Smith,SO,DB,,osita-smith-1
Jayon Venerable,JR,DB,,jayon-venerable-1
Anthony Pecorella,SR,P,,anthony-pecorella-1
Colton Spangler,SR,P,,colton-spangler-1
Brenden Segovia,JR,P,,brenden-segovia-1
Joseph Bearns III,SO,FB,,joseph-bearns-iii-1
Henry Chibueze,SR,DT,,henry-chibueze-1
Jake Foggia,JR,LS,,jake-foggia-1
Ethan Gough,JR,LS,,ethan-gough-1
Christian Teague,JR,DE,,christian-teague-1
John Berard,JR,LS,,john-berard-1
