Player,Class,Pos,Summary,Player-additional
Taylen Green,SO,QB,166 Cmp 271 Att 2042 Yds 14 TD,taylen-green-1
Hank Bachmeier,SR,QB,51 Cmp 94 Att 497 Yds 6 TD,hank-bachmeier-1
Sam Vidlak,FR,QB,9 Cmp 14 Att 86 Yds 0 TD,sam-vidlak-1
Maddux Madsen,SO,QB,3 Cmp 4 Att 43 Yds 0 TD,maddux-madsen-1
Colt Fulton,SO,QB,,colt-fulton-1
George Holani,SR,RB,221 Att 1157 Yds 5.2 Avg,george-holani-1
Ashton Jeanty,SO,RB,156 Att 821 Yds 5.3 Avg,ashton-jeanty-1
Elelyon Noa,JR,RB,33 Att 133 Yds 4.0 Avg,elelyon-noa-1
Tyler Crowe,SR,RB,15 Att 109 Yds 7.3 Avg,tyler-crowe-1
Kaden Dudley,SO,RB,8 Att 16 Yds 2.0 Avg,kaden-dudley-1
Ethan Mikita,FR,RB,1 Att 3 Yds 3.0 Avg,ethan-mikita-1
Taylor Marcum,FR,RB,,taylor-marcum-1
Latrell Caples,JR,WR,51 Rec 549 Yds 10.8 Avg,latrell-caples-1
Billy Bowens,SR,WR,32 Rec 462 Yds 14.4 Avg,billy-bowens-1
Stefan Cobbs,SR,WR,29 Rec 396 Yds 13.7 Avg,stefan-cobbs-1
Davis Koetter,SR,WR,14 Rec 221 Yds 15.8 Avg,davis-koetter-1
Eric McAlister,SO,WR,11 Rec 259 Yds 23.5 Avg,eric-mcalister-1
Shea Whiting,SR,WR,3 Rec 1 Yds 0.3 Avg,shea-whiting-1
Cole Wright,JR,WR,2 Rec 59 Yds 29.5 Avg,cole-wright-3
Austin Bolt,JR,WR,,austin-bolt-1
Ben Ford,SO,WR,,ben-ford-2
Connor Riddle,SR,WR,,connor-riddle-1
Zamondre Merriweather,FR,WR,,zamondre-merriweather-1
Hunter Steacker,FR,WR,,hunter-steacker-1
Riley Smith,SR,TE,25 Rec 214 Yds 8.6 Avg,riley-smith-2
Tyneil Hopper,SR,TE,13 Rec 108 Yds 8.3 Avg,tyneil-hopper-1
Matt Lauter,SO,TE,4 Rec 40 Yds 10.0 Avg,matt-lauter-1
Kurt Rafdal,SR,TE,1 Rec 2 Yds 2.0 Avg,kurt-rafdal-1
Jack Beresford,SO,TE,,jack-beresford-1
Russell Corrigan,SO,TE,,russell-corrigan-1
Austin Terry,FR,TE,,austin-terry-1
Luke Voorhees,SO,TE,,luke-voorhees-1
Joseph Amos,FR,OL,,joseph-amos-1
Cade Beresford,SR,OL,,cade-beresford-1
Nathan Cardona,JR,OL,,nathan-cardona-1
Roger Carreon,FR,OL,,roger-carreon-1
Kage Casey,FR,OL,,kage-casey-1
Garrett Curran,SR,OL,,garrett-curran-1
Ben Dooley,SR,OL,,ben-dooley-1
Will Farrar,SR,OL,,will-farrar-1
Dallas Holliday,SR,OL,,dallas-holliday-1
Kekaniokoa Holomalia-Gonzalez,SR,OL,,kekaniokoa-holomalia-gonzalez-1
Cord Kringlen,FR,OL,,cord-kringlen-1
Rick Moore,SO,OL,,rick-moore-1
John Ojukwu,SR,OL,,john-ojukwu-1
Mason Randolph,SO,OL,,mason-randolph-1
Julian Simpson,JR,OL,,julian-simpson-1
Tyson Molio'o,FR,OL,,tyson-molioo-1
Hall Schmidt,FR,OL,,hall-schmidt-1
Austin Schultsmeier,FR,OL,,austin-schultsmeier-1
Kyler Williams,FR,OL,,kyler-williams-1
Jonah Dalmas,SR,K,,jonah-dalmas-1
Will Ferrin,FR,K,,will-ferrin-1
Wyatt Redding,FR,K,,wyatt-redding-1
Braxton Fely,SO,DL,,braxton-fely-1
Herbert Gums Jr.,JR,DL,,herbert-gums-jr-1
Cortez Hogans,SR,DL,,cortez-hogans-1
JJ Talo,FR,DL,,jj-talo-1
Brandon Hawkins,SR,LB,,brandon-hawkins-1
Dishawn Misa,FR,LB,,dishawn-misa-1
Ezekiel Noa,SR,LB,,ezekiel-noa-1
Marco Notarainni,SO,LB,,marco-notarainni-1
D.J. Schramm,SR,LB,,dj-schramm-1
Andrew Simpson,SO,LB,,andrew-simpson-1
Ty Tanner,FR,LB,,ty-tanner-1
Gavin Hambrick,FR,LB,,gavin-hambrick-1
Jake Ripp,FR,LB,,jake-ripp-1
Rejhan Tatum,FR,LB,,rejhan-tatum-1
Tyreque Jones,SR,DB,,tyreque-jones-1
James Ferguson-Reynolds,SO,P,,james-ferguson-reynolds-1
Gavin Wale,JR,P,,gavin-wale-1
Scott Matlock,SR,DT,,scott-matlock-1
Isaiah Bagnah,JR,DE,,isaiah-bagnah-1
Caleb Biggers,SR,CB,,caleb-biggers-1
Michael Callahan,SR,DT,,michael-callahan-1
Jaylen Clark,JR,CB,,jaylen-clark-1
Bryce Cleave,SO,S,,bryce-cleave-1
Jackson Cravens,SR,DT,,jackson-cravens-1
Ahmed Hassanein,JR,DT,,ahmed-hassanein-1
Gabe Hunter,JR,DE,,gabe-hunter-1
Mason Hutton,SO,LS,,mason-hutton-1
Kaonohi Kaniho,JR,CB,,kaonohi-kaniho-1
Tyric LeBeauf,SR,CB,,tyric-lebeauf-1
Chip Mitchell,SR,CB,,chip-mitchell-1
Jalen Neal,SO,CB,,jalen-neal-2
Andy Nwaoko,SO,DE,,andy-nwaoko-1
Divine Obichere,SR,DT,,divine-obichere-1
Seyi Oladipo,JR,S,,seyi-oladipo-1
Jared Reed,SR,S,,jared-reed-1
Markel Reed,SR,CB,,markel-reed-1
Rodney Robinson,JR,S,,rodney-robinson-1
JL Skinner,SR,S,,jl-skinner-1
George Tarlas,SR,DE,,george-tarlas-1
Alexander Teubner,SR,S,,alexander-teubner-1
Jayden Virgin,SO,DE,,jayden-virgin-1
Demetri Washington,SR,DE,,demetri-washington-1
Zion Washington,SO,S,,zion-washington-1
Deven Wright,JR,DE,,deven-wright-1
Isaiah Bradford,FR,S,,isaiah-bradford-1
Justus Del Rio,FR,S,,justus-del-rio-1
Alec Grant,SR,LS,,alec-grant-1
Mason Jacobsen,FR,DE,,mason-jacobsen-1
Bryson Kievit,FR,DT,,bryson-kievit-1
Seth Knothe,FR,S,,seth-knothe-1
Keenan McCaddy,FR,S,,keenan-mccaddy-1
Dione Thornton,FR,CB,,dione-thornton-1
Koby Tryggestad,SR,LS,,koby-tryggestad-2
James Wilborn Jr.,SO,DE,,james-wilborn-jr-1
