Player,Class,Pos,Summary,Player-additional
Garrett Shrader,SR,QB,134 Cmp 214 Att 1686 Yds 13 TD,garrett-shrader-1
Carlos Del Rio-Wilson,SO,QB,26 Cmp 51 Att 282 Yds 3 TD,carlos-del-rio-wilson-1
Braden Davis,FR,QB,7 Cmp 14 Att 78 Yds 0 TD,braden-davis-1
Luke MacPhail,SO,QB,0 Cmp 1 Att 0 Yds 0 TD,luke-macphail-1
LeQuint Allen,SO,RB,245 Att 1064 Yds 4.3 Avg,lequint-allen-1
Juwuan Price,JR,RB,47 Att 166 Yds 3.5 Avg,juwuan-price-1
Ike Daniels,FR,RB,18 Att 103 Yds 5.7 Avg,ike-daniels-1
Mario Escobar,SO,RB,4 Att 30 Yds 7.5 Avg,mario-escobar-1
JJ Branham,JR,RB,3 Att 5 Yds 1.7 Avg,jj-branham-1
Josh Escobar,FR,RB,,josh-escobar-1
Deston Hawkins,SO,RB,,deston-hawkins-2
Tyler Chandler,FR,RB,,tyler-chandler-1
Muwaffaq Parkman,FR,RB,,muwaffaq-parkman-1
Donovan Brown,FR,WR,27 Rec 321 Yds 11.9 Avg,donovan-brown-1
Damien Alford,JR,WR,33 Rec 610 Yds 18.5 Avg,damien-alford-1
Umari Hatcher,SO,WR,32 Rec 482 Yds 15.1 Avg,umari-hatcher-1
Isaiah Jones,JR,WR,9 Rec 166 Yds 18.4 Avg,isaiah-jones-3
Darrell Gill Jr.,FR,WR,7 Rec 60 Yds 8.6 Avg,darrell-gill-jr-1
Kendall Long,SO,WR,3 Rec 41 Yds 13.7 Avg,kendall-long-1
D'Marcus Adams,SR,WR,1 Rec 6 Yds 6.0 Avg,dmarcus-adams-1
Kyle Acker,SO,WR,,kyle-acker-1
Bryce Cohoon,FR,WR,,bryce-cohoon-1
Trebor Pena,JR,WR,,trebor-pena-1
Nate Wellington,JR,WR,,nate-wellington-1
Nick Armentano,FR,WR,,nick-armentano-1
Max Perricone,FR,WR,,max-perricone-1
Dan Villari,SO,TE,20 Rec 180 Yds 9.0 Avg,dan-villari-1
Oronde Gadsden II,JR,TE,7 Rec 67 Yds 9.6 Avg,oronde-gadsden-ii-1
Maximilian Mang,JR,TE,2 Rec 12 Yds 6.0 Avg,maximilian-mang-1
David Clement,FR,TE,,david-clement-1
Wes Hoeh,SO,TE,,wes-hoeh-1
Josh Kubala,FR,TE,,josh-kubala-1
Jack Oberhofer,FR,TE,,jack-oberhofer-1
Carter Clark,FR,TE,,carter-clark-1
Steven Mahar Jr.,JR,TE,,steven-mahar-jr-1
Max Runyon,SO,TE,,max-runyon-1
Jayden Bass,FR,OL,,jayden-bass-1
Christopher Bleich,SR,OL,,christopher-bleich-1
Jakob Bradford,JR,OL,,jakob-bradford-1
Enrique Cruz Jr.,SO,OL,,enrique-cruz-jr-1
Joe Cruz,FR,OL,,joe-cruz-1
Kalan Ellis,JR,OL,,kalan-ellis-1
Josh Ilaoa,JR,OL,,josh-ilaoa-1
Trevion Mack,FR,OL,,trevion-mack-1
Joe More,SR,OL,,joe-more-1
Mark Petry,JR,OL,,mark-petry-1
J'Onre Reed,JR,OL,,jonre-reed-1
David Wohlabaugh Jr.,SO,OL,,david-wohlabaugh-jr-1
Austyn Kauhi,SO,OL,,austyn-kauhi-1
Lysander Moeolo,JR,OL,,lysander-moeolo-1
Ted Olsen,FR,OL,,ted-olsen-1
Brady Denaburg,SO,K,,brady-denaburg-1
Jayden Oh,FR,K,,jayden-oh-1
Elijah Wright,SO,DL,,elijah-wright-1
Tom Callahan,JR,DL,,tom-callahan-2
Kevon Darton,JR,DL,,kevon-darton-1
Elijah Fuentes-Cundiff,SO,DL,,elijah-fuentes-cundiff-1
Ty Gordon,FR,DL,,ty-gordon-1
Braylen Ingraham,JR,DL,,braylen-ingraham-1
Denis Jaquez Jr.,SO,DL,,denis-jaquez-jr-1
Kevin Jobity Jr.,SO,DL,,kevin-jobity-jr-1
Terry Lockett,SO,DL,,terry-lockett-2
Caleb Okechukwu,SR,DL,,caleb-okechukwu-1
Rashard Perry,FR,DL,,rashard-perry-1
Chase Simmons,SO,DL,,chase-simmons-1
Jalil Smith,FR,DL,,jalil-smith-1
Patrick Alberga,SO,DL,,patrick-alberga-1
Belizarre Bassett II,FR,DL,,belizarre-bassett-ii-1
Francois Nolton Jr.,FR,DL,,francois-nolton-jr-1
Kadin Bailey,SO,LB,,kadin-bailey-1
Ryan Dolan,SO,LB,,ryan-dolan-1
Khalib Gilmore,JR,LB,,khalib-gilmore-1
Leon Lowery,SO,LB,,leon-lowery-1
Mekhi Mason,SO,LB,,mekhi-mason-1
Derek McDonald,SO,LB,,derek-mcdonald-1
Zyian Moultrie-Goddard,FR,LB,,zyian-moultrie-goddard-1
Austin Roon,SO,LB,,austin-roon-1
Anwar Sparrow,SO,LB,,anwar-sparrow-1
Yosuke Sugano,SR,LB,,yosuke-sugano-1
Stefon Thompson,SO,LB,,stefon-thompson-1
Marlowe Wax,JR,LB,,marlowe-wax-1
Marcale Billue,FR,LB,,marcale-billue-1
Josiah Jeffery,FR,LB,,josiah-jeffery-1
David Omopariola,FR,LB,,david-omopariola-1
Jakobie Seabourn,JR,DB,,jakobie-seabourn-1
Justin Barron,JR,DB,,justin-barron-1
Berry Buxton III,SO,DB,,berry-buxton-iii-1
Alijah Clark,JR,DB,,alijah-clark-1
Greg Delaine,FR,DB,,greg-delaine-1
Myles Farmer,JR,DB,,myles-farmer-1
Malcolm Folk,SO,DB,,malcolm-folk-1
Jaeden Gould,FR,DB,,jaeden-gould-1
Aman Greenwood,JR,DB,,aman-greenwood-1
Jalil Martin,FR,DB,,jalil-martin-2
Clay Masters,SO,DB,,clay-masters-1
Cornell Perry,FR,DB,,cornell-perry-1
Quan Peterson,SO,DB,,quan-peterson-1
Tommy Porter,SO,DB,,tommy-porter-1
