Player,Class,Pos,Summary,Player-additional
Grant Wells,SR,QB,196 Cmp 332 Att 2171 Yds 9 TD,grant-wells-1
Jason Brown,SR,QB,7 Cmp 13 Att 65 Yds 0 TD,jason-brown-6
Tahj Bullock,SO,QB,,tahj-bullock-1
Devin Ferrell,SO,QB,,devin-ferrell-1
Ben Locklear,SO,QB,,ben-locklear-1
Chance Black,SO,RB,42 Att 119 Yds 2.8 Avg,chance-black-2
Jalen Holston,SR,RB,90 Att 321 Yds 3.6 Avg,jalen-holston-1
Keshawn King,SR,RB,74 Att 443 Yds 6.0 Avg,keshawn-king-1
Malachi Thomas,JR,RB,37 Att 146 Yds 3.9 Avg,malachi-thomas-1
Bryce Duke,SO,RB,18 Att 59 Yds 3.3 Avg,bryce-duke-1
Kenji Christian,SO,RB,,kenji-christian-1
Da'Wain Lofton,JR,WR,22 Rec 254 Yds 11.5 Avg,dawain-lofton-1
Kaleb Smith,SR,WR,37 Rec 674 Yds 18.2 Avg,kaleb-smith-2
Jadan Blue,SR,WR,12 Rec 128 Yds 10.7 Avg,jadan-blue-1
Stephen Gosnell,SR,WR,10 Rec 134 Yds 13.4 Avg,stephen-gosnell-1
Christian Moss,SO,WR,6 Rec 71 Yds 11.8 Avg,christian-moss-1
Tucker Holloway,SO,WR,3 Rec 18 Yds 6.0 Avg,tucker-holloway-1
Jaylen Jones,JR,WR,3 Rec 37 Yds 12.3 Avg,jaylen-jones-2
William Kakavitsas,SR,WR,1 Rec 8 Yds 8.0 Avg,william-kakavitsas-1
Cole Beck,SR,WR,,cole-beck-1
Tink Boyd,SR,WR,,tink-boyd-1
Luke Bussel,SR,WR,,luke-bussel-1
P.J. Prioleau,SO,WR,,pj-prioleau-1
Latrell Sutton,SO,WR,,latrell-sutton-1
Xayvion Turner-Bradshaw,SO,WR,,xayvion-turner-bradshaw-1
Ayden Burkey,SO,WR,,ayden-burkey-1
Sam Hughes,SO,WR,,sam-hughes-2
Areeb Rashid,SO,WR,,areeb-rashid-1
Dallan Wright,JR,WR,,dallan-wright-1
Connor Blumrick,SR,TE,8 Rec 88 Yds 11.0 Avg,connor-blumrick-1
Nick Gallo,SR,TE,30 Rec 256 Yds 8.5 Avg,nick-gallo-2
Dae'Quan Wright,SO,TE,19 Rec 208 Yds 10.9 Avg,daequan-wright-1
Drake Deiuliis,SR,TE,3 Rec 14 Yds 4.7 Avg,drake-deiuliis-1
Ty Eller,SR,TE,,ty-eller-1
Harrison Saint Germain,SO,TE,,harrison-saint-germain-1
Benji Gosnell,SO,TE,,benji-gosnell-1
Cole Pickett,SO,TE,,cole-pickett-1
Cole Reemsnyder,SO,TE,,cole-reemsnyder-1
Xavier Chaplin,SO,OL,,xavier-chaplin-1
Parker Clements,JR,OL,,parker-clements-1
Silas Dzansi,SR,OL,,silas-dzansi-1
Dimitri Georgiadis,SR,OL,,dimitri-georgiadis-1
Jesse Hanson,SR,OL,,jesse-hanson-1
Jack Hollifield,SO,OL,,jack-hollifield-1
Johnny Jordan,SR,OL,,johnny-jordan-1
Braelin Moore,SO,OL,,braelin-moore-1
Kaden Moore,JR,OL,,kaden-moore-1
Bob Schick,JR,OL,,bob-schick-1
Tyler Smedley,SO,OL,,tyler-smedley-1
Chris Boyd,SO,OL,,chris-boyd-2
Nikolai Bujnowski,JR,OL,,nikolai-bujnowski-1
Johnny Dickson,SO,OL,,johnny-dickson-1
Griffin Duggan,SO,OL,,griffin-duggan-1
Johnny Garrett,SO,OL,,johnny-garrett-1
William Jones,SO,OL,,william-jones-2
Elijah Klock,SO,OL,,elijah-klock-1
