Player,Class,Pos,Summary,Player-additional
Noah Vedral,SR,QB,136 Cmp 221 Att 1253 Yds 9 TD,noah-vedral-1
Artur Sitkowski,JR,QB,52 Cmp 82 Att 444 Yds 3 TD,artur-sitkowski-1
Johnny Langan,JR,QB,10 Cmp 12 Att 92 Yds 2 TD,johnny-langan-1
Austin Albericci,JR,QB,,austin-albericci-1
Evan Simon,FR,QB,,evan-simon-1
Cole Snyder,SO,QB,,cole-snyder-2
Aaron Young,SO,RB,35 Att 96 Yds 2.7 Avg,aaron-young-5
Isiah Pacheco,JR,RB,116 Att 515 Yds 4.4 Avg,isaih-pacheco-1
Kay'ron Adams,SO,RB,35 Att 159 Yds 4.5 Avg,kayron-adams-1
Parker Day,SR,RB,,parker-day-1
Piotr Partyla,FR,RB,,piotr-partyla-1
Jamier Wright-Collins,FR,RB,,jamier-wright-collins-1
Nyjon Freeman,FR,RB,,nyjon-freeman-1
Joseph Hayford,SR,RB,,joseph-hayford-1
Kyle Monangai,FR,RB,,kyle-monangai-1
Bo Melton,SR,WR,47 Rec 638 Yds 13.6 Avg,bo-melton-1
Aron Cruickshank,JR,WR,37 Rec 239 Yds 6.5 Avg,aron-cruickshank-1
Shameen Jones,SR,WR,34 Rec 378 Yds 11.1 Avg,shameen-jones-1
Isaiah Washington,SO,WR,9 Rec 96 Yds 10.7 Avg,isaiah-washington-2
Christian Dremel,SO,WR,5 Rec 39 Yds 7.8 Avg,christian-dremel-1
Paul Woods,JR,WR,5 Rec 27 Yds 5.4 Avg,paul-woods-2
Jameer Campbell,SR,WR,,jameer-campbell-1
John Guaimano,SO,WR,,john-guaimano-1
Monterio Hunt,SR,WR,,monterio-hunt-1
Stanley King,SO,WR,,stanley-king-1
Frederik Krebs,FR,WR,,frederik-krebs-1
Robert Longerbeam,FR,WR,,robert-longerbeam-1
Rich Mcdonald,SR,WR,,rich-mcdonald-1
Nasir Montgomery,FR,WR,,nasir-montgomery-1
Jessie Parson III,FR,WR,,jessie-parson-iii-1
Ahmirr Robinson,FR,WR,,ahmirr-robinson-1
Matt Alaimo,JR,TE,7 Rec 23 Yds 3.3 Avg,matt-alaimo-1
Jovani Haskins,SR,TE,6 Rec 58 Yds 9.7 Avg,jovani-haskins-1
Johnathan Lewis,JR,TE,,johnathan-lewis-2
Cooper Heisey,SO,TE,,cooper-heisey-1
Victor Konopka,FR,TE,,victor-konopka-1
Tahjay Moore,FR,TE,,tahjay-moore-1
Thomas Morgan,JR,TE,,thomas-morgan-2
Brandon Myers,JR,TE,,brandon-myers-3
Raiqwon O'Neal,JR,OL,,raiqwon-oneal-1
Nick Krimin,SR,OL,,nick-krimin-1
Brendan Bordner,SR,OL,,brendan-bordner-1
Omari Cooper,SR,OL,,omari-cooper-1
Tunde Fatukasi,FR,OL,,tunde-fatukasi-1
Bryan Felter,FR,OL,,bryan-felter-1
Liam Flite,JR,OL,,liam-flite-1
Harry Ganton,FR,OL,,harry-ganton-1
CJ Hanson,SO,OL,,cj-hanson-1
Beau Lanzidelle,FR,OL,,beau-lanzidelle-1
Jason Lavigna,SO,OL,,jason-lavigna-1
Zach Miseo,SR,OL,,zach-miseo-1
Cedrice Paillant,JR,OL,,cedrice-paillant-1
Hollin Pierce,FR,OL,,hollin-pierce-1
Matt Rosso,JR,OL,,matt-rosso-1
Reggie Sutton,JR,OL,,reggie-sutton-3
Sam Vretman,SR,OL,,sam-vretman-1
Isaiah Wright,FR,OL,,isaiah-wright-3
Mayan Ahanotu,JR,DL,,mayan-ahanotu-1
Ireland Burke,SO,DL,,ireland-burke-1
Michael Dwumfour,SR,DL,,michael-dwumfour-1
Robin Jutwreten,JR,DL,,robin-jutwreten-1
Aaron Lewis,FR,DL,,aaron-lewis-4
Elorm Lumor,SR,DL,,elorm-lumor-1
Tijuan Mason,SR,DL,,tijuan-mason-1
CJ Onyechi,SR,DL,,cj-onyechi-1
