Player,Class,Pos,Summary,Player-additional
Jayden De Laura,SO,QB,227 Cmp 359 Att 2798 Yds 23 TD,jayden-de-laura-1
Jarrett Guarantano,SR,QB,33 Cmp 49 Att 304 Yds 1 TD,jarrett-guarantano-1
Victor Gabalis,SO,QB,17 Cmp 36 Att 199 Yds 2 TD,victor-gabalis-1
Cammon Cooper,JR,QB,4 Cmp 7 Att 44 Yds 0 TD,cammon-cooper-1
Luke Holcomb,FR,QB,,luke-holcomb-1
Chris Irvin,FR,QB,,chris-irvin-1
Xavier Ward,FR,QB,,xavier-ward-1
Max Borghi,SR,RB,160 Att 880 Yds 5.5 Avg,max-borghi-1
Deon McIntosh,SR,RB,111 Att 532 Yds 4.8 Avg,deon-mcintosh-1
Nakia Watson,JR,RB,36 Att 114 Yds 3.2 Avg,nakia-watson-1
Jouvensly Bazil,SO,RB,,jouvensly-bazil-1
Kannon Katzer,FR,RB,,kannon-katzer-1
Kson Mika,FR,RB,,kson-mika-1
Peni Naulu,SO,RB,,peni-naulu-1
Dylan Paine,SO,RB,,dylan-paine-1
Lincoln Victor,JR,WR,22 Rec 296 Yds 13.5 Avg,lincoln-victor-1
Travell Harris,SR,WR,76 Rec 814 Yds 10.7 Avg,travell-harris-1
Calvin Jackson Jr.,SR,WR,66 Rec 987 Yds 15.0 Avg,calvin-jackson-jr-1
De'Zhaun Stribling,FR,WR,44 Rec 471 Yds 10.7 Avg,dezhaun-stribling-1
Donovan Ollie,SO,WR,26 Rec 301 Yds 11.6 Avg,donovan-ollie-1
Joey Hobert,SO,WR,15 Rec 192 Yds 12.8 Avg,joey-hobert-1
Mitchell Quinn,JR,WR,2 Rec 29 Yds 14.5 Avg,mitchell-quinn-1
Renard Bell,SR,WR,,renard-bell-1
Jake Bowen,FR,WR,,jake-bowen-1
Marshawn Buchanan,SO,WR,,marshawn-buchanan-1
Dylan Clinton,FR,WR,,dylan-clinton-1
Brandon Gray,JR,WR,,brandon-gray-1
Anderson Grover,JR,WR,,anderson-grover-1
Carter Kamara,SO,WR,,carter-kamara-1
J.R. Little,SO,WR,,jr-little-1
Zion Lucia,SO,WR,,zion-lucia-1
Josh Meredith,FR,WR,,josh-meredith-1
C.J. Moore,JR,WR,,cj-moore-3
Leon Neal Jr.,FR,WR,,leon-neal-jr-1
Tsion Nunnally,FR,WR,,tsion-nunnally-1
Drake Owen,JR,WR,,drake-owen-1
Orion Peters,FR,WR,,orion-peters-1
Billy Pospisil III,SO,WR,,billy-pospisil-iii-1
Jasiah Richard-Lewis,JR,WR,,jasiah-richard-lewis-1
Reed Shumpert,FR,WR,,reed-shumpert-1
Ma'ake Fafita,SO,OL,,maake-fafita-1
Konner Gomness,SO,OL,,konner-gomness-1
Brian Greene,SR,OL,,brian-greene-2
Jarrett Kingston,JR,OL,,jarrett-kingston-1
Abraham Lucas,SR,OL,,abraham-lucas-1
Rodrick Tialavea,SO,OL,,rodrick-tialavea-1
Cade Beresford,JR,OL,,cade-beresford-1
Brock Dieu,FR,OL,,brock-dieu-1
Christian Hilborn,FR,OL,,christian-hilborn-1
Devin Kylany,SO,OL,,devin-kylany-1
Austin Martin,JR,OL,,austin-martin-1
Dylan Mayginnes,SO,OL,,dylan-mayginnes-1
Quinn McCarthy,SO,OL,,quinn-mccarthy-1
Blake McDonald,JR,OL,,blake-mcdonald-1
James McNorton,SO,OL,,james-mcnorton-1
Ty Pumma,FR,OL,,ty-pumma-1
Syr Riley,JR,OL,,syr-riley-1
Liam Ryan,SR,OL,,liam-ryan-1
Jernias Tafia,FR,OL,,jernias-tafia-1
Patrick Utschinski,SO,OL,,patrick-utschinski-1
Charles Waverly,FR,OL,,charles-waverly-1
Jack Wilson,JR,OL,,jack-wilson-5
Seth Yost,SR,OL,,seth-yost-1
Andrew Boyle,SO,K,,andrew-boyle-1
Lucas Dunker Jr.,SO,K,,lucas-dunker-jr-1
Dean Janikowski,SO,K,,dean-janikowski-1
Ahmir Crowder,JR,DL,,ahmir-crowder-1
Jesus Echevarria,SR,DL,,jesus-echevarria-1
Tyler Garay-Harris,SO,DL,,tyler-garay-harris-1
Dallas Hobbs,SR,DL,,dallas-hobbs-1
Christian Mejia,SR,DL,,christian-mejia-1
Amir Mujahid,SR,DL,,amir-mujahid-1
Antonio Pule,SR,DL,,antonio-pule-1
Jack Beresford,FR,DL,,jack-beresford-1
Sam Carrell,FR,DL,,sam-carrell-1
Alec Eckert,FR,DL,,alec-eckert-1
Fa'Alili Fa'amoe,SO,DL,,faalili-faamoe-1
David Gusta,FR,DL,,david-gusta-1
Nathaniel James,SO,DL,,nathaniel-james-1
JP Leahy,FR,DL,,jp-leahy-1
Nicholas Sheetz,SO,DL,,nicholas-sheetz-1
Jake Siegal,SO,DL,,jake-siegal-1
Tristan Souza,SO,DL,,tristan-souza-1
Xavier Young,FR,DL,,xavier-young-1
Travion Brown,JR,LB,,travion-brown-1
Cooper Mathers,SO,LB,,cooper-mathers-1
Francisco Mauigoa,FR,LB,,francisco-mauigoa-1
Justus Rogers,SR,LB,,justus-rogers-1
Kyle Thornton,SO,LB,,kyle-thornton-1
Ben Wilson,SR,LB,,ben-wilson-3
Jahad Woods,SR,LB,,jahad-woods-1
Ricky Baker,JR,LB,,ricky-baker-2
Gavin Barthiel,FR,LB,,gavin-barthiel-1
