Player,Class,Pos,Summary,Player-additional
Todd Centeio,SR,QB,229 Cmp 380 Att 2958 Yds 15 TD,todd-centeio-1
Evan Olaes,FR,QB,7 Cmp 12 Att 50 Yds 0 TD,evan-olaes-1
Jonah O'Brien,SO,QB,,jonah-obrien-1
Giles Pooler,FR,QB,,giles-pooler-1
Matt Valecce,JR,QB,,matt-valecce-2
David Bailey,SR,RB,197 Att 752 Yds 3.8 Avg,david-bailey-4
A'Jon Vivens,JR,RB,90 Att 324 Yds 3.6 Avg,ajon-vivens-1
Jaylen Thomas,JR,RB,44 Att 180 Yds 4.1 Avg,jaylen-thomas-1
Alex Berrouet,FR,RB,7 Att 50 Yds 7.1 Avg,alex-berrouet-1
Marcus McElroy,SR,RB,6 Att 47 Yds 7.8 Avg,marcus-mcelroy-1
David Aggrey,JR,RB,,david-aggrey-1
Blake Beecher,SO,RB,,blake-beecher-1
Tanner Hollens,SO,RB,,tanner-hollens-1
Christian Hunter,JR,RB,,christian-hunter-1
Kory Tacha,FR,RB,,kory-tacha-1
Mason Veve,FR,RB,,mason-veve-1
Justice McCoy,SR,WR,3 Rec 45 Yds 15.0 Avg,justice-mccoy-1
E.J. Scott,SR,WR,12 Rec 155 Yds 12.9 Avg,ej-scott-3
Dante Wright,SO,WR,44 Rec 554 Yds 12.6 Avg,dante-wright-1
Ty McCullouch,JR,WR,24 Rec 415 Yds 17.3 Avg,ty-mccullouch-1
Thomas Pannunzio,SR,WR,,thomas-pannunzio-1
Jordan Kress,SR,WR,4 Rec 40 Yds 10.0 Avg,jordan-kress-2
Gerick Robinson,FR,WR,1 Rec 5 Yds 5.0 Avg,gerick-robinson-1
Keenan Brown,SO,WR,,keenan-brown-2
Damir Abdullah,FR,WR,,damir-abdullah-1
Kyjuan Herndon,FR,WR,,kyjuan-herndon-1
Logan Ludwig,JR,WR,,logan-ludwig-1
Chris McEahern,SO,WR,,chris-mceahern-1
Dawson Menegatti,FR,WR,,dawson-menegatti-1
Dane Olson,SO,WR,,dane-olson-1
Trey McBride,SR,TE,90 Rec 1121 Yds 12.5 Avg,trey-mcbride-1
Gary Williams,JR,TE,21 Rec 287 Yds 13.7 Avg,gary-williams-6
Cameron Butler,SR,TE,10 Rec 164 Yds 16.4 Avg,cameron-butler-1
Tanner Arkin,FR,TE,1 Rec 9 Yds 9.0 Avg,tanner-arkin-1
Brian Polendey,SR,TE,,brian-polendey-1
Kyle Helbig,SO,TE,,kyle-helbig-1
Drake Martinez,FR,TE,,drake-martinez-2
Nico Picozzi,JR,TE,,nico-picozzi-1
Dylan Walker,FR,TE,,dylan-walker-1
Alex Azusenis,SO,OL,,alex-azusenis-1
Brian Crespo-Jaquez,FR,OL,,brian-crespo-jaquez-1
Tex Elliott,FR,OL,,tex-elliott-1
Cole Feinauer,FR,OL,,cole-feinauer-1
Gage Gaynor,SO,OL,,gage-gaynor-1
Ches Jackson,JR,OL,,ches-jackson-1
Elijah Johnson,SR,OL,,elijah-johnson-1
Adam Korutz,SR,OL,,adam-korutz-1
Tautai Li'O Marks,FR,OL,,tautai-lio-marks-1
Justin Michael,FR,OL,,justin-michael-1
George Miki-Han,FR,OL,,george-miki-han-1
Dirk Nelson,SO,OL,,dirk-nelson-2
Sammy Norris,FR,OL,,sammy-norris-1
Joctavis Phillips,SR,OL,,joctavis-phillips-1
Vincent Picozzi,SR,OL,,vincent-picozzi-1
Cam Reddy,JR,OL,,cam-reddy-1
Owen Snively,FR,OL,,owen-snively-1
Grant Stewartson,FR,OL,,grant-stewartson-1
Barry Wesley,SR,OL,,barry-wesley-1
Keith Williams,SR,OL,,keith-williams-10
Cayden Camper,JR,K,,cayden-camper-1
Jonathan Terry,JR,K,,jonathan-terry-1
Joe Deline,SR,K,,joe-deline-1
Robert Liss,SO,K,,robert-liss-1
Toby McBride,SR,DL,,toby-mcbride-1
Cameron Bariteau,SO,DL,,cameron-bariteau-1
Mike Ciaffoni,SO,DL,,mike-ciaffoni-1
Ellison Hubbard,SR,DL,,ellison-hubbard-1
Emmanuel Jones,SR,DL,,emmanuel-jones-2
James Mitchell,SO,DL,,james-mitchell-3
Scott Patchan,SR,DL,,scott-patchan-1
Devin Phillips,SR,DL,,devin-phillips-1
Cian Quiroga,SO,DL,,cian-quiroga-1
Mukendi Wa-kalonji,FR,DL,,mukendi-wa-kalonji-1
Bam Amina,SO,LB,,bam-amina-1
Tavian Brown,SO,LB,,tavian-brown-1
Cam'ron Carter,SR,LB,,camron-carter-1
Devon Edwards,FR,LB,,devon-edwards-3
