Player,Class,Pos,Summary,Player-additional
Ryan Hilinski,SO,QB,95 Cmp 176 Att 978 Yds 3 TD,ryan-hilinski-1
Andrew Marty,SR,QB,66 Cmp 110 Att 707 Yds 6 TD,andrew-marty-1
Hunter Johnson,SR,QB,45 Cmp 75 Att 424 Yds 4 TD,hunter-johnson-2
Carl Richardson,SO,QB,2 Cmp 4 Att 19 Yds 0 TD,carl-richardson-2
Cole Freeman,FR,QB,,cole-freeman-1
Zac Krause,SO,QB,,zac-krause-1
Jasper Stratton,FR,QB,,jasper-stratton-1
Brendan Sullivan,FR,QB,,brendan-sullivan-1
Evan Hull,SO,RB,196 Att 1009 Yds 5.1 Avg,evan-hull-2
Andrew Clair,SR,RB,63 Att 349 Yds 5.5 Avg,andrew-clair-1
Anthony Tyus III,FR,RB,50 Att 210 Yds 4.2 Avg,anthony-tyus-iii-1
Marcus Cisco,SO,RB,8 Att 39 Yds 4.9 Avg,marcus-cisco-1
Jake Arthurs,SO,RB,4 Att 1 Yds 0.3 Avg,jake-arthurs-1
Connor Newhouse,SO,RB,1 Att 25 Yds 25.0 Avg,connor-newhouse-1
Cam Porter,SO,RB,,cam-porter-1
Stephan Robinson,SR,WR,46 Rec 625 Yds 13.6 Avg,stephan-robinson-2
Malik Washington,JR,WR,44 Rec 578 Yds 13.1 Avg,malik-washington-1
JJ Jefferson,SR,WR,5 Rec 61 Yds 12.2 Avg,jj-jefferson-1
Raymond Niro III,JR,WR,3 Rec 15 Yds 5.0 Avg,raymond-niro-iii-1
Bryce Kirtz,SO,WR,19 Rec 203 Yds 10.7 Avg,bryce-kirtz-1
CJ Johnson II,FR,WR,,cj-johnson-ii-1
Jacob Gill,FR,WR,8 Rec 85 Yds 10.6 Avg,jacob-gill-3
Berkeley Holman,SR,WR,3 Rec 25 Yds 8.3 Avg,berkeley-holman-1
Wayne Dennis Jr.,SO,WR,2 Rec 16 Yds 8.0 Avg,wayne-dennis-jr-1
Genson Hooper Price,SO,WR,2 Rec 15 Yds 7.5 Avg,genson-hooper-price-1
Jordan Mosley,FR,WR,1 Rec 7 Yds 7.0 Avg,jordan-mosley-2
Jack Kennedy,SO,WR,,jack-kennedy-2
Preston Bacon,SO,WR,,preston-bacon-1
Donnie Gray,FR,WR,,donnie-gray-1
Braeden Heald,JR,WR,,braeden-heald-1
Will Lansbury,SR,WR,,will-lansbury-1
Jack Moses,SO,WR,,jack-moses-1
Marshall Lang,SO,TE,11 Rec 68 Yds 6.2 Avg,marshall-lang-2
Charlie Mangieri,SR,TE,9 Rec 68 Yds 7.6 Avg,charlie-mangieri-1
Trey Pugh,SR,TE,7 Rec 34 Yds 4.9 Avg,trey-pugh-1
Thomas Gordon,SO,TE,2 Rec 3 Yds 1.5 Avg,thomas-gordon-3
Lawson Albright,FR,TE,,lawson-albright-1
Hunter Welcing,SO,TE,,hunter-welcing-1
Jason Whittaker,JR,TE,,jason-whittaker-1
Charlie Schmidt,JR,OL,,charlie-schmidt-1
Ethan Wiederkehr,SR,OL,,ethan-wiederkehr-1
Jackson Carsello,FR,OL,,jackson-carsello-1
Dom D'Antonio,SO,OL,,dom-dantonio-1
Braeden Edwards,FR,OL,,braeden-edwards-1
Connor Foster,SO,OL,,connor-foster-1
Zachary Franks,SO,OL,,zachary-franks-1
Samuel Gerak,SR,OL,,samuel-gerak-1
Payne He'Bert,JR,OL,,payne-hebert-1
Josh Priebe,SO,OL,,josh-priebe-1
Conrad Rowley,JR,OL,,conrad-rowley-1
Maxwell Skidmore,SO,OL,,maxwell-skidmore-1
Peter Skoronski,SO,OL,,peter-skoronski-1
Josh Thompson,FR,OL,,josh-thompson-6
Caleb Tiernan,FR,OL,,caleb-tiernan-1
Luka Trifunovic,SO,OL,,luka-trifunovic-1
Ben Wrather,SO,OL,,ben-wrather-1
Trey Finison,JR,K,,trey-finison-1
Charlie Kuhbander,SR,K,,charlie-kuhbander-1
Jack Olsen,SO,K,,jack-olsen-1
Adetomiwa Adebawore,JR,DL,,adetomiwa-adebawore-1
Sean McLaughlin,SO,DL,,sean-mclaughlin-1
Jeremy Meiser,SR,DL,,jeremy-meiser-1
Sam Miller,SR,DL,,sam-miller-6
Devin O'Rourke,JR,DL,,devin-orourke-1
Jeffery Pooler Jr.,SR,DL,,jeffery-pooler-jr-1
Joe Spivak,SR,DL,,joe-spivak-1
Carmine Bastone,FR,DL,,carmine-bastone-1
Wyatt Blake,JR,DL,,wyatt-blake-1
Aidan Hubbard,FR,DL,,aidan-hubbard-1
Duke Olges,SO,DL,,duke-olges-1
PJ Spencer,SO,DL,,pj-spencer-1
Najee Story,FR,DL,,najee-story-1
Chris Bergin,SR,LB,,chris-bergin-1
Bryce Gallagher,SO,LB,,bryce-gallagher-1
Troy Hudetz,SR,LB,,troy-hudetz-1
Michael Jansey Jr.,SO,LB,,michael-jansey-jr-1
Khalid Jones,JR,LB,,khalid-jones-1
Peter Mclntyre,SR,LB,,peter-mclntyre-1
Grayson Metz,SO,LB,,grayson-metz-1
Xander Mueller,SO,LB,,xander-mueller-1
Jaylen Rivers,JR,LB,,jaylen-rivers-1
Owen Bergin,SO,LB,,owen-bergin-1
Cullen Coleman,SO,LB,,cullen-coleman-1
Grayson Mann,JR,LB,,grayson-mann-1
Mac Uihlein,FR,LB,,mac-uihlein-1
Coco Azema,SO,DB,,coco-azema-1
Trent Carrington,SR,DB,,trent-carrington-1
A.J. Hampton,JR,DB,,aj-hampton-1
Tyler Haskins,SO,DB,,tyler-haskins-1
Rod Heard,SO,DB,,rod-heard-1
Garnett Hollis Jr.,SO,DB,,garnett-hollis-jr-1
Bryce Jackson,SR,DB,,bryce-jackson-1
Jaheem Joseph,SO,DB,,jaheem-joseph-1
Cameron Mitchell,SO,DB,,cameron-mitchell-2
Joe Dehaan,SO,DB,,joe-dehaan-1
Donovan Sermons,SR,DB,,donovan-sermons-1
Nigel Williams,SO,DB,,nigel-williams-2
Derek Adams,SR,P,,derek-adams-1
Jake Genyk,JR,P,,jake-genyk-1
Hunter Renner,SO,P,,hunter-renner-1
Jacob Tabibian,FR,KR,,jacob-tabibian-1
Ore Adeyi,FR,CB,,ore-adeyi-1
Jaiden Cameron,SO,DE,,jaiden-cameron-1
Te-rah Edwards,SO,DT,,te-rah-edwards-1
Jason Gold Jr.,JR,DT,,jason-gold-jr-1
Brandon Joseph,SO,S,,brandon-joseph-2
Trevor Kent,SR,DT,,trevor-kent-1
Peter Snodgrass,SR,LS,,peter-snodgrass-1
Jordan Butler,SO,DT,,jordan-butler-3
William Halkyard,SO,LS,,william-halkyard-1
Theran Johnson,FR,CB,,theran-johnson-1
Garner Wallace,FR,S,,garner-wallace-1
