Player,Class,Pos,Summary,Player-additional
Kenny Pickett,SR,QB,203 Cmp 332 Att 2408 Yds 13 TD,kenny-pickett-1
Joey Yellen,FR,QB,35 Cmp 78 Att 402 Yds 1 TD,joey-yellen-1
Davis Beville,FR,QB,5 Cmp 10 Att 30 Yds 0 TD,davis-beville-1
Nick Patti,SO,QB,2 Cmp 5 Att 17 Yds 0 TD,nick-patti-3
Logan Clouse,FR,QB,,logan-clouse-1
Eli Kosanovich,FR,QB,,eli-kosanovich-2
Vincent Davis,SO,RB,143 Att 632 Yds 4.4 Avg,vincent-davis-3
A.J. Davis,SR,RB,61 Att 266 Yds 4.4 Avg,aj-davis-4
Israel Abanikanda,FR,RB,28 Att 95 Yds 3.4 Avg,israel-abanikanda-1
Daniel Carter,FR,RB,14 Att 57 Yds 4.1 Avg,daniel-carter-1
Todd Sibley Jr.,JR,RB,13 Att 54 Yds 4.2 Avg,todd-sibley-jr-1
Paris Brown,FR,RB,,paris-brown-1
DJ Turner,SR,WR,44 Rec 634 Yds 14.4 Avg,dj-turner-1
Jordan Addison,FR,WR,60 Rec 666 Yds 11.1 Avg,jordan-addison-1
Shocky Jacques-Louis,JR,WR,26 Rec 327 Yds 12.6 Avg,shocky-jacques-louis-1
Taysir Mack,SR,WR,23 Rec 305 Yds 13.3 Avg,taysir-mack-1
Jared Wayne,SO,WR,21 Rec 326 Yds 15.5 Avg,jared-wayne-1
Tre Tipton,SR,WR,11 Rec 104 Yds 9.5 Avg,tre-tripton-1
Jaylon Barden,FR,WR,7 Rec 140 Yds 20.0 Avg,jaylon-barden-1
Garrett Bickhart,JR,WR,2 Rec 16 Yds 8.0 Avg,garrett-bickhart-1
Gavin Thomson,FR,WR,2 Rec 12 Yds 6.0 Avg,gavin-thomson-1
John Vardzel,SO,WR,1 Rec 5 Yds 5.0 Avg,john-vardzel-1
Luke Delgaudio,FR,WR,,luke-delgaudio-1
Will Gipson,FR,WR,,will-gipson-1
Aydin Henningham,FR,WR,,aydin-henningham-1
Joshua Junko,FR,WR,,joshua-junko-1
Jake McConnachie,FR,WR,,jake-mcconnachie-1
Michael Smith,JR,WR,,michael-smith-15
Isaiah Stewart,FR,WR,,isaiah-stewart-2
Daniel Moraga,JR,TE,4 Rec 42 Yds 10.5 Avg,daniel-moraga-1
Kyi Wright,FR,TE,3 Rec 34 Yds 11.3 Avg,kyi-wright-1
Lucas Krull,SR,TE,1 Rec 6 Yds 6.0 Avg,lucas-krull-1
Kaymar Mimes,SO,TE,1 Rec 4 Yds 4.0 Avg,kaymar-mimes-1
Jake Zilinskas,SR,TE,1 Rec 14 Yds 14.0 Avg,jake-zilinskas-1
Jake Cortes,SO,TE,,jake-cortes-1
Carson Van Lynn,JR,OL,,carson-van-lynn-1
