Player,Class,Pos,Summary,Player-additional
Athan Kaliakmanis,SO,QB,156 Cmp 294 Att 1838 Yds 14 TD,athan-kaliakmanis-1
Cole Kramer,SR,QB,8 Cmp 17 Att 26 Yds 2 TD,cole-kramer-1
Max Shikenjanski,FR,QB,,max-shikenjanski-1
Drew Viotto,FR,QB,,drew-viotto-1
Darius Taylor,FR,RB,138 Att 799 Yds 5.8 Avg,darius-taylor-1
Jordan Nubin,SO,RB,127 Att 559 Yds 4.4 Avg,jordan-nubin-1
Sean Tyler,SR,RB,61 Att 242 Yds 4.0 Avg,sean-tyler-1
Zach Evans,FR,RB,52 Att 230 Yds 4.4 Avg,zach-evans-2
Bryce Williams,SR,RB,36 Att 123 Yds 3.4 Avg,bryce-williams-4
Max Grand,FR,RB,,max-grand-1
Cortez LeGrant,FR,RB,,cortez-legrant-1
Marquese Williams,FR,RB,,marquese-williams-1
Daniel Jackson,SR,WR,59 Rec 831 Yds 14.1 Avg,daniel-jackson-5
Corey Crooms,SR,WR,28 Rec 376 Yds 13.4 Avg,corey-crooms-1
Elijah Spencer,JR,WR,9 Rec 65 Yds 7.2 Avg,elijah-spencer-1
Chris Autman-Bell,SR,WR,6 Rec 88 Yds 14.7 Avg,chris-autman-bell-1
Lemeke Brockington,SO,WR,5 Rec 73 Yds 14.6 Avg,lemeke-brockington-1
Dino Kaliakmanis,SO,WR,,dino-kaliakmanis-1
Kenric Lanier II,FR,WR,,kenric-lanier-ii-1
Quentin Redding,SO,WR,,quentin-redding-1
Cade Conzemius,FR,WR,,cade-conzemius-1
Donielle Hayes,FR,WR,,donielle-hayes-1
Kristen Hoskins,FR,WR,,kristen-hoskins-1
Zach Jorgensen,FR,WR,,zach-jorgensen-1
T.J. McWilliams,FR,WR,,tj-mcwilliams-1
Cade Osterman,FR,WR,,cade-osterman-1
Brevyn Spann-Ford,SR,TE,25 Rec 239 Yds 9.6 Avg,brevyn-spann-ford-1
Nick Kallerup,SR,TE,3 Rec 12 Yds 4.0 Avg,nick-kallerup-1
Jameson Geers,SO,TE,2 Rec 10 Yds 5.0 Avg,jameson-geers-1
Frank Bierman,JR,TE,,frank-bierman-1
Nathan Jones,FR,TE,,nathan-jones-4
Jack DiSano,SO,TE,,jack-disano-1
Sam Peters,FR,TE,,sam-peters-1
Wyatt Schroeder,JR,TE,,wyatt-schroeder-1
Pierce Walsh,FR,TE,,pierce-walsh-1
Ashton Beers,FR,OL,,ashton-beers-1
Nathan Boe,SR,OL,,nathan-boe-1
Quinn Carroll,SR,OL,,quinn-carroll-1
Tyler Cooper,SR,OL,,tyler-cooper-2
Aireontae Ersery,JR,OL,,aireontae-ersery-1
Jackson Hunter,SO,OL,,jackson-hunter-1
Greg Johnson,FR,OL,,greg-johnson-8
Martes Lewis,JR,OL,,martes-lewis-1
Karter Shaw,SR,OL,,karter-shaw-1
Spencer Alvarez,FR,OL,,spencer-alvarez-1
Phillip Daniels,FR,OL,,phillip-daniels-2
