Player,Class,Pos,Summary,Player-additional
Zion Turner,SO,QB,149 Cmp 258 Att 1407 Yds 9 TD,zion-turner-1
Cale Millen,JR,QB,6 Cmp 15 Att 31 Yds 1 TD,cale-millen-2
Ta'Quan Roberson,JR,QB,1 Cmp 2 Att 10 Yds 0 TD,taquan-roberson-1
Tyler Phommachanh,JR,QB,,tyler-phommachanh-1
Brayden Zermeno,SO,QB,,brayden-zermeno-1
Devontae Houston,JR,RB,84 Att 578 Yds 6.9 Avg,devontae-houston-1
Victor Rosa,SO,RB,140 Att 636 Yds 4.5 Avg,victor-rosa-1
Robert Burns,SR,RB,74 Att 374 Yds 5.1 Avg,robert-burns-2
Nate Carter,JR,RB,65 Att 405 Yds 6.2 Avg,nate-carter-4
Brian Brewton,JR,RB,20 Att 85 Yds 4.3 Avg,brian-brewton-1
Camryn Edwards,SO,RB,1 Att 2 Yds 2.0 Avg,camryn-edwards-1
Hunter Clark,SO,RB,,hunter-clark-1
Aaron Turner,JR,WR,57 Rec 527 Yds 9.2 Avg,aaron-turner-2
Dajon Harrison,SO,WR,6 Rec 18 Yds 3.0 Avg,dajon-harrison-1
Kevens Clercius,JR,WR,24 Rec 288 Yds 12.0 Avg,kevens-clercius-1
Jacob Flynn,JR,WR,5 Rec 32 Yds 6.4 Avg,jacob-flynn-1
Keelan Marion,JR,WR,4 Rec 89 Yds 22.3 Avg,keelan-marion-1
Nigel Fitzgerald,FR,WR,2 Rec 12 Yds 6.0 Avg,nigel-fitzgerald-1
Cameron Ross,JR,WR,2 Rec 21 Yds 10.5 Avg,cameron-ross-1
Darius Bush,JR,WR,,darius-bush-1
Mark Didio,JR,WR,,mark-didio-1
Matt Drayton,SR,WR,,matt-drayton-1
Kevin Dunn,JR,WR,,kevin-dunn-4
Kylish Hicks,SO,WR,,kylish-hicks-1
Connor Pace,SR,WR,,connor-pace-1
Ethon Williams,JR,WR,,ethon-williams-1
Hayden Jordan,SR,WR,,hayden-jordan-1
Justin Joly,SO,TE,18 Rec 250 Yds 13.9 Avg,justin-joly-1
Russell Dixon,JR,TE,3 Rec 28 Yds 9.3 Avg,russell-dixon-1
Brandon Niemenski,JR,TE,3 Rec 17 Yds 5.7 Avg,brandon-niemenski-1
Bo Estes,JR,TE,1 Rec 6 Yds 6.0 Avg,bo-estes-1
Rayonte Brown,JR,TE,,rayonte-brown-1
Joe Gjinaj,SR,TE,,joe-gjinaj-1
Nick Harris,JR,TE,,nick-harris-4
Owen DaSilva,SO,TE,,owen-dasilva-1
Brendan Heatherman,JR,TE,,brendan-heatherman-1
Danny Antolovich,JR,OL,,danny-antolovich-1
Tres Barboza,SR,OL,,tres-barboza-1
Christopher Fortin,JR,OL,,christopher-fortin-1
Jake Guidone,SR,OL,,jake-guidone-1
Christian Haynes,SR,OL,,christian-haynes-2
Kyle Juergens,SO,OL,,kyle-juergens-1
Chase Lundt,SR,OL,,chase-lundt-1
Ben Murawski,SO,OL,,ben-murawski-1
