Player,Class,Pos,Summary,Player-additional
Sean Clifford,SR,QB,226 Cmp 351 Att 2822 Yds 24 TD,sean-clifford-1
Drew Allar,SO,QB,35 Cmp 60 Att 344 Yds 4 TD,drew-allar-1
Christian Veilleux,SO,QB,7 Cmp 9 Att 44 Yds 0 TD,christian-veilleux-1
Beau Pribula,SO,QB,,beau-pribula-1
Kaytron Allen,SO,RB,167 Att 867 Yds 5.2 Avg,kaytron-allen-1
Nicholas Singleton,SO,RB,156 Att 1061 Yds 6.8 Avg,nicholas-singleton-1
Keyvone Lee,JR,RB,25 Att 94 Yds 3.8 Avg,keyvone-lee-1
Tank Smith,SR,RB,23 Att 61 Yds 2.7 Avg,tank-smith-1
Devyn Ford,SR,RB,7 Att 37 Yds 5.3 Avg,devyn-ford-1
Tyler Holzworth,SO,RB,6 Att 19 Yds 3.2 Avg,tyler-holzworth-1
Amiel Davis,SO,RB,,amiel-davis-1
Keandre Lambert-Smith,JR,WR,24 Rec 389 Yds 16.2 Avg,keandre-lambert-smith-1
Parker Washington,JR,WR,46 Rec 611 Yds 13.3 Avg,parker-washington-1
Omari Evans,SO,WR,5 Rec 55 Yds 11.0 Avg,omari-evans-1
Mitchell Tinsley,SR,WR,51 Rec 577 Yds 11.3 Avg,mitchell-tinsley-1
Harrison Wallace III,SO,WR,19 Rec 273 Yds 14.4 Avg,harrison-wallace-iii-1
Liam Clifford,SO,WR,8 Rec 89 Yds 11.1 Avg,liam-clifford-1
Malick Meiga,JR,WR,3 Rec 19 Yds 6.3 Avg,malick-meiga-1
Jaden Dottin,JR,WR,2 Rec 14 Yds 7.0 Avg,jaden-dottin-1
Kaden Saunders,SO,WR,2 Rec 21 Yds 10.5 Avg,kaden-saunders-1
Mason Stahl,JR,WR,,mason-stahl-1
Jason Estrella,SO,WR,,jason-estrella-1
Anthony Ivey,SO,WR,,anthony-ivey-1
Tyler Johnson,SO,WR,,tyler-johnson-11
Jan Mahlert,SO,WR,,jan-mahlert-1
Robert Rossi,SO,WR,,robert-rossi-1
Jake Spencer,JR,WR,,jake-spencer-1
Patrick Williams,SO,WR,,patrick-williams-5
Brenton Strange,SR,TE,32 Rec 362 Yds 11.3 Avg,brenton-strange-1
Theo Johnson,JR,TE,20 Rec 328 Yds 16.4 Avg,theo-johnson-1
Tyler Warren,JR,TE,10 Rec 123 Yds 12.3 Avg,tyler-warren-1
Khalil Dinkins,SO,TE,4 Rec 53 Yds 13.3 Avg,khalil-dinkins-1
Grayson Kline,SR,TE,,grayson-kline-1
Jerry Cross,SO,TE,,jerry-cross-2
Kolt Pearce,SO,TE,,kolt-pearce-1
Jimmy Christ,JR,OL,,jimmy-christ-2
Nick Dawkins,JR,OL,,nick-dawkins-1
Matt Detisch,SO,OL,,matt-detisch-1
Bryce Effner,SR,OL,,bryce-effner-1
Olu Fashanu,JR,OL,,olu-fashanu-1
Jim Fitzgerald,SO,OL,,jim-fitzgerald-1
Ian Harvie,SO,OL,,ian-harvie-1
Vega Ioane,SO,OL,,vega-ioane-1
Golden Israel-Achumba,JR,OL,,golden-israel-achumba-1
JB Nelson,SR,OL,,jb-nelson-1
Hunter Nourzad,SR,OL,,hunter-nourzad-1
Dominic Rulli,SO,OL,,dominic-rulli-1
Juice Scruggs,SR,OL,,juice-scruggs-1
Drew Shelton,SO,OL,,drew-shelton-1
Sam Siafa,SO,OL,,sam-siafa-1
Landon Tengwall,SO,OL,,landon-tengwall-1
Caedan Wallace,SR,OL,,caedan-wallace-1
Sal Wormley,SR,OL,,sal-wormley-1
Ben Hartman,SO,OL,,ben-hartman-2
Maleek McNeil,FR,OL,,maleek-mcneil-1
Ibrahim Traore,JR,OL,,ibrahim-traore-1
Jake Pinegar,SR,K,,jake-pinegar-1
Sander Sahaydak,SO,K,,sander-sahaydak-1
Mitchell Groh,SO,K,,mitchell-groh-1
Dvon Ellies,SR,DL,,dvon-ellies-1
Jamari Buddin,SO,LB,,jamari-buddin-1
Abdul Carter,SO,LB,,abdul-carter-1
Dominic Deluca,SO,LB,,dominic-deluca-1
Robbie Dwyer,SR,LB,,robbie-dwyer-1
Tyler Elsdon,JR,LB,,tyler-elsdon-1
Curtis Jacobs,JR,LB,,curtis-jacobs-1
Charlie Katshir,SR,LB,,charlie-katshir-1
Kobe King,SO,LB,,kobe-king-1
Cody Romano,SR,LB,,cody-romano-1
Jonathan Sutherland,SR,LB,,jonathan-sutherland-1
Keon Wylie,SO,LB,,keon-wylie-1
Ben Chizmar,SO,LB,,ben-chizmar-1
Tyrece Mills,SO,LB,,tyrece-mills-1
Jackson Pryts,SO,LB,,jackson-pryts-1
Bobby Walchak,JR,LB,,bobby-walchak-1
Barney Amor,SR,P,,barney-amor-1
Alex Bacchetta,SO,P,,alex-bacchetta-1
Gabe Nwosu,SO,P,,gabe-nwosu-1
Kaleb Artis,SO,DT,,kaleb-artis-1
Hakeem Beamon,SR,DT,,hakeem-beamon-1
Ji'ayir Brown,SR,S,,jiayir-brown-1
Sebastain Costantini,SR,S,,sebastain-costantini-1
Jeffrey Davis Jr.,SO,CB,,jeffrey-davis-jr-1
Dani Dennis-Sutton,SO,DE,,dani-dennis-sutton-1
Johnny Dixon,SR,CB,,johnny-dixon-2
Cristian Driver,SO,S,,cristian-driver-1
Zane Durant,SO,DT,,zane-durant-1
Tyler Duzansky,SO,LS,,tyler-duzansky-1
Keaton Ellis,SR,S,,keaton-ellis-1
Zuriah Fisher,JR,DE,,zuriah-fisher-1
Mehki Flowers,SO,S,,mehki-flowers-1
Daequan Hardy,SR,CB,,daequan-hardy-1
Adisa Isaac,SR,DE,,adisa-isaac-1
Coziah Izzard,JR,DT,,coziah-izzard-1
Kalen King,JR,CB,,kalen-king-1
Rodney McGraw,SO,DT,,rodney-mcgraw-2
Cam Miller,SO,CB,,cam-miller-1
Fatorma Mulbah,JR,DT,,fatorma-mulbah-1
PJ Mustipher,SR,DT,,pj-mustipher-1
Joey Porter Jr.,SR,CB,,joey-porter-jr-1
Jaylen Reed,JR,S,,jaylen-reed-1
Stephen Ripka,SO,CB,,stephen-ripka-1
Demeioun Robinson,JR,DE,,demeioun-robinson-1
Jaden Seider,SR,S,,jaden-seider-1
Chris Stoll,SR,LS,,chris-stoll-2
Nick Tarburton,SR,DE,,nick-tarburton-1
Davon Townley Jr.,SO,DE,,davon-townley-jr-1
Jordan Van Den Berg,SO,DT,,jordan-van-den-berg-1
Amin Vanover,JR,DE,,amin-vanover-1
Smith Vilbert,SR,DE,,smith-vilbert-1
Zakee Wheatley,SO,S,,zakee-wheatley-1
Jake Wilson,JR,DE,,jake-wilson-3
Marquis Wilson,SR,CB,,marquis-wilson-2
Kevin Winston,SO,S,,kevin-winston-1
Trace Brown,SO,S,,trace-brown-1
Xavier Coepening,SO,CB,,xavier-coepening-1
Kolin Dinkins,SO,CB,,kolin-dinkins-1
Alex Furmanek,SR,DT,,alex-furmanek-1
Jashaun Green,SO,S,,jashaun-green-1
Will Patton,SO,LS,,will-patton-1
Andrew Sharga,SO,DE,,andrew-sharga-1
Blaise Sokach-Minnick,SO,LS,,blaise-sokach-minnick-1
Jace Tutty,SO,CB,,jace-tutty-1
Michael Wright,JR,LS,,michael-wright-4
