Player,Class,Pos,Summary,Player-additional
Grayson McCall,SR,QB,151 Cmp 224 Att 1919 Yds 10 TD,grayson-mccall-1
Ethan Vasko,FR,QB,76 Cmp 122 Att 779 Yds 7 TD,ethan-vasko-1
Jarrett Guest,SR,QB,44 Cmp 61 Att 696 Yds 7 TD,jarrett-guest-1
Blake Boda,FR,QB,1 Cmp 1 Att 14 Yds 0 TD,blake-boda-1
Scott Saylor,FR,QB,,scott-saylor-2
Luke Sather,FR,QB,,luke-sather-1
Braydon Bennett,JR,RB,91 Att 407 Yds 4.5 Avg,braydon-bennett-1
Reese White,SR,RB,77 Att 252 Yds 3.3 Avg,reese-white-1
CJ Beasley,JR,RB,68 Att 262 Yds 3.9 Avg,cj-beasley-1
Max Balthazar,SO,RB,43 Att 211 Yds 4.9 Avg,max-balthazar-1
Ja'Vin Simpkins,FR,RB,21 Att 129 Yds 6.1 Avg,javin-simpkins-1
Jahbari Kuykendall,FR,RB,3 Att 33 Yds 11.0 Avg,jahbari-kuykendall-1
Darren Lloyd,FR,RB,2 Att 6 Yds 3.0 Avg,darren-lloyd-1
Kyre Duplessis,JR,WR,16 Rec 242 Yds 15.1 Avg,kyre-duplessis-1
Jared Brown,SO,WR,58 Rec 740 Yds 12.8 Avg,jared-brown-2
Bryson Graves,FR,WR,2 Rec 15 Yds 7.5 Avg,bryson-graves-1
Sam Pinckney,SR,WR,72 Rec 1027 Yds 14.3 Avg,sam-pinckney-1
James Tucker,SO,WR,20 Rec 423 Yds 21.2 Avg,james-tucker-4
Tyson Mobley,SR,WR,7 Rec 104 Yds 14.9 Avg,tyson-mobley-1
DeAndre Coleman,SO,WR,1 Rec 27 Yds 27.0 Avg,deandre-coleman-2
Deon Fountain,SR,WR,1 Rec 6 Yds 6.0 Avg,deon-fountain-1
Genson Hooper Price,SR,WR,1 Rec 40 Yds 40.0 Avg,genson-hooper-price-1
Chris Rhone,SO,WR,,chris-rhone-1
Rico Dorsey Jr.,JR,WR,,rico-dorsey-jr-2
Nathan Schuessler,FR,WR,,nathan-schuessler-1
Chase Smith,FR,WR,,chase-smith-2
Dami'on Thompson,FR,WR,,damion-thompson-1
Kendall Karr,JR,TE,23 Rec 239 Yds 10.4 Avg,kendall-karr-1
Matt Alaimo,SR,TE,10 Rec 55 Yds 5.5 Avg,matt-alaimo-1
Brooks Johnson,FR,TE,1 Rec 18 Yds 18.0 Avg,brooks-johnson-2
Cane Berrong,SO,TE,,cane-berrong-1
Zach Courtney,FR,TE,,zach-courtney-1
John Grant III,FR,TE,,john-grant-iii-1
Logan Mauldin,JR,TE,,logan-mauldin-1
Kevin Dougherty Jr.,FR,TE,,kevin-dougherty-jr-1
Marlon Corey II,FR,OL,,marlon-corey-ii-1
Nick Del Grande,FR,OL,,nick-del-grande-1
Zac Elam,JR,OL,,zac-elam-1
Joseph Hanson,FR,OL,,joseph-hanson-1
Thomas Johnson,SO,OL,,thomas-johnson-5
Evan Jumper,SR,OL,,evan-jumper-1
Zovon Lindsay,SR,OL,,zovon-lindsay-1
Dillon Luther,SR,OL,,dillon-luther-1
Donavan Manson,JR,OL,,donavan-manson-1
Will McDonald,SR,OL,,will-mcdonald-2
Willie Moise CC,JR,OL,,willie-moise-cc-1
Nathan Thompson,FR,OL,,nathan-thompson-1
Tyler Wagner,JR,OL,,tyler-wagner-1
Anthony Walton,SO,OL,,anthony-walton-1
Danny Files,SR,OL,,danny-files-1
Frankie Richardson,FR,OL,,frankie-richardson-1
Bryson Summers,SO,OL,,bryson-summers-1
Mike Swager,FR,OL,,mike-swager-1
Donnell Wilson,SR,OL,,donnell-wilson-2
Liam Gray,SO,K,,liam-gray-1
Kade Hensley,SO,K,,kade-hensley-1
Hunter Patrick,JR,K,,hunter-patrick-2
Bryson Boone,SO,DL,,bryson-boone-1
JaQuon Griffin,SR,DL,,jaquon-griffin-1
Allen Henry,SR,DL,,allen-henry-1
Emmanuel Johnson,SR,DL,,emmanuel-johnson-3
James Johnson Jr.,JR,DL,,james-johnson-jr-1
Micheal Mason,SR,DL,,micheal-mason-1
David Portu,FR,DL,,david-portu-1
Kennedy Roberts,SR,DL,,kennedy-roberts-1
William Rogers,SR,DL,,william-rogers-1
Braylon Ryan,JR,DL,,braylon-ryan-1
Kyrie Samuel,FR,DL,,kyrie-samuel-1
Matt Scicchitano,FR,DL,,matt-scicchitano-1
Demetrius Watson,FR,DL,,demetrius-watson-1
Will Whitson,SR,DL,,will-whitson-1
Travis Batts,SO,DL,,travis-batts-1
Farradj Titikpina,FR,DL,,farradj-titikpina-1
Jayden Addison,SR,LB,,jayden-addison-1
Clinton Anokwuru,JR,LB,,clinton-anokwuru-1
Jahmar Brown,SR,LB,,jahmar-brown-2
Tray Brown,SO,LB,,tray-brown-1
Shane Bruce,JR,LB,,shane-bruce-1
