Player,Class,Pos,Summary,Player-additional
DeQuan Finn,JR,QB,201 Cmp 317 Att 2657 Yds 22 TD,dequan-finn-1
Tucker Gleason,SO,QB,28 Cmp 55 Att 383 Yds 4 TD,tucker-gleason-1
John Alan Richter,FR,QB,3 Cmp 4 Att 49 Yds 0 TD,john-alan-richter-1
Jacob DeHaan,FR,QB,,jacob-dehaan-1
RJ Johnson III,FR,QB,,rj-johnson-iii-1
Peny Boone,JR,RB,194 Att 1400 Yds 7.2 Avg,peny-boone-1
Jacquez Stuart,JR,RB,110 Att 574 Yds 5.2 Avg,jacquez-stuart-1
Willie Shaw III,SO,RB,31 Att 118 Yds 3.8 Avg,willie-shaw-iii-1
Connor Walendzak,FR,RB,17 Att 30 Yds 1.8 Avg,connor-walendzak-1
Mike Drennen,JR,RB,7 Att 28 Yds 4.0 Avg,mike-drennen-1
Micah Kelly,JR,RB,5 Att 6 Yds 1.2 Avg,micah-kelly-1
Kristian Pechac,SR,RB,,kristian-pechac-2
Junior Vandeross III,SO,WR,47 Rec 664 Yds 14.1 Avg,junior-vandeross-iii-1
Bryce McMahon,JR,WR,,bryce-mcmahon-1
Jerjuan Newton,JR,WR,52 Rec 696 Yds 13.4 Avg,jerjuan-newton-1
Devin Maddox,SR,WR,17 Rec 141 Yds 8.3 Avg,devin-maddox-1
Larry Stephens,SO,WR,22 Rec 272 Yds 12.4 Avg,larry-stephens-5
Jaden Dottin,SO,WR,12 Rec 138 Yds 11.5 Avg,jaden-dottin-1
Cooper Rusk,FR,WR,6 Rec 80 Yds 13.3 Avg,cooper-rusk-1
Adam Beale,SR,WR,3 Rec 42 Yds 14.0 Avg,adam-beale-1
Thomas Zsiros,SO,WR,2 Rec 6 Yds 3.0 Avg,thomas-zsiros-1
Eric Holley,FR,WR,1 Rec 19 Yds 19.0 Avg,eric-holley-1
Shawn Munnerlyn,SO,WR,1 Rec 14 Yds 14.0 Avg,shawn-munnerlyn-1
Jediyah Willoughby,FR,WR,1 Rec 16 Yds 16.0 Avg,jediyah-willoughby-1
Julian Allen,FR,WR,,julian-allen-2
Jaret Frantz,SO,WR,,jaret-frantz-1
Sam Smith Jr.,FR,WR,,sam-smith-jr-1
Dalen Stovall,SO,WR,,dalen-stovall-1
Jalen Vanderbosch,JR,WR,,jalen-vanderbosch-1
Elijah Wesley,SO,WR,,elijah-wesley-1
Jermaine Foster,FR,WR,,jermaine-foster-1
Bryson Hammer,FR,WR,,bryson-hammer-1
Anthony Torres,JR,TE,26 Rec 464 Yds 17.8 Avg,anthony-torres-2
Dalton Andrews,JR,TE,4 Rec 26 Yds 6.5 Avg,dalton-andrews-1
CC Ezirim,FR,TE,4 Rec 82 Yds 20.5 Avg,cc-ezirim-1
Donivon Thomas,FR,TE,,donivon-thomas-1
Lenny Kuhl,SO,TE,,lenny-kuhl-1
Blake Nelson,SO,TE,,blake-nelson-2
Justin Stephens,JR,OL,,justin-stephens-1
Drew Beckenhaupt,SO,OL,,drew-beckenhaupt-1
Jackson Cannon,FR,OL,,jackson-cannon-1
Carter Fouty,SO,OL,,carter-fouty-1
Stephen Gales,FR,OL,,stephen-gales-1
Tyler Long,JR,OL,,tyler-long-1
Kendall Major,SR,OL,,kendall-major-1
David Nwaogwugwu,SR,OL,,david-nwaogwugwu-1
Nick Rosi,JR,OL,,nick-rosi-1
Garrett Schwiebert,SO,OL,,garrett-schwiebert-1
Vinny Sciury,JR,OL,,vinny-sciury-1
Ethan Spoth,FR,OL,,ethan-spoth-1
Tanner Wigand,SO,OL,,tanner-wigand-1
Andrew Feiertag,JR,OL,,andrew-feiertag-1
Brian Keane,FR,OL,,brian-keane-1
Mason Ludwig,FR,OL,,mason-ludwig-1
Rod Orr,SO,OL,,rod-orr-1
Cole Rhett,FR,OL,,cole-rhett-1
Chase Riedel,FR,OL,,chase-riedel-1
Jackson Stoefen,SO,OL,,jackson-stoefen-1
Alek Winner,FR,OL,,alek-winner-1
Grant Zimmerly,FR,OL,,grant-zimmerly-1
Brian Bishop,FR,K,,brian-bishop-2
Kaden Claassen,FR,K,,kaden-claassen-1
Michael Denning,JR,K,,michael-denning-2
Nick Pawlak,JR,K,,nick-pawlak-1
Liam Quigley,FR,K,,liam-quigley-1
Judge Culpepper,SR,DL,,judge-culpepper-1
Travion Ford,FR,DL,,travion-ford-1
Zach Potter,FR,DL,,zach-potter-3
Jayden Baker,SO,LB,,jayden-baker-1
