Player,Class,Pos,Summary,Player-additional
Tyler Van Dyke,JR,QB,219 Cmp 333 Att 2703 Yds 19 TD,tyler-van-dyke-1
Emory Williams,FR,QB,44 Cmp 71 Att 470 Yds 3 TD,emory-williams-1
Jacurri Brown,SO,QB,20 Cmp 31 Att 181 Yds 1 TD,jacurri-brown-1
Aristides Angelo Jr.,FR,QB,,aristides-angelo-jr-1
Jayden George,SR,QB,,jayden-george-2
Riply Luna,FR,QB,,riply-luna-1
Mark Fletcher Jr.,FR,RB,105 Att 514 Yds 4.9 Avg,mark-fletcher-jr-1
Henry Parrish Jr.,JR,RB,100 Att 625 Yds 6.3 Avg,henry-parrish-jr-1
Donald Chaney Jr.,SO,RB,94 Att 478 Yds 5.1 Avg,donald-chaney-jr-1
Ajay Allen,SO,RB,70 Att 361 Yds 5.2 Avg,ajay-allen-1
Chris Johnson Jr.,FR,RB,11 Att 73 Yds 6.6 Avg,chris-johnson-jr-1
TreVonte' Citizen,FR,RB,,trevonte-citizen-1
Terrell Walden,SO,RB,,terrell-walden-2
Brashard Smith,JR,WR,22 Rec 263 Yds 12.0 Avg,brashard-smith-1
Jacolby George,JR,WR,57 Rec 864 Yds 15.2 Avg,jacolby-george-1
Tyler Harrell,SR,WR,4 Rec 45 Yds 11.3 Avg,tyler-harrell-1
Xavier Restrepo,SR,WR,85 Rec 1092 Yds 12.8 Avg,xavier-restrepo-1
Colbie Young,JR,WR,47 Rec 563 Yds 12.0 Avg,colbie-young-1
Isaiah Horton,FR,WR,13 Rec 168 Yds 12.9 Avg,isaiah-horton-1
Ray Ray Joseph,FR,WR,6 Rec 36 Yds 6.0 Avg,ray-ray-joseph-1
Robby Washington,FR,WR,2 Rec 27 Yds 13.5 Avg,robby-washington-1
William Hawkins IV,FR,WR,,william-hawkins-iv-1
Shemar Kirk,JR,WR,,shemar-kirk-1
Frank Ladson Jr.,SR,WR,,frank-ladson-jr-1
Michael Redding III,SO,WR,,michael-redding-iii-1
Patrick Stepelton,FR,WR,,patrick-stepelton-1
Jefferson Walls,JR,WR,,jefferson-walls-1
Kolby Luna,FR,WR,,kolby-luna-1
Cam McCormick,SR,TE,8 Rec 62 Yds 7.8 Avg,cam-mccormick-1
Riley Williams,FR,TE,8 Rec 72 Yds 9.0 Avg,riley-williams-3
Elijah Arroyo,SO,TE,1 Rec 11 Yds 11.0 Avg,elijah-arroyo-1
Jaleel Skinner,SO,TE,1 Rec 9 Yds 9.0 Avg,jaleel-skinner-1
Jackson Carver,FR,TE,,jackson-carver-1
Javion Cohen,JR,OL,,javion-cohen-1
