Player,Class,Pos,Summary,Player-additional
Adrian Martinez,JR,QB,189 Cmp 306 Att 2863 Yds 14 TD,adrian-martinez-2
Logan Smothers,FR,QB,23 Cmp 33 Att 317 Yds 0 TD,logan-smothers-1
Matt Masker,SO,QB,3 Cmp 3 Att 17 Yds 0 TD,matt-masker-1
Spencer Arceneaux,FR,QB,,spencer-arceneaux-1
Heinrich Haarberg,FR,QB,,heinrich-haarberg-1
Jarrett Synek,FR,QB,,jarrett-synek-1
Rahmir Johnson,FR,RB,112 Att 495 Yds 4.4 Avg,rahmir-johnson-1
Jaquez Yant,FR,RB,47 Att 294 Yds 6.3 Avg,jaquez-yant-1
Markese Stepp,SO,RB,45 Att 177 Yds 3.9 Avg,markese-stepp-1
Gabe Ervin Jr.,FR,RB,37 Att 124 Yds 3.4 Avg,gabe-ervin-jr-1
Sevion Morrison,FR,RB,30 Att 116 Yds 3.9 Avg,sevion-morrison-1
Marvin Scott III,FR,RB,17 Att 66 Yds 3.9 Avg,marvin-scott-iii-1
Cooper Jewett,FR,RB,2 Att 5 Yds 2.5 Avg,cooper-jewett-1
Zach Weinmaster,FR,RB,1 Att 4 Yds 4.0 Avg,zach-weinmaster-1
Isaiah Harris,FR,RB,,isaiah-harris-4
Trevin Luben,FR,RB,,trevin-luben-1
Beau Psenik,FR,RB,,beau-psenik-1
Matthew Schuster,FR,RB,,matthew-schuster-1
Aiden Young,FR,RB,,aiden-young-1
Brody Belt,SO,WR,6 Rec 68 Yds 11.3 Avg,brody-belt-1
Samori Toure,SR,WR,46 Rec 898 Yds 19.5 Avg,samori-toure-1
Omar Manning,JR,WR,26 Rec 380 Yds 14.6 Avg,omar-manning-1
Zavier Betts,FR,WR,20 Rec 286 Yds 14.3 Avg,zavier-betts-1
Levi Falck,SR,WR,18 Rec 223 Yds 12.4 Avg,levi-falck-1
Oliver Martin,JR,WR,10 Rec 170 Yds 17.0 Avg,oliver-martin-1
Wyatt Liewer,SO,WR,4 Rec 24 Yds 6.0 Avg,wyatt-liewer-1
Chance Brewington,JR,WR,3 Rec 20 Yds 6.7 Avg,chance-brewington-1
Alante Brown,FR,WR,3 Rec 30 Yds 10.0 Avg,alante-brown-1
Chris Hickman,FR,WR,3 Rec 90 Yds 30.0 Avg,chris-hickman-1
Will Nixon,FR,WR,1 Rec 5 Yds 5.0 Avg,will-nixon-1
Elliot Brown,FR,WR,,elliot-brown-1
Alex Bullock,FR,WR,,alex-bullock-1
Kamonte Grimes,FR,WR,,kamonte-grimes-1
Ty Hahn,FR,WR,,ty-hahn-1
Shawn Hardy II,FR,WR,,shawn-hardy-ii-1
Austin Jablonski,FR,WR,,austin-jablonski-1
Barron Miles Jr.,FR,WR,,barron-miles-jr-1
Latrell Neville,JR,WR,,latrell-neville-1
Truitt Robinson,FR,WR,,truitt-robinson-1
