Player,Class,Pos,Summary,Player-additional
Chase Garbers,JR,QB,85 Cmp 136 Att 771 Yds 6 TD,chase-garbers-1
Devon Modster,SR,QB,0 Cmp 1 Att 0 Yds 0 TD,devon-modster-1
Spencer Brasch,FR,QB,,spencer-brasch-1
Jordan Casey,FR,QB,,jordan-casey-1
Zach Johnson,FR,QB,,zach-johnson-7
Robby Rowell,SO,QB,,robby-rowell-1
Damien Moore,FR,RB,38 Att 188 Yds 4.9 Avg,damien-moore-1
Marcel Dancy,SR,RB,31 Att 156 Yds 5.0 Avg,marcel-dancy-1
Christopher Brooks,JR,RB,21 Att 65 Yds 3.1 Avg,christopher-brooks-1
Bradrick Shaw,SR,RB,11 Att 18 Yds 1.6 Avg,bradrick-shaw-1
Chris Street,FR,RB,1 Att 2 Yds 2.0 Avg,chris-street-1
DeCarlos Brooks,FR,RB,,decarlos-brooks-1
Ashton Stredick,FR,RB,,ashton-stredick-1
Nikko Remigio,JR,WR,10 Rec 90 Yds 9.0 Avg,nikko-remigio-1
Kekoa Crawford,SR,WR,19 Rec 232 Yds 12.2 Avg,kekoa-crawford-1
Makai Polk,SO,WR,17 Rec 183 Yds 10.8 Avg,makai-polk-1
Trevon Clark,SR,WR,4 Rec 23 Yds 5.8 Avg,trevon-clark-1
Monroe Young,SO,WR,2 Rec 15 Yds 7.5 Avg,monroe-young-1
Lucas Allen,FR,WR,,lucas-allen-1
Justin Baker,FR,WR,,justin-baker-1
Dante Cacchione,FR,WR,,dante-cacchione-1
Tommy Christakos,FR,WR,,tommy-christakos-1
Grant Daley,FR,WR,,grant-daley-2
Jeremiah Hunter,FR,WR,,jeremiah-hunter-1
Evan King,JR,WR,,evan-king-1
Aidan Lee,FR,WR,,aidan-lee-1
Mason Magnum,FR,WR,,mason-magnum-1
Chris Rogers,FR,WR,,chris-rogers-3
Ben Skinner,SO,WR,,ben-skinner-1
Jared Staub,FR,WR,,jared-staub-1
Jake Tonges,JR,TE,12 Rec 80 Yds 6.7 Avg,jake-tonges-1
Collin Moore,JR,TE,3 Rec 29 Yds 9.7 Avg,collin-moore-1
Gavin Reinwald,JR,TE,2 Rec 10 Yds 5.0 Avg,gavin-reinwald-1
Nick Alftin,SO,TE,,nick-alftin-1
Elijah Mojarro,FR,TE,,elijah-mojarro-1
Jake Muller,FR,TE,,jake-muller-1
Erick Nisich,SO,OL,,erick-nisich-1
Ender Aguilar,FR,OL,,ender-aguilar-1
Jack Beeman,JR,OL,,jack-beeman-1
Matthew Cindric,SO,OL,,matthew-cindric-1
Ben Coleman,FR,OL,,ben-coleman-2
Will Craig,SO,OL,,will-craig-1
Jake Curhan,SR,OL,,jake-curhan-1
Valentino Daltoso,SR,OL,,valentino-daltoso-1
