Player,Class,Pos,Summary,Player-additional
Gerry Bohanon,SR,QB,91 Cmp 160 Att 1070 Yds 6 TD,gerry-bohanon-1
Katravis Marsh,JR,QB,58 Cmp 113 Att 827 Yds 7 TD,katravis-marsh-1
Byrum Brown,SO,QB,36 Cmp 50 Att 404 Yds 5 TD,byrum-brown-1
Ryan Bolduc,JR,QB,,ryan-bolduc-1
Gavin Gosnell,SO,QB,,gavin-gosnell-1
Gunnar Smith,SO,QB,,gunnar-smith-1
Michel Dukes,SR,RB,54 Att 188 Yds 3.5 Avg,michel-dukes-1
Brian Battie,JR,RB,175 Att 1185 Yds 6.8 Avg,brian-battie-1
Jaren Mangham,SR,RB,24 Att 104 Yds 4.3 Avg,jaren-mangham-1
K'wan Powell,JR,RB,24 Att 123 Yds 5.1 Avg,kwan-powell-1
Kelley Joiner Jr.,SR,RB,12 Att 44 Yds 3.7 Avg,kelley-joiner-jr-1
Jason Albritton,SO,RB,12 Att 72 Yds 6.0 Avg,jason-albritton-1
Mychael Hamilton,SR,RB,10 Att 27 Yds 2.7 Avg,mychael-hamilton-1
Yasias Young,JR,RB,,yasias-young-1
Daylan Felton,SO,RB,,daylan-felton-1
Jimmy Horn Jr.,JR,WR,37 Rec 551 Yds 14.9 Avg,jimmy-horn-jr-1
Sean Atkins,JR,WR,19 Rec 238 Yds 12.5 Avg,sean-atkins-1
Xavier Weaver,SR,WR,53 Rec 718 Yds 13.5 Avg,xavier-weaver-1
Omarion Dollison,JR,WR,12 Rec 176 Yds 14.7 Avg,omarion-dollison-1
Yusuf Terry,SR,WR,7 Rec 57 Yds 8.1 Avg,yusuf-terry-1
Holden Willis,JR,WR,6 Rec 69 Yds 11.5 Avg,holden-willis-1
Khafre Brown,JR,WR,4 Rec 61 Yds 15.3 Avg,khafre-brown-1
Ajou Ajou,SR,WR,2 Rec 9 Yds 4.5 Avg,ajou-ajou-1
Garret Reynolds,JR,WR,2 Rec 14 Yds 7.0 Avg,garret-reynolds-1
Sincere Brown,JR,WR,,sincere-brown-1
Javohn Thomas,SO,WR,,javohn-thomas-1
Trey Wagner,SO,WR,,trey-wagner-1
Cameron Cobb,SO,WR,,cameron-cobb-1
Treson Everett,SO,WR,,treson-everett-1
Christian Helms,JR,WR,,christian-helms-1
Bailey Purcell,JR,WR,,bailey-purcell-1
Cade Roberts,SO,WR,,cade-roberts-1
Latrell Williams,SR,WR,,latrell-williams-1
Gunnar Greenwald,JR,TE,4 Rec 37 Yds 9.3 Avg,gunnar-greenwald-1
Chris Carter,SR,TE,3 Rec 9 Yds 3.0 Avg,chris-carter-8
Christopher Mottillo,SR,TE,3 Rec 37 Yds 12.3 Avg,christopher-mottillo-1
Jayson Littlejohn,SR,TE,2 Rec 34 Yds 17.0 Avg,jayson-littlejohn-1
Jackson Long,SO,TE,,jackson-long-1
Collin Affleck,SO,TE,,collin-affleck-1
Derrell Bailey Jr.,JR,OL,,derrell-bailey-jr-1
Cole Best,JR,OL,,cole-best-1
Brad Cecil,SR,OL,,brad-cecil-1
Dustyn Hall,JR,OL,,dustyn-hall-1
Demetris Harris,SR,OL,,demetris-harris-1
Demontrey Jacobs,SR,OL,,demontrey-jacobs-1
