Player,Class,Pos,Summary,Player-additional
Caleb Williams,FR,QB,136 Cmp 211 Att 1912 Yds 21 TD,caleb-williams-3
Spencer Rattler,SO,QB,140 Cmp 187 Att 1483 Yds 11 TD,spencer-rattler-1
Ralph Rucker,FR,QB,2 Cmp 2 Att 20 Yds 0 TD,ralph-rucker-1
Micah Bowens,FR,QB,,micah-bowens-1
Ben Harris,FR,QB,,ben-harris-2
Spencer Jones,SR,QB,,spencer-jones-1
Tanner Schafer,SR,QB,,tanner-schafer-1
Kennedy Brooks,JR,RB,198 Att 1253 Yds 6.3 Avg,kennedy-brooks-1
Eric Gray,JR,RB,78 Att 412 Yds 5.3 Avg,eric-gray-2
Marcus Major,SO,RB,15 Att 83 Yds 5.5 Avg,marcus-major-1
Todd Hudson,SO,RB,9 Att 25 Yds 2.8 Avg,todd-hudson-1
Jaden Knowles,JR,RB,4 Att 37 Yds 9.3 Avg,jaden-knowles-1
Tyson Al-Jbour,FR,RB,,tyson-al-jbour-1
Mario Williams,FR,WR,35 Rec 380 Yds 10.9 Avg,mario-williams-2
Trevon West,SO,WR,4 Rec 45 Yds 11.3 Avg,trevon-west-1
Michael Woods,SR,WR,35 Rec 400 Yds 11.4 Avg,michael-woods-4
Marvin Mims,SO,WR,32 Rec 705 Yds 22.0 Avg,marvin-mims-1
Jadon Haselwood,SO,WR,39 Rec 399 Yds 10.2 Avg,jadon-haselwood-1
Drake Stoops,JR,WR,16 Rec 191 Yds 11.9 Avg,drake-stoops-1
Brian Darby,SO,WR,7 Rec 102 Yds 14.6 Avg,brian-darby-1
Cody Jackson,FR,WR,5 Rec 45 Yds 9.0 Avg,cody-jackson-2
Jalil Farooq,FR,WR,4 Rec 69 Yds 17.3 Avg,jalil-farooq-1
Damon Smith,SO,WR,1 Rec 0 Yds 0.0 Avg,damon-smith-2
Theo Wease,JR,WR,,theo-wease-1
Colt Atkinson,SR,WR,,colt-atkinson-1
Marcellus Crutchfield,FR,WR,,marcellus-crutchfield-1
Davion Curtis,SR,WR,,davion-curtis-1
Nasir Kemper,FR,WR,,nasir-kemper-1
Major Melson,FR,WR,,major-melson-1
Adrian Scott,FR,WR,,adrian-scott-1
Devin Staton,JR,WR,,devin-staton-1
Jeremiah Hall,SR,TE,32 Rec 334 Yds 10.4 Avg,jeremiah-hall-1
Brayden Willis,SR,TE,15 Rec 177 Yds 11.8 Avg,brayden-willis-1
Austin Stogner,JR,TE,14 Rec 166 Yds 11.9 Avg,austin-stogner-1
Jackson Sumlin,FR,TE,4 Rec 25 Yds 6.3 Avg,jackson-sumlin-1
Carsten Groos,FR,TE,1 Rec 8 Yds 8.0 Avg,carsten-groos-1
Kayhon Russell,FR,TE,,kayhon-russell-1
Anton Harrison,SO,OL,,anton-harrison-1
Clayton Smith,FR,OL,,clayton-smith-1
Marcus Alexander,SO,OL,,marcus-alexander-2
Nate Anderson,FR,OL,,nate-anderson-2
Savion Byrd,FR,OL,,savion-byrd-1
Robert Congel,SR,OL,,robert-congel-1
Finley Felix,SR,OL,,finley-felix-1
Marquis Hayes,SR,OL,,marquis-hayes-1
Marcus Hicks,SO,OL,,marcus-hicks-1
Ian Mclver,SR,OL,,ian-mclver-1
Cullen Montgomery,FR,OL,,cullen-montgomery-1
Wanya Morris,JR,OL,,wanya-morris-1
Chris Murray,SR,OL,,chris-murray-3
Aaryn Parks,FR,OL,,aaryn-parks-1
Andrew Raym,SO,OL,,andrew-raym-1
Tyrese Robinson,SR,OL,,tyrese-robinson-1
Darrell Simpson,JR,OL,,darrell-simpson-1
Erik Swenson,SR,OL,,erik-swenson-1
Matt Torrez,FR,OL,,matt-torrez-1
Brey Walker,JR,OL,,brey-walker-1
Gabe Brkic,JR,K,,gabe-brkic-1
Zach Schmit,FR,K,,zach-schmit-1
Noah Arinze,FR,DL,,noah-arinze-1
Isaiah Coe,JR,DL,,isaiah-coe-1
Josh Ellison,JR,DL,,josh-ellison-1
Kelvin Gilliam,FR,DL,,kelvin-gilliam-1
Jordan Kelley,JR,DL,,jordan-kelley-1
Jalen Redmond,SO,DL,,jalen-redmond-1
Kori Roberson,SO,DL,,kori-roberson-1
LaRon Stokes,SR,DL,,laron-stokes-1
Isaiah Thomas,SR,DL,,isaiah-thomas-1
Perrion Winfrey,SR,DL,,perrion-winfrey-1
Hayden Bray,FR,DL,,hayden-bray-1
Dominique Jones,SR,DL,,dominique-jones-3
Reed Lindsey,SO,DL,,reed-lindsey-1
Brian Asamoah II,JR,LB,,brian-asamoah-ll-1
Nik Bonitto,JR,LB,,nik-bonitto-1
Caleb Kelly,SR,LB,,caleb-kelly-1
Bryan Mead,SR,LB,,bryan-mead-1
Jamal Morris,SO,LB,,jamal-morris-1
Danny Stutsman,FR,LB,,danny-stutsman-1
David Ugwoegbu,JR,LB,,david-ugwoegbu-1
Brynden Walker,SO,LB,,brynden-walker-1
Joseph Wete,SO,LB,,joseph-wete-1
DaShaun White,SR,LB,,dashaun-white-1
Shane Whitter,SO,LB,,shane-whitter-1
Caden Hendren,FR,LB,,caden-hendren-1
Jake McCoy,SO,LB,,jake-mccoy-1
Maureese Wren,JR,LB,,maureese-wren-1
Billy Bowman,FR,DB,,billy-bowman-1
Justin Broiles,SR,DB,,justin-broiles-1
Jeremiah Criddell,SO,DB,,jeremiah-criddell-1
Damond Harmon,FR,DB,,damond-harmon-1
Key Lawrence,SO,DB,,key-lawrence-1
Jordan Mukes,FR,DB,,jordan-mukes-1
Doug Collins,JR,DB,,doug-collins-1
Kendall Dennis,FR,DB,,kendall-dennis-1
Justin Harrington,JR,DB,,justin-harrington-1
Pierce Hudgens,FR,DB,,pierce-hudgens-1
Caleb Murphy,JR,DB,,caleb-murphy-1
Dorian Plumley,FR,DB,,dorian-plumley-1
Michael Turk,SR,P,,michael-turk-1
Reeves Mundschau,SR,P,,reeves-mundschau-1
Josh Plaster,SO,P,,josh-plaster-1
Jaden Davis,JR,CB,,jaden-davis-1
Ethan Downs,FR,DE,,ethan-downs-1
Joshua Eaton,SO,CB,,joshua-eaton-1
Patrick Fields,SR,S,,patrick-fields-1
D.J. Graham,SO,CB,,dj-graham-1
Reggie Grimes,SO,DE,,reggie-grimes-2
Kasey Kelleher,SR,LS,,kasey-kelleher-1
Latrell McCutchin,FR,CB,,latrell-mccutchin-1
Marcus Stripling,JR,DE,,marcus-stripling-1
Ty Taylor,JR,CB,,ty-taylor-1
Delarrin Turner-Yell,SR,S,,delarrin-turner-yell-1
Bryson Washington,FR,S,,bryson-washington-2
Woodi Washington,SO,CB,,woodi-washington-1
Ethan Lane,FR,LS,,ethan-lane-2
Jake Mann,FR,LS,,jake-mann-1
Ryan Peoples,JR,CB,,ryan-peoples-1
Nathan Rawlins-Kibonge,FR,DE,,nathan-rawlins-kibonge-1
Eric Windham,SO,CB,,eric-windham-1
