Player,Class,Pos,Summary,Player-additional
Spencer Petras,SR,QB,157 Cmp 281 Att 1725 Yds 5 TD,spencer-petras-1
Alex Padilla,JR,QB,21 Cmp 43 Att 173 Yds 1 TD,alex-padilla-1
Joey Labas,SO,QB,14 Cmp 24 Att 139 Yds 1 TD,joey-labas-1
Carson May,FR,QB,,carson-may-1
Kaleb Johnson,SO,RB,151 Att 779 Yds 5.2 Avg,kaleb-johnson-2
Leshon Williams,JR,RB,116 Att 412 Yds 3.6 Avg,leshon-williams-1
Gavin Williams,SO,RB,43 Att 138 Yds 3.2 Avg,gavin-williams-1
Jaziun Patterson,FR,RB,14 Att 47 Yds 3.4 Avg,jaziun-patterson-1
Zach Brand,FR,RB,,zach-brand-1
Nolan Donald,JR,RB,,nolan-donald-1
Max White,SO,RB,,max-white-1
Arland Bruce IV,SO,WR,19 Rec 187 Yds 9.8 Avg,arland-bruce-iv-1
Nico Ragaini,SR,WR,34 Rec 386 Yds 11.4 Avg,nico-ragaini-1
Diante Vines,JR,WR,10 Rec 94 Yds 9.4 Avg,diante-vines-1
Brady Brecht,FR,WR,9 Rec 87 Yds 9.7 Avg,brody-brecht-1
Keagan Johnson,SO,WR,2 Rec 11 Yds 5.5 Avg,keagan-johnson-1
Alec Wick,SO,WR,2 Rec 31 Yds 15.5 Avg,alec-wick-1
Jack Johnson,JR,WR,,jack-johnson-3
Jacob Bostick,FR,WR,,jacob-bostick-1
Alex Eichmann,FR,WR,,alex-eichmann-1
Graham Friedrichsen,FR,WR,,graham-friedrichsen-1
Jordan Kumm,SO,WR,,jordan-kumm-1
Reese Osgood,FR,WR,,reese-osgood-1
Kaden Wetjen,JR,WR,,kaden-wetjen-1
Sam Laporta,SR,TE,58 Rec 657 Yds 11.3 Avg,sam-laporta-1
Luke Lachey,JR,TE,28 Rec 398 Yds 14.2 Avg,luke-lachey-1
Addison Ostrenga,SO,TE,1 Rec 6 Yds 6.0 Avg,addison-ostrenga-1
Johnny Pascuzzi,SO,TE,,johnny-pascuzzi-1
Steven Stilianos,SR,TE,,steven-stilianos-1
Jackson Frericks,JR,TE,,jackson-frericks-1
Andrew Lentsch,SO,TE,,andrew-lentsch-1
Cael Vanderbush,FR,TE,,cael-vanderbush-1
Nick Dejong,SR,OL,,nick-dejong-1
Connor Colby,JR,OL,,connor-colby-1
Jack Dotzler,FR,OL,,jack-dotzler-1
Gennings Dunker,SO,OL,,gennings-dunker-1
Tyler Elsbury,JR,OL,,tyler-elsbury-1
Logan Jones,JR,OL,,logan-jones-1
Michael Myslinski,SO,OL,,michael-myslinski-1
Jack Plumb,SR,OL,,jack-plumb-1
Mason Richman,JR,OL,,mason-richman-1
Beau Stephens,SO,OL,,beau-stephens-2
Justin Britt,JR,OL,,justin-britt-3
Jeremy Chaplin,SO,OL,,jeremy-chaplin-1
David Davidkov,FR,OL,,david-davidkov-1
Tyler Endres,JR,OL,,tyler-endres-1
Matt Fagan,SR,OL,,matt-fagan-1
Asher Fahey,JR,OL,,asher-fahey-1
Taylor Fox,JR,OL,,taylor-fox-1
Kale Krogh,FR,OL,,kale-krogh-1
Griffin Liddle,SO,OL,,griffin-liddle-1
Kyson Van Vugt,FR,OL,,kyson-van-vugt-1
Josh Volk,SO,OL,,josh-volk-1
Aaron Blom,JR,K,,aaron-blom-1
Drew Stevens,SO,K,,drew-stevens-2
Lucas Amaya,JR,K,,lucas-amaya-1
Yahya Black,JR,DL,,yahya-black-1
Jeff Bowie,SO,DL,,jeff-bowie-1
Deontae Craig,JR,DL,,deontae-craig-1
Aaron Graves,SO,DL,,aaron-graves-1
Ethan Hurkett,JR,DL,,ethan-hurkett-1
Logan Lee,SR,DL,,logan-lee-2
Max Llewellyn,SO,DL,,max-llewellyn-1
Jeremiah Pittman,SO,DL,,jeremiah-pittman-1
Chris Reames,SR,DL,,chris-reames-1
Noah Shannon,SR,DL,,noah-shannon-1
Lukas Van Ness,SO,DL,,lukas-van-ness-1
John Waggoner,SR,DL,,john-waggoner-1
Caden Crawford,FR,DL,,caden-crawford-1
Luke Gaffney,FR,DL,,luke-gaffney-2
Will Hubert,FR,DL,,will-hubert-1
Andrew Kraus,FR,DL,,andrew-kraus-1
Dominic Wiseman,FR,DL,,dominic-wiseman-1
Jamison Witte,SO,DL,,jameson-witte-1
Seth Benson,SR,LB,,seth-benson-1
Jack Campbell,SR,LB,,jack-campbell-1
Kyler Fisher,SR,LB,,kyler-fisher-1
Jay Higgins,SR,LB,,jay-higgins-1
Jestin Jacobs,JR,LB,,jestin-jacobs-1
Logan Klemp,SR,LB,,logan-klemp-1
Karson Sharar,SO,LB,,karson-sharar-1
Eric Epenesa,SO,LB,,eric-epenesa-1
Greg Fagan,FR,LB,,greg-fagan-1
Jaden Harrell,SO,LB,,jaden-harrell-1
Jayden Montgomery,FR,LB,,jayden-montgomery-1
Josef Smith,JR,LB,,josef-smith-1
Justice Sullivan,FR,LB,,justice-sullivan-1
Kelby Telander,SO,LB,,kelby-telander-1
Zach Twedt,SO,LB,,zach-twedt-1
Landyn Van Kekerix,FR,LB,,landyn-van-kekerix-1
Reggie Bracy,JR,DB,,reggie-bracy-1
Sebastian Castro,SR,DB,,sebastian-castro-1
Dallas Craddieth,SR,DB,,dallas-craddieth-1
Brenden Deasfernandes,JR,DB,,brenden-deasfernandes-1
Cooper DeJean,JR,DB,,cooper-dejean-1
Koen Entringer,FR,DB,,koen-entringer-1
TJ Hall,SO,DB,,tj-hall-1
Jamison Heinz,JR,DB,,jamison-heinz-1
Deavin Hilson,SO,DB,,deavin-hilson-1
Kaevon Merriweather,SR,DB,,kaevon-merriweather-1
Riley Moss,SR,DB,,riley-moss-1
Xavier Nwankpa,SO,DB,,xavier-nwankpa-1
Jaxon Rexroth,SO,DB,,jaxon-rexroth-1
Terry Roberts,SR,DB,,terry-roberts-1
Quinn Schulte,SR,DB,,quinn-schulte-1
Gaven Cooke,FR,DB,,gaven-cooke-1
Carter Erickson,FR,DB,,carter-erickson-1
Jermari Harris,JR,DB,,jermari-harris-1
Thomas Hartlieb,JR,DB,,thomas-hartlieb-1
Kael Kolarik,FR,DB,,kael-kolarik-1
AJ Lawson,SO,DB,,aj-lawson-1
Deshaun Lee,FR,DB,,deshaun-lee-1
Tory Taylor,SR,P,,tory-taylor-1
Max Hoskins,FR,P,,max-hoskins-1
Nick Phelps,SR,P,,nick-phelps-1
Monte Pottebaum,SR,FB,,monte-pottebaum-1
Luke Elkin,JR,LS,,luke-elkin-1
Joe Evans,SR,DE,,joe-evans-2
Eli Miller,SO,FB,,eli-miller-1
Turner Pallissard,SR,FB,,turner-pallissard-1
Louie Stec,JR,DT,,louie-stec-1
Brian Allen,FR,DE,,brian-allen-9
Anu Dokun,JR,DE,,anu-dokun-1
Denin Limouris,FR,FB,,denin-limouris-1
Johnny Plewa,JR,FB,,johnny-plewa-1
Liam Reardon,JR,LS,,liam-reardon-1
